country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_gbp,employee_ni_monthly_gbp,employer_ni_monthly_gbp,employee_pension_monthly_gbp,employer_pension_monthly_gbp,employee_contributions_monthly_gbp,employer_contributions_monthly_gbp,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_gbp,personal_allowance_annual_gbp,annual_taxable_income_gbp,income_tax_monthly_gbp,net_after_income_tax_monthly_gbp,employer_cost_monthly_gbp,social_wedge_monthly_gbp,total_wedge_after_income_tax_monthly_gbp,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_gbp,delta_net_before_income_tax_monthly_gbp,delta_net_after_income_tax_monthly_gbp,delta_employer_cost_monthly_gbp,delta_social_wedge_monthly_gbp,delta_total_wedge_after_income_tax_monthly_gbp,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",1.82,3758.9916,216.92,501.35,161.95,97.17,378.87,598.52,0.10079032898078304,0.1592235534657752,3380.1216,12570.0,30594.49,517.97,2862.1516,4357.5116,977.39,1495.36,1.289158236200733,1.5224600961039239,20.653800000000047,17.973799999999756,13.85380000000032,24.37379999999939,6.399999999999977,10.519999999999982,0.8702417956985986,0.6707627652054483,1.1801121343287597,0.30987033863017766,0.5093493691233554
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",1.83,3779.6454,218.57,504.45,162.98,97.79,381.55,602.24,0.10094862338144206,0.1593376987163928,3398.0954,12570.0,30830.01,522.09,2876.0054,4381.8854,983.79,1505.88,1.2895121779100138,1.5236012421951641,20.653800000000047,17.97380000000021,13.853799999999865,24.3738000000003,6.399999999999977,10.52000000000021,0.8702417956986206,0.6707627652054263,1.1801121343288037,0.30987033863017766,0.5093493691233665
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",1.84,3800.2992,220.22,507.55,164.02,98.41,384.24,605.96,0.10110782856255107,0.15945060325776453,3416.0592,12570.0,31065.42,526.21,2889.8492,4406.2592,990.2,1516.41,1.2898661709375527,1.5247367232864606,20.653800000000047,17.963799999999992,13.843800000000101,24.3738000000003,6.410000000000082,10.529999999999973,0.8697576232945003,0.6702785928013281,1.1801121343288037,0.31035451103429235,0.5098335415274646
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",1.85,3820.953,221.88,510.64,165.05,99.03,386.93,609.67,0.10126531260656699,0.15955967006136948,3434.023,12570.0,31300.83,533.98,2900.043,4430.623,996.6,1530.58,1.290213548365867,1.527778381217106,20.653800000000047,17.963799999999992,10.19380000000001,24.363799999999173,6.399999999999977,14.169999999999845,0.8697576232945003,0.49355566530129985,1.1796279619246395,0.30987033863017766,0.6860722966233727
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",1.86,3841.6068,223.53,513.74,166.08,99.65,389.61,613.39,0.10141850019632409,0.15967016718108681,3451.9968,12570.0,31536.35,542.23,2909.7668,4454.9968,1003.0,1545.23,1.2905564686502606,1.5310494298031032,20.653800000000047,17.973799999999756,9.723799999999756,24.3738000000003,6.399999999999977,14.650000000000091,0.8702417956985986,0.4707995623081338,1.1801121343288037,0.30987033863017766,0.7093125720206479
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",1.87,3862.2606,225.18,516.84,167.11,100.27,392.29,617.11,0.10157004941613727,0.15977948251342747,3469.9706,12570.0,31771.76,550.47,2919.5006,4479.3706,1009.4,1559.87,1.2908958364085275,1.534293433609844,20.653800000000047,17.97380000000021,9.733799999999974,24.3738000000003,6.399999999999977,14.639999999999873,0.8702417956986206,0.471283734712254,1.1801121343288037,0.30987033863017766,0.7088283996165277
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",1.88,3882.9144,226.83,519.94,168.15,100.89,394.98,620.83,0.101722561795336,0.15988763491670072,3487.9344,12570.0,32007.17,558.71,2929.2244,4503.7444,1015.81,1574.52,1.291235408555849,1.5375211267528703,20.653800000000047,17.963799999999992,9.72380000000021,24.37379999999939,6.409999999999968,14.650000000000091,0.8697576232945003,0.4707995623081558,1.1801121343287597,0.31035451103428685,0.7093125720206479
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",1.89,3903.5682,228.49,523.04,169.18,101.51,397.67,624.55,0.10187346028692415,0.159994642850098,3505.8982,12570.0,32242.7,566.95,2938.9482,4528.1182,1022.22,1589.17,1.2915715008496254,1.5407274616136482,20.653800000000047,17.963799999999992,9.723799999999756,24.3738000000003,6.410000000000082,14.650000000000091,0.8697576232945003,0.4707995623081338,1.1801121343288037,0.31035451103429235,0.7093125720206479
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",1.9,3924.222,230.14,526.13,170.21,102.13,400.35,628.26,0.10202022209752659,0.1600979761083853,3523.872,12570.0,32478.11,575.19,2948.682,4552.482,1028.61,1603.8,1.2918976625711716,1.5439040222038183,20.653800000000047,17.973799999999756,9.733799999999974,24.363800000000083,6.389999999999873,14.629999999999882,0.8702417956985986,0.471283734712254,1.1796279619246834,0.3093861662260629,0.7083442272124185
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",1.91,3944.8758,231.79,529.23,171.24,102.75,403.03,631.98,0.10216544713524313,0.16020276227707853,3541.8458,12570.0,32713.63,583.43,2958.4158,4576.8558,1035.01,1618.44,1.2922233373344487,1.5470630598984767,20.653799999999592,17.97380000000021,9.733800000000429,24.3738000000003,6.400000000000091,14.6400000000001,0.8702417956986397,0.4712837347122864,1.1801121343288297,0.30987033863019,0.7088283996165543
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",1.92,3965.5296,233.44,532.33,172.28,103.37,405.72,635.7,0.10231168114342155,0.1603064569231812,3559.8096,12570.0,32949.04,591.67,2968.1396,4601.2296,1041.42,1633.09,1.292549354325018,1.550206600794653,20.653800000000047,17.963799999999992,9.723799999999756,24.37379999999939,6.410000000000082,14.649999999999864,0.8697576232945003,0.4707995623081338,1.1801121343287597,0.31035451103429235,0.7093125720206369
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",1.93,3986.1834,235.09,535.43,173.31,103.99,408.4,639.42,0.1024538911079706,0.1604090770133657,3577.7834,12570.0,33184.45,599.91,2977.8734,4625.6034,1047.82,1647.73,1.2928684838774758,1.553324395859139,20.653800000000047,17.973799999999756,9.733799999999974,24.3738000000003,6.399999999999864,14.6400000000001,0.8702417956985986,0.471283734712254,1.1801121343288037,0.3098703386301721,0.7088283996165387
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",1.94,4006.8372,236.75,538.53,174.34,104.61,411.09,643.14,0.1025971307244527,0.16051063916447617,3595.7472,12570.0,33419.98,608.15,2987.5972,4649.9772,1054.23,1662.38,1.2931880194469736,1.5564270846150212,20.653800000000047,17.963799999999992,9.72380000000021,24.3738000000003,6.410000000000082,14.650000000000091,0.8697576232945003,0.4707995623081558,1.1801121343288037,0.31035451103429235,0.7093125720206479
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",1.95,4027.491,238.4,541.62,175.37,105.23,413.77,646.85,0.10273641828125749,0.1606086767170926,3613.721,12570.0,33655.39,616.39,2997.331,4674.341,1060.62,1677.01,1.293498031530381,1.5595011028144707,20.653800000000047,17.97380000000021,9.733799999999974,24.363800000000083,6.389999999999873,14.629999999999882,0.8702417956986206,0.471283734712254,1.1796279619246834,0.3093861662260629,0.7083442272124185
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",1.96,4048.1448,240.05,544.72,176.41,105.84,416.46,650.56,0.10287675480383014,0.16070571388651908,3631.6848,12570.0,33890.8,624.63,3007.0548,4698.7048,1067.02,1691.65,1.2938085375691195,1.56256041625846,20.653800000000047,17.963799999999992,9.723799999999756,24.363800000000083,6.400000000000091,14.6400000000001,0.8697576232945003,0.4707995623081338,1.1796279619246834,0.30987033863018315,0.7088283996165387
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",1.97,4068.7986,241.7,547.82,177.44,106.46,419.14,654.28,0.10301320886219337,0.16080422363495703,3649.6586,12570.0,34126.32,632.88,3016.7786,4723.0786,1073.42,1706.3,1.2941151810747449,1.5656033226966009,20.653800000000047,17.97380000000021,9.72380000000021,24.37379999999939,6.400000000000091,14.649999999999864,0.8702417956986206,0.4707995623081558,1.1801121343287597,0.30987033863018315,0.7093125720206369
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",1.98,4089.4524,243.36,550.92,178.47,107.08,421.83,658.0,0.10315072991190703,0.16090173833543092,3667.6224,12570.0,34361.73,641.12,3026.5024,4747.4524,1079.83,1720.95,1.2944223483857007,1.5686266761262109,20.653800000000047,17.963799999999992,9.723799999999756,24.3738000000003,6.4099999999998545,14.650000000000091,0.8697576232945003,0.4707995623081338,1.1801121343288037,0.31035451103428136,0.7093125720206479
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",1.99,4110.1062,245.01,554.02,179.51,107.7,424.52,661.72,0.10328686884051803,0.1609982729886639,3685.5862,12570.0,34597.25,649.36,3036.2262,4771.8262,1086.24,1735.6,1.2947265213875612,1.571630664408337,20.653800000000047,17.963799999999992,9.72380000000021,24.3738000000003,6.410000000000082,14.649999999999864,0.8697576232945003,0.4707995623081558,1.1801121343288037,0.31035451103429235,0.7093125720206369
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.0,4130.76,246.66,557.11,180.54,108.32,427.2,665.43,0.10341922551782237,0.16109142143334398,3703.56,12570.0,34832.66,657.6,3045.96,4796.19,1092.63,1750.23,1.2950215468360173,1.5746070204467557,20.653800000000047,17.973799999999756,9.733799999999974,24.363799999999173,6.3900000000001,14.63000000000011,0.8702417956985986,0.471283734712254,1.1796279619246395,0.3093861662260739,0.7083442272124295
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.01,4151.4138,248.31,560.21,181.57,108.94,429.88,669.15,0.10355026521326302,0.16118605184575918,3721.5338,12570.0,35068.07,665.84,3055.6938,4820.5638,1099.03,1764.87,1.2953164095943455,1.5775676869194162,20.653800000000047,17.97380000000021,9.733799999999974,24.3738000000003,6.399999999999864,14.639999999999873,0.8702417956986206,0.471283734712254,1.1801121343288037,0.3098703386301721,0.7088283996165277
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.02,4172.0676,249.97,563.31,182.6,109.56,432.57,672.87,0.10368240437906615,0.1612797453233979,3739.4976,12570.0,35303.6,674.08,3065.4176,4844.9376,1105.44,1779.52,1.2956119025186699,1.5805147070337169,20.653800000000047,17.963799999999992,9.72380000000021,24.3738000000003,6.410000000000082,14.650000000000091,0.8697576232945003,0.4707995623081558,1.1801121343288037,0.31035451103429235,0.7093125720206479
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.03,4192.7214,251.4,566.41,183.46,110.08,434.86,676.49,0.1037178382517856,0.16134866485524177,3757.8614,12570.0,35541.14,682.39,3075.4714,4869.2114,1111.35,1793.74,1.2957400185115928,1.5832406700319177,20.653800000000047,18.363799999999628,10.053799999999683,24.273799999999937,5.9099999999998545,14.220000000000027,0.889124519458869,0.48677725164374885,1.1752704102876896,0.28614589082879865,0.6884931586439297
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.04,4213.3752,251.82,569.51,183.46,110.08,435.28,679.59,0.10330910002982881,0.16129349221023562,3778.0952,12570.0,35789.06,691.07,3087.0252,4892.9652,1114.87,1805.94,1.29508785273595,1.5850098016692575,20.653800000000047,20.23380000000043,11.553800000000138,23.7537999999995,3.519999999999982,12.200000000000045,0.979664759027413,0.559403112260219,1.1500934452739664,0.17042868624659743,0.5906903330137804
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.05,4234.029,252.23,572.6,183.46,110.08,435.69,682.68,0.10290198768123696,0.1612364960183315,3798.339,12570.0,36036.86,699.74,3098.599,4916.709,1118.37,1818.11,1.294436594521974,1.586752270945676,20.653800000000047,20.243799999999737,11.57380000000012,23.743800000000192,3.5,12.169999999999845,0.9801489314314892,0.5603714570684375,1.1496092728698901,0.169460341438379,0.5892378158014417
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.06,4254.6828,252.64,575.7,183.46,110.08,436.1,685.78,0.10249882787971878,0.16118240353899002,3818.5828,12570.0,36284.66,708.42,3110.1628,4940.4628,1121.88,1830.3,1.2937948602292975,1.588490094473511,20.653799999999137,20.243800000000192,11.563799999999901,23.75380000000041,3.5100000000002183,12.190000000000055,0.9801489314315543,0.5598872846643419,1.150093445274061,0.1699445138425067,0.5902061606096972
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.07,4275.3366,253.06,578.8,183.46,110.08,436.52,688.88,0.10210190233910472,0.16112883369229924,3838.8166,12570.0,36532.58,717.09,3121.7266,4964.2166,1125.4,1842.49,1.2931632628659573,1.5902150431751456,20.653800000000047,20.233799999999974,11.563799999999901,23.7537999999995,3.519999999999982,12.190000000000055,0.979664759027391,0.5598872846643173,1.1500934452739664,0.17042868624659743,0.5902061606096712
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.08,4295.9904,253.47,581.9,183.46,110.08,436.93,691.98,0.10170646563828446,0.16107577894028813,3859.0604,12570.0,36780.38,725.77,3133.2904,4987.9704,1128.91,1854.68,1.2925349393339371,1.5919272595990461,20.653800000000047,20.243799999999737,11.563799999999901,23.75380000000041,3.509999999999991,12.190000000000055,0.9801489314314892,0.5598872846643173,1.1500934452740104,0.1699445138424882,0.5902061606096712
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.09,4316.6442,253.88,585.0,183.46,110.08,437.34,695.08,0.1013148130207257,0.16102323188925324,3879.3042,12570.0,37028.18,734.44,3144.8642,5011.7242,1132.42,1866.86,1.291913173501578,1.5936218168021374,20.653800000000047,20.243800000000192,11.57380000000012,23.7537999999995,3.509999999999991,12.179999999999836,0.9801489314315113,0.5603714570684375,1.1500934452739664,0.1699445138424882,0.589721988205551
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.1,4337.298,254.3,588.1,183.46,110.08,437.76,698.18,0.10092919601097271,0.1609711852863234,3899.538,12570.0,37276.1,743.12,3156.418,5035.478,1135.94,1879.06,1.2913011746519716,1.595314055362756,20.653800000000047,20.233799999999974,11.553800000000138,23.75380000000041,3.519999999999982,12.200000000000045,0.979664759027391,0.559403112260219,1.1500934452740104,0.17042868624659743,0.5906903330137804
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.11,4357.9518,254.71,591.19,183.46,110.08,438.17,701.27,0.10054493948280933,0.16091733736017919,3919.7818,12570.0,37523.9,751.79,3167.9918,5059.2218,1139.44,1891.23,1.2906896501228717,1.5969807118818933,20.653800000000047,20.243800000000192,11.573799999999665,23.743800000000192,3.5,12.170000000000073,0.9801489314315113,0.5603714570684154,1.1496092728698901,0.169460341438379,0.5892378158014527
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.12,4378.6056,255.12,594.29,183.46,110.08,438.58,704.37,0.10016430801623237,0.16086628126543298,3940.0256,12570.0,37771.82,760.47,3179.5556,5082.9756,1142.95,1903.42,1.2900869476584111,1.5986434079026641,20.653800000000047,20.243799999999737,11.563800000000356,23.7537999999995,3.509999999999991,12.190000000000055,0.9801489314314892,0.5598872846643392,1.1500934452739664,0.1699445138424882,0.5902061606096712
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.13,4399.2594,255.54,597.39,183.46,110.08,439.0,707.47,0.09978952366391489,0.1608157045706375,3960.2594,12570.0,38019.62,769.14,3191.1194,5106.7294,1146.47,1915.61,1.2894936629656129,1.6002940535537467,20.653800000000047,20.233799999999974,11.563799999999901,23.75380000000041,3.519999999999982,12.189999999999827,0.979664759027391,0.5598872846643173,1.1500934452740104,0.17042868624659743,0.5902061606096602
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.14,4419.9132,255.95,600.49,183.46,110.08,439.41,710.57,0.09941597948122599,0.1607656005552326,3980.5032,12570.0,38267.42,777.81,3202.6932,5130.4832,1149.98,1927.79,1.2889031718401833,1.6019277775342324,20.653800000000047,20.243800000000192,11.57380000000012,23.7537999999995,3.509999999999991,12.180000000000064,0.9801489314315113,0.5603714570684375,1.1500934452739664,0.1699445138424882,0.589721988205562
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.15,4440.567,256.36,603.59,183.46,110.08,439.82,713.67,0.09904591012814355,0.16071596262369198,4000.747,12570.0,38515.34,786.49,3214.257,5154.237,1153.49,1939.98,1.2883186564909004,1.6035547250888778,20.653800000000047,20.243799999999737,11.563799999999901,23.75380000000041,3.509999999999991,12.190000000000055,0.9801489314314892,0.5598872846643173,1.1500934452740104,0.1699445138424882,0.5902061606096712
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.16,4461.2208,256.77,606.68,183.46,110.08,440.23,716.76,0.09867926734314517,0.1606645427637206,4020.9908,12570.0,38763.14,795.16,3225.8308,5177.9808,1156.99,1952.15,1.2877375397128488,1.6051619322377353,20.653800000000047,20.243800000000192,11.57380000000012,23.743800000000192,3.5,12.170000000000073,0.9801489314315113,0.5603714570684375,1.1496092728698901,0.169460341438379,0.5892378158014527
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.17,4481.8746,257.19,609.78,183.46,110.08,440.65,719.86,0.09831823496355743,0.16061582802874494,4041.2246,12570.0,39010.94,803.84,3237.3846,5201.7346,1160.51,1964.35,1.2871679045010267,1.606770662960465,20.653800000000047,20.233799999999974,11.553799999999683,23.7537999999995,3.519999999999982,12.199999999999818,0.979664759027391,0.559403112260197,1.1500934452739664,0.17042868624659743,0.5906903330137694
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.18,4502.5284,257.6,612.88,183.46,110.08,441.06,722.96,0.09795829383330487,0.16056756021794333,4061.4684,12570.0,39258.86,812.51,3248.9584,5225.4884,1164.02,1976.53,1.28660077719674,1.6083580509987445,20.653800000000047,20.243800000000192,11.57380000000012,23.75380000000041,3.509999999999991,12.180000000000064,0.9801489314315113,0.5603714570684375,1.1500934452740104,0.1699445138424882,0.589721988205562
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.19,4523.1822,258.01,615.98,183.46,110.08,441.47,726.06,0.0976016398366619,0.16051973320906684,4081.7122,12570.0,39506.66,821.19,3260.5222,5249.2422,1167.53,1988.72,1.2860392753805623,1.6099391073000517,20.653800000000047,20.243799999999737,11.563799999999901,23.7537999999995,3.509999999999991,12.190000000000055,0.9801489314314892,0.5598872846643173,1.1500934452739664,0.1699445138424882,0.5902061606096712
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.2,4543.836,258.43,619.08,183.46,110.08,441.89,729.16,0.09725042893273436,0.16047234099118016,4101.946,12570.0,39754.58,829.86,3272.086,5272.996,1171.05,2000.91,1.2854864496022131,1.6115089884556826,20.653800000000047,20.233799999999974,11.563799999999901,23.75380000000041,3.519999999999982,12.190000000000055,0.979664759027391,0.5598872846643173,1.1500934452740104,0.17042868624659743,0.5902061606096712
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.21,4564.4898,258.84,622.17,183.46,110.08,442.3,732.25,0.09690020558266993,0.1604231868367851,4122.1898,12570.0,40002.38,838.54,3283.6498,5296.7398,1174.55,2013.09,1.2849335079136823,1.6130647671380791,20.653800000000047,20.243800000000192,11.563800000000356,23.743800000000192,3.5,12.179999999999836,0.9801489314315113,0.5598872846643392,1.1496092728698901,0.169460341438379,0.589721988205551
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.22,4585.1436,259.25,625.27,183.46,110.08,442.71,735.35,0.09655313739792142,0.16037665646938515,4142.4336,12570.0,40250.18,847.21,3295.2236,5320.4936,1178.06,2025.27,1.2843883846442343,1.614607761367089,20.653800000000047,20.243800000000192,11.573799999999665,23.7537999999995,3.509999999999991,12.180000000000064,0.9801489314315113,0.5603714570684154,1.1500934452739664,0.1699445138424882,0.589721988205562
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.23,4605.7974,259.67,628.37,183.46,110.08,443.13,738.45,0.09621135310901864,0.1603305434146973,4162.6674,12570.0,40498.1,855.89,3306.7774,5344.2474,1181.58,2037.47,1.2838516476238289,1.616149729340717,20.653800000000047,20.233799999999974,11.553800000000138,23.75380000000041,3.519999999999982,12.200000000000045,0.979664759027391,0.559403112260219,1.1500934452740104,0.17042868624659743,0.5906903330137804
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.24,4626.4512,260.08,631.47,183.46,110.08,443.54,741.55,0.09587045898160558,0.16028484208371202,4182.9112,12570.0,40745.9,864.56,3318.3512,5368.0012,1185.09,2049.65,1.2833170352743801,1.6176712097260832,20.653800000000047,20.243799999999283,11.57380000000012,23.7537999999995,3.509999999999991,12.180000000000064,0.9801489314314672,0.5603714570684375,1.1500934452739664,0.1699445138424882,0.589721988205562
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.25,4647.105,260.49,634.57,183.46,110.08,443.95,744.65,0.095532595024214,0.16023954698677995,4203.155,12570.0,40993.82,873.24,3329.915,5391.755,1188.6,2061.84,1.2827875726686264,1.6191869762441382,20.653799999999137,20.243800000000192,11.563799999999901,23.75380000000041,3.509999999999991,12.190000000000055,0.9801489314315543,0.5598872846643419,1.150093445274061,0.1699445138424957,0.5902061606096972
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.26,4667.7588,260.91,637.66,183.46,110.08,444.37,747.74,0.0951998633691184,0.16019251037564325,4223.3888,12570.0,41241.62,881.91,3341.4788,5415.4988,1192.11,2074.02,1.2822638540879778,1.620689258899383,20.653800000000047,20.233799999999974,11.563799999999901,23.743800000000192,3.509999999999991,12.179999999999836,0.979664759027391,0.5598872846643173,1.1496092728698901,0.1699445138424882,0.589721988205551
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.27,4688.4126,261.32,640.76,183.46,110.08,444.78,750.84,0.09486793035237553,0.16014802110206766,4243.6326,12570.0,41489.42,890.58,3353.0526,5439.2526,1195.62,2086.2,1.2817444658145005,1.6221793239986748,20.653800000000047,20.243800000000192,11.57380000000012,23.7537999999995,3.509999999999991,12.179999999999836,0.9801489314315113,0.5603714570684375,1.1500934452739664,0.1699445138424882,0.589721988205551
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.28,4709.0664,261.73,643.86,183.46,110.08,445.19,753.94,0.09453890902876207,0.1601039220852779,4263.8764,12570.0,41737.34,899.26,3364.6164,5463.0064,1199.13,2098.39,1.281230009387702,1.6236639635947807,20.653800000000047,20.243800000000192,11.563799999999901,23.75380000000041,3.5100000000002183,12.190000000000055,0.9801489314315113,0.5598872846643173,1.1500934452740104,0.16994451384249923,0.5902061606096712
United Kingdom,UK,2026-04,2026-04-06,uk__standard_employee_scotland,"Royaume-Uni · salarié standard, Écosse","United Kingdom · standard employee, Scotland",2.29,4729.7202,262.14,646.96,183.46,110.08,445.6,757.04,0.09421276125382638,0.1600602082127395,4284.1202,12570.0,41985.14,907.93,3376.1902,5486.7602,1202.64,2110.57,1.2807204148940545,1.6251336195454864,20.653800000000047,20.243800000000192,11.57380000000012,23.7537999999995,3.509999999999991,12.180000000000291,0.9801489314315113,0.5603714570684375,1.1500934452739664,0.1699445138424882,0.589721988205573
