country,country_code,version,effective_from,prefecture_code,prefecture_name_fr,prefecture_name_en,smic_multiple,gross_monthly_jpy,health_employer_monthly_jpy,health_employee_monthly_jpy,child_support_money_employer_monthly_jpy,child_support_money_employee_monthly_jpy,pension_employer_monthly_jpy,pension_employee_monthly_jpy,child_childcare_contribution_monthly_jpy,employment_insurance_employer_monthly_jpy,employment_insurance_employee_monthly_jpy,workers_accident_insurance_monthly_jpy,iit_annual_jpy,resident_tax_annual_jpy,employee_contributions_monthly_jpy,employer_contributions_monthly_jpy,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_jpy,income_tax_monthly_jpy,net_after_income_tax_monthly_jpy,employer_cost_monthly_jpy,social_wedge_monthly_jpy,total_wedge_after_income_tax_monthly_jpy,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_jpy,delta_net_before_income_tax_monthly_jpy,delta_net_after_income_tax_monthly_jpy,delta_employer_cost_monthly_jpy,delta_social_wedge_monthly_jpy,delta_total_wedge_after_income_tax_monthly_jpy,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.49,741648.266783,38550.0,38550.0,862.5,862.5,59475.0,59475.0,2340.0,6304.010268,3708.241334,2224.9448,604662.80836,533863.030539,102595.741334,109756.455068,0.13833476855401813,0.14798990300899373,639052.525449,94877.153242,544175.372207,851404.721851,212352.196402,307229.349644,1.332292241944732,1.5645778279109557,2125.066666999948,2114.4413339999737,1471.2282790000318,2149.5049339999678,35.06359999999404,678.2766539999866,0.995000000157654,0.6923209995463486,1.0115000001550634,0.016499999997409445,0.31917900013816514
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.5,743773.33345,38550.0,38550.0,862.5,862.5,59475.0,59475.0,2340.0,6322.073334,3718.866667,2231.32,609844.035404,536400.360139,102606.366667,109780.893335,0.1379538120724352,0.14759993185753947,641166.966783,95520.366295,545646.600487,853554.226785,212387.260002,307907.626297,1.331251095276543,1.5642986248281894,2125.0666670000646,2114.44133400009,1471.228279999923,2149.5049339999678,35.06359999999404,678.276652999979,0.9950000001576542,0.6923210000168329,1.011500000155008,0.01649999999740854,0.3191789996675706
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.51,745898.400117,38550.0,38550.0,862.5,862.5,59475.0,59475.0,2340.0,6340.136401,3729.492001,2237.6952,615025.262448,538937.68974,102616.992001,109805.331601,0.13757502628305507,0.14721218276392825,643281.408116,96163.579349,547117.828767,855703.731718,212422.323602,308585.902951,1.3302167930267437,1.5640209233286275,2125.066666999948,2114.441332999966,1471.2282800000394,2149.5049330000766,35.06359999999404,678.2766540000448,0.994999999687077,0.6923210000169256,1.011499999684541,0.016499999997409445,0.3191790001381925
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.52,748023.466784,38550.0,38550.0,862.5,862.5,59475.0,59475.0,2340.0,6358.199468,3740.117334,2244.0704,620206.489492,541475.01934,102627.617334,109829.769868,0.13719839268566003,0.1468266367901671,645395.84945,96806.792403,548589.057047,857853.236652,212457.387202,309264.179605,1.3291892679244277,1.563744711331251,2125.0666670000646,2114.4413339999737,1471.2282800000394,2149.5049339999678,35.06360000002314,678.2766539999866,0.9950000001575995,0.6923210000168878,1.011500000155008,0.016499999997422236,0.31917900013814765
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.53,750148.533451,38550.0,38550.0,862.5,862.5,59475.0,59475.0,2340.0,6376.262534,3750.742667,2250.4456,625387.716536,544012.34894,102638.242667,109854.208135,0.13682389298966666,0.14644327521285785,647510.290784,97450.005456,550060.285327,860002.741586,212492.450802,309942.456258,1.3281684535773803,1.5634699768842903,2125.066666999948,2114.4413339999737,1471.228279999923,2149.5049339999678,35.06359999999404,678.276652999979,0.995000000157654,0.6923210000168709,1.0115000001550634,0.016499999997409445,0.31917899966758806
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.54,752273.600118,38550.0,38550.0,862.5,862.5,59475.0,59475.0,2340.0,6394.325601,3761.368001,2256.8208,630568.943581,546549.678541,102648.868001,109878.646401,0.13645150911116474,0.14606207952016617,649624.732117,98093.21851,551531.513607,862152.246519,212527.514402,310620.732912,1.327154284457778,1.5631967081635048,2125.066666999948,2114.4413330000825,1471.2282800000394,2149.5049330000766,35.06359999999404,678.2766539999866,0.9949999996871317,0.6923210000169256,1.011499999684541,0.016499999997409445,0.31917900013816514
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.55,754398.666785,38550.0,38550.0,862.5,862.5,59475.0,59475.0,2340.0,6412.388668,3771.993334,2263.196,635750.170625,549087.008141,102659.493334,109903.084668,0.13608122317000657,0.14568303140884176,651739.173451,98736.431564,553002.741887,864301.751453,212562.578002,311299.009566,1.326146695888166,1.562924893470483,2125.0666670000646,2114.4413339999737,1471.2282800000394,2149.5049339999678,35.06359999999404,678.2766540000448,0.9950000001575995,0.6923210000168878,1.011500000155008,0.01649999999740854,0.319179000138175
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.56,756523.733452,38550.0,38550.0,862.5,862.5,59475.0,59475.0,2340.0,6430.451734,3782.618667,2269.5712,640931.397669,551624.337742,102670.118667,109927.522935,0.13571301748694473,0.14530611278128883,653853.614785,99379.644618,554473.970167,866451.256387,212597.641602,311977.286219,1.3251456240277097,1.5626545212309746,2125.066666999948,2114.4413339999737,1471.228279999923,2149.5049339999678,35.06359999999404,678.276652999979,0.995000000157654,0.6923210000168709,1.0115000001550634,0.016499999997409445,0.31917899966758806
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.57,758648.800119,38550.0,38550.0,862.5,862.5,59475.0,59475.0,2340.0,6448.514801,3793.244001,2275.9464,646112.624713,554161.667342,102680.744001,109951.961201,0.13534687458081884,0.14493130574268578,655968.056118,100022.857671,555945.198447,868600.76132,212632.705202,312655.562873,1.3241510058587098,1.5623855799932485,2125.0666670000646,2114.441332999966,1471.2282800000394,2149.5049330000766,35.06360000002314,678.2766539999866,0.9949999996870225,0.6923210000168878,1.0114999996844858,0.016499999997422236,0.31917900013814765
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.58,760773.866786,38550.0,38550.0,862.5,862.5,59475.0,59475.0,2340.0,6466.577868,3803.869334,2282.3216,651293.851757,556698.996942,102691.369334,109976.399468,0.13498277716578863,0.14455859259815315,658082.497452,100666.070725,557416.426727,870750.266254,212667.768802,313333.839527,1.3231627791733789,1.562118058426474,2125.066666999948,2114.44133400009,1471.2282800000394,2149.5049339999678,35.06359999999404,678.2766539999866,0.9950000001577087,0.6923210000169256,1.0115000001550634,0.016499999997409445,0.31917900013816514
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.59,762898.933453,38550.0,38550.0,862.5,862.5,59475.0,59475.0,2340.0,6484.640934,3814.494667,2288.6968,656475.078801,559236.326543,102701.994667,110000.837735,0.13462070814861374,0.14418795584996888,660196.938786,101309.283779,558887.655007,872899.771188,212702.832402,314012.116181,1.3221808825608725,1.5618519453191317,2125.0666670000646,2114.4413339999737,1471.228279999923,2149.5049339999678,35.06359999999404,678.2766540000448,0.9950000001575995,0.6923210000168329,1.011500000155008,0.01649999999740854,0.319179000138175
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.6,765024.00012,38550.0,38550.0,862.5,862.5,59475.0,59475.0,2340.0,6502.704001,3825.120001,2295.072,661656.305845,561773.656143,102712.620001,110025.276001,0.1342606506259787,0.14381937819483007,662311.380119,101952.496832,560358.883287,875049.276121,212737.896002,314690.392834,1.321205255394567,1.5615872295774456,2125.066666999948,2114.441332999966,1471.2282800000394,2149.50493299996,35.06359999999404,678.276652999979,0.994999999687077,0.6923210000169256,1.0114999996844865,0.016499999997409445,0.31917899966758806
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.61,767149.066787,38550.0,38550.0,862.5,862.5,59475.0,59475.0,2340.0,6520.767068,3835.745334,2301.4472,666837.532889,564310.985744,102723.245334,110049.714268,0.13390258788186243,0.1434528425211602,664425.821453,102595.709886,561830.111567,877198.781055,212772.959602,315368.669488,1.3202358378195809,1.5613239002238408,2125.0666670000646,2114.4413339999737,1471.2282800000394,2149.504934000084,35.06359999999404,678.2766539999866,0.9950000001575995,0.6923210000168878,1.011500000155063,0.01649999999740854,0.31917900013814765
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.62,769274.133454,38550.0,38550.0,862.5,862.5,59475.0,59475.0,2340.0,6538.830134,3846.370667,2307.8224,672018.759933,566848.315344,102733.870667,110074.152535,0.1335465033849512,0.14308833190646084,666540.262787,103238.92294,563301.339847,879348.285989,212808.023202,316046.946142,1.3192725707405348,1.5610619463954283,2125.066666999948,2114.44133400009,1471.228279999923,2149.5049339999678,35.06360000002314,678.2766539999866,0.9950000001577087,0.6923210000168709,1.0115000001550634,0.01649999999742314,0.31917900013816514
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.63,771399.200121,40606.0,40606.0,908.5,908.5,59475.0,59475.0,2340.0,6556.893201,3856.996001,2314.1976,672049.246177,566863.244944,104846.496001,112200.590801,0.1359172993492332,0.14545074817784615,666552.70412,103242.707593,563309.996527,883599.790922,217047.086802,320289.794395,1.3256262940053916,1.5685853195756048,2125.066666999948,12.441332999966107,8.656680000014603,4251.50493299996,4239.063599999994,4242.848253000004,0.005854561267731941,0.004073603964733787,2.0006454381038314,1.9947908768360993,1.996571834139125
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.64,773524.266788,40606.0,40606.0,908.5,908.5,59475.0,59475.0,2340.0,6574.956268,3867.621334,2320.5728,677230.473221,569400.574545,104857.121334,112225.029068,0.1355576364389331,0.14508275161691797,668667.145454,103885.920647,564781.224807,885749.295856,217082.150402,320968.071049,1.3246490453102668,1.56830513648687,2125.0666670000646,2114.4413339999737,1471.2282800000394,2149.504934000084,35.06359999999404,678.2766540000448,0.9950000001575995,0.6923210000168878,1.011500000155063,0.01649999999740854,0.319179000138175
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.65,775649.333455,40606.0,40606.0,908.5,908.5,59475.0,59475.0,2340.0,6593.019334,3878.246667,2326.948,682411.700265,571937.904145,104867.746667,112249.467335,0.1351999442843059,0.14471677147550177,670781.586788,104529.133701,566252.453087,887898.80079,217117.214002,321646.347703,1.3236779575923514,1.5680264093327863,2125.066666999948,2114.4413339999737,1471.228279999923,2149.5049339999678,35.06359999999404,678.2766539999866,0.995000000157654,0.6923210000168709,1.0115000001550634,0.016499999997409445,0.31917900013816514
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.66,777774.400122,40606.0,40606.0,908.5,908.5,59475.0,59475.0,2340.0,6611.082401,3888.872001,2333.3232,687592.927309,574475.233746,104878.372001,112273.905601,0.13484420673161654,0.14435279122556868,672896.028121,105172.346755,567723.681367,890048.305723,217152.277602,322324.624357,1.3227129727727251,1.567749126794402,2125.0666670000646,2114.4413330000825,1471.2282800000394,2149.50493299996,35.06359999999404,678.2766539999866,0.9949999996870772,0.6923210000168878,1.011499999684431,0.01649999999740854,0.31917900013814765
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.67,779899.466789,40606.0,40606.0,908.5,908.5,59475.0,59475.0,2340.0,6629.145468,3899.497334,2339.6984,692774.154353,577012.563346,104888.997334,112298.343868,0.1344904078031925,0.143990794519232,675010.469455,105815.559808,569194.909647,892197.810657,217187.341202,323002.90101,1.3217540335001867,1.5674732776697922,2125.066666999948,2114.4413339999737,1471.2282800000394,2149.504934000084,35.06360000002314,678.276652999979,0.995000000157654,0.6923210000169256,1.0115000001551182,0.01649999999742314,0.31917899966758806
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.68,782024.533456,40606.0,40606.0,908.5,908.5,59475.0,59475.0,2340.0,6647.208534,3910.122667,2346.0736,697955.381397,579549.892946,104899.622667,112322.782135,0.13413853169503165,0.1436307651862993,677124.910789,106458.772862,570666.137927,894347.315591,217222.404802,323681.177664,1.3208010831398918,1.567198850872551,2125.0666670000646,2114.4413339999737,1471.228279999923,2149.5049339999678,35.06359999999404,678.2766540000448,0.9950000001575995,0.6923210000168329,1.011500000155008,0.01649999999740854,0.319179000138175
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.69,784149.600123,40606.0,40606.0,908.5,908.5,59475.0,59475.0,2340.0,6665.271601,3920.748001,2352.4488,703136.608441,582087.222547,104910.248001,112347.220401,0.13378856277444892,0.1432726872318649,679239.352122,107101.985916,572137.366207,896496.820524,217257.468402,324359.454318,1.319854065762203,1.566925835430305,2125.066666999948,2114.441332999966,1471.2282800000394,2149.50493299996,35.06359999999404,678.2766539999866,0.994999999687077,0.6923210000169256,1.0114999996844865,0.016499999997409445,0.31917900013816514
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.7,786274.66679,40606.0,40606.0,908.5,908.5,59475.0,59475.0,2340.0,6683.334668,3931.373334,2358.824,708317.835485,584624.552147,104920.873334,112371.658668,0.1334404855777612,0.14291654483394092,681353.793456,107745.198969,573608.594487,898646.325458,217292.532002,325037.730971,1.3189129261317472,1.566654220483251,2125.0666670000646,2114.44133400009,1471.2282800000394,2149.5049339999678,35.06359999999404,678.276652999979,0.9950000001576542,0.6923210000168878,1.011500000155008,0.01649999999740854,0.3191789996675706
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.71,788399.733457,40606.0,40606.0,908.5,908.5,59475.0,59475.0,2340.0,6701.397734,3941.998667,2365.1992,713499.062529,587161.881748,104931.498667,112396.096935,0.13309428480800983,0.1425623223411271,683468.23479,108388.412023,575079.822767,900795.830392,217327.595602,325716.007625,1.3179776096966767,1.566383995282718,2125.066666999948,2114.4413339999737,1471.228279999923,2149.504934000084,35.06359999999404,678.2766540000448,0.995000000157654,0.6923210000168709,1.0115000001551182,0.016499999997409445,0.3191790001381925
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.72,790524.800124,40606.0,40606.0,908.5,908.5,59475.0,59475.0,2340.0,6719.460801,3952.624001,2371.5744,718680.289573,589699.211348,104942.124001,112420.535201,0.13274994533271947,0.14221000427031757,685582.676123,109031.625077,576551.051047,902945.335325,217362.659202,326394.284279,1.3170480625781282,1.5661151491897467,2125.066666999948,2114.441332999966,1471.2282800000394,2149.50493299996,35.06360000002314,678.2766539999866,0.994999999687077,0.6923210000169256,1.0114999996844865,0.01649999999742314,0.31917900013816514
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.73,792649.866791,40606.0,40606.0,908.5,908.5,59475.0,59475.0,2340.0,6737.523868,3963.249334,2377.9496,723861.516617,592236.540948,104952.749334,112444.973468,0.13240745218169342,0.14185957530444543,687697.117457,109674.83813,578022.279327,905094.840259,217397.722802,327072.560932,1.316124231559878,1.5658476716736933,2125.0666670000646,2114.4413339999737,1471.2282800000394,2149.5049339999678,35.06359999999404,678.276652999979,0.9950000001575995,0.6923210000168878,1.011500000155008,0.01649999999740854,0.3191789996675706
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.74,794774.933458,40606.0,40606.0,908.5,908.5,59475.0,59475.0,2340.0,6755.586934,3973.874667,2384.3248,729042.743661,594773.870549,104963.374667,112469.411735,0.13206679054484396,0.1415110202902624,689811.558791,110318.051184,579493.507607,907244.345193,217432.786402,327750.837586,1.3152060640781846,1.5655815523108576,2125.066666999948,2114.44133400009,1471.228279999923,2149.504934000084,35.06359999999404,678.2766539999866,0.9950000001577087,0.6923210000168709,1.0115000001551182,0.016499999997409445,0.31917900013816514
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.75,796900.000125,40606.0,40606.0,908.5,908.5,59475.0,59475.0,2340.0,6773.650001,3984.500001,2390.7,734223.970705,597311.200149,104974.000001,112493.850001,0.13172794577005772,0.14116432423615505,691926.000124,110961.264238,580964.735887,909393.850126,217467.850002,328429.11424,1.3142935082118208,1.565316780783125,2125.0666670000646,2114.441332999966,1471.2282800000394,2149.50493299996,35.06359999999404,678.2766540000448,0.9949999996870225,0.6923210000168878,1.011499999684431,0.01649999999740854,0.319179000138175
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.76,799025.066792,40606.0,40606.0,908.5,908.5,59475.0,59475.0,2340.0,6791.713068,3995.125334,2397.0752,739405.197749,599848.52975,104984.625334,112518.288268,0.1313909033610948,0.14081947230999506,694040.441458,111604.477292,582435.964167,911543.35506,217502.913602,329107.390894,1.3133865126722848,1.5650533468766363,2125.066666999948,2114.4413339999737,1471.2282800000394,2149.5049339999678,35.06359999999404,678.2766539999866,0.995000000157654,0.6923210000169256,1.0115000001550634,0.016499999997409445,0.31917900013816514
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.77,801150.133459,40606.0,40606.0,908.5,908.5,59475.0,59475.0,2340.0,6809.776134,4005.750667,2403.4504,744586.424793,602385.85935,104995.250667,112542.726535,0.1310556489755216,0.14047644983702426,696154.882792,112247.690345,583907.192446,913692.859994,217537.977202,329785.667547,1.3124850267941919,1.5647912404804711,2125.0666670000646,2114.4413339999737,1471.2282789999153,2149.504934000084,35.06360000002314,678.276652999979,0.9950000001575995,0.6923209995462559,1.011500000155063,0.016499999997422236,0.3191789996675706
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.78,803275.200126,40606.0,40606.0,908.5,908.5,59475.0,59475.0,2340.0,6827.839201,4016.376001,2409.8256,749767.651837,604923.18895,105005.876001,112567.164801,0.13072216842267634,0.14013524229777286,698269.324125,112890.903399,585378.420726,915842.364927,217573.040802,330463.944201,1.3115890005258417,1.564530451585358,2125.066666999948,2114.4413330000825,1471.2282800000394,2149.50493299996,35.06359999999404,678.2766539999866,0.9949999996871317,0.6923210000169256,1.0114999996844865,0.016499999997409445,0.31917900013816514
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.79,805400.266793,40606.0,40606.0,908.5,908.5,59475.0,59475.0,2340.0,6845.902268,4027.001334,2416.2008,754948.878881,607460.518551,105016.501334,112591.603068,0.13039044766166663,0.13979583532601092,700383.765459,113534.116453,586849.649006,917991.869861,217608.104402,331142.220855,1.3106983844199516,1.5642709702823958,2125.0666670000646,2114.4413339999737,1471.2282800000394,2149.5049339999678,35.06359999999404,678.2766540000448,0.9950000001575995,0.6923210000168878,1.011500000155008,0.01649999999740854,0.319179000138175
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.8,807525.33346,40606.0,40606.0,908.5,908.5,59475.0,59475.0,2340.0,6863.965334,4037.626667,2422.576,760130.105925,609997.848151,105027.126667,112616.041335,0.13006047279939909,0.13945821470673195,702498.206793,114177.329506,588320.877286,920141.374795,217643.168002,331820.497508,1.3098131296245632,1.5640127867618037,2125.066666999948,2114.4413339999737,1471.228279999923,2149.5049339999678,35.06359999999404,678.276652999979,0.995000000157654,0.6923210000168709,1.0115000001550634,0.016499999997409445,0.31917899966758806
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.81,809650.400127,40606.0,40606.0,908.5,908.5,59475.0,59475.0,2340.0,6882.028401,4048.252001,2428.9512,765311.332969,612535.177752,105037.752001,112640.479601,0.1297322300886395,0.13912236637416833,704612.648126,114820.54256,589792.105566,922290.879728,217678.231602,332498.774162,1.3089331878741086,1.5637558913116798,2125.066666999948,2114.441332999966,1471.2282800000394,2149.5049330000766,35.06360000002314,678.2766539999866,0.994999999687077,0.6923210000169256,1.011499999684541,0.01649999999742314,0.31917900013816514
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.82,811775.466794,42662.0,42662.0,954.5,954.5,59475.0,59475.0,2340.0,6900.091468,4058.877334,2435.3264,765341.819213,612550.107352,107150.377334,114766.917868,0.13199509189055228,0.14137766237428656,704625.08946,114824.327214,589800.762246,926542.384662,221917.295202,336741.622416,1.3149437885786344,1.5709413143742694,2125.0666670000646,12.441334000090137,8.656680000014603,4251.504933999968,4239.063599999994,4242.848254000011,0.0058545617383634575,0.004073603964733564,2.0006454385742987,1.99479087683599,1.9965718346095926
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.83,813900.533461,42662.0,42662.0,954.5,954.5,59475.0,59475.0,2340.0,6918.154534,4069.502667,2441.7016,770523.046257,615087.436952,107161.002667,114791.356135,0.1316635120161644,0.14103855620620748,706739.530794,115467.540267,591271.990526,928691.889596,221952.358802,337419.89907,1.3140511449145142,1.5706678220445267,2125.066666999948,2114.4413339999737,1471.2282800000394,2149.5049339999678,35.06359999999404,678.2766539999866,0.995000000157654,0.6923210000169256,1.0115000001550634,0.016499999997409445,0.31917900013816514
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.84,816025.600128,42662.0,42662.0,954.5,954.5,59475.0,59475.0,2340.0,6936.217601,4080.128001,2448.0768,775704.273301,617624.766553,107171.628001,114815.794401,0.131333659120289,0.14070121621608717,708853.972127,116110.753321,592743.218806,930841.394529,221987.422402,338098.175723,1.313163826586031,1.5703956873672607,2125.0666670000646,2114.441332999966,1471.228279999923,2149.5049330000766,35.06359999999404,678.2766530000372,0.9949999996870225,0.6923210000168329,1.0114999996844858,0.01649999999740854,0.319178999667598
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.85,818150.666795,42662.0,42662.0,954.5,954.5,59475.0,59475.0,2340.0,6954.280668,4090.753334,2454.452,780885.500345,620162.096153,107182.253334,114840.232668,0.13100551974595057,0.14036562864149993,710968.413461,116753.966375,594214.447086,932990.899463,222022.486002,338776.452377,1.3122817860800629,1.5701249002581508,2125.066666999948,2114.4413339999737,1471.2282800000394,2149.5049339999678,35.06359999999404,678.2766539999866,0.995000000157654,0.6923210000169256,1.0115000001550634,0.016499999997409445,0.31917900013816514
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.86,820275.733462,42662.0,42662.0,954.5,954.5,59475.0,59475.0,2340.0,6972.343734,4101.378667,2460.8272,786066.727389,622699.425754,107192.878667,114864.670935,0.13067908057562427,0.14003177986263593,713082.854795,117397.179429,595685.675366,935140.404397,222057.549602,339454.729031,1.3114049764470324,1.5698554507324989,2125.0666670000646,2114.44133400009,1471.2282800000394,2149.5049339999678,35.06360000002314,678.2766539999866,0.9950000001576542,0.6923210000168878,1.011500000155008,0.016499999997422236,0.31917900013814765
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.87,822400.800129,42662.0,42662.0,954.5,954.5,59475.0,59475.0,2340.0,6990.406801,4112.004001,2467.2024,791247.954433,625236.755354,107203.504001,114889.109201,0.13035432842943404,0.13969965640045856,715197.296128,118040.392482,597156.903646,937289.90933,222092.613202,340133.005684,1.3105333512925783,1.5695873289040057,2125.066666999948,2114.441332999966,1471.228279999923,2149.5049330000766,35.06359999999404,678.276652999979,0.994999999687077,0.6923210000168709,1.011499999684541,0.016499999997409445,0.31917899966758806
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.88,824525.866796,42662.0,42662.0,954.5,954.5,59475.0,59475.0,2340.0,7008.469868,4122.629334,2473.5776,796429.181477,627774.084954,107214.129334,114913.547468,0.1300312502633788,0.1393692449148904,717311.737462,118683.605536,598628.131926,939439.414264,222127.676802,340811.282338,1.3096668647693712,1.569320524983561,2125.0666670000646,2114.4413339999737,1471.2282800000394,2149.5049339999678,35.06359999999404,678.2766540000448,0.9950000001575995,0.6923210000168878,1.011500000155008,0.01649999999740854,0.319179000138175
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.89,826650.933463,42662.0,42662.0,954.5,954.5,59475.0,59475.0,2340.0,7026.532934,4133.254667,2479.9528,801610.408521,630311.414555,107224.754667,114937.985735,0.12970983316758605,0.1390405322030269,719426.178796,119326.81859,600099.360206,941588.919198,222162.740402,341489.558992,1.3088054715690756,1.569055029278052,2125.066666999948,2114.4413339999737,1471.2282800000394,2149.5049339999678,35.06359999999404,678.2766539999866,0.995000000157654,0.6923210000169256,1.0115000001550634,0.016499999997409445,0.31917900013816514
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.9,828776.00013,42662.0,42662.0,954.5,954.5,59475.0,59475.0,2340.0,7044.596001,4143.880001,2486.328,806791.635565,632848.744155,107235.380001,114962.424001,0.12939006436459224,0.13871350519737813,721540.620129,119970.031643,601570.588486,943738.424131,222197.804002,342167.835645,1.3079491269144512,1.5687908321891892,2125.066666999948,2114.4413330000825,1471.228279999923,2149.50493299996,35.06359999999404,678.276652999979,0.9949999996871317,0.6923210000168709,1.0114999996844865,0.016499999997409445,0.31917899966758806
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.91,830901.066797,42662.0,42662.0,954.5,954.5,59475.0,59475.0,2340.0,7062.659068,4154.505334,2492.7032,811972.862609,635386.073756,107246.005334,114986.862268,0.12907193120764954,0.13838815096413673,723655.061463,120613.244697,603041.816766,945887.929065,222232.867602,342846.112299,1.3070977865515951,1.568527924212351,2125.0666670000646,2114.4413339999737,1471.2282800000394,2149.504934000084,35.06360000002314,678.2766539999866,0.9950000001575995,0.6923210000168878,1.011500000155063,0.016499999997422236,0.31917900013814765
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.92,833026.133464,42662.0,42662.0,954.5,954.5,59475.0,59475.0,2340.0,7080.722134,4165.130667,2499.0784,817154.089653,637923.403356,107256.630667,115011.300535,0.1287554211790586,0.13806445670147313,725769.502797,121256.457751,604513.045046,948037.433999,222267.931202,343524.388953,1.306251406742318,1.5682662959354428,2125.066666999948,2114.4413339999737,1471.2282800000394,2149.5049339999678,35.06359999999404,678.2766540000448,0.995000000157654,0.6923210000169256,1.0115000001550634,0.016499999997409445,0.3191790001381925
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.93,835151.200131,42662.0,42662.0,954.5,954.5,59475.0,59475.0,2340.0,7098.785201,4175.756001,2505.4536,822335.316697,640460.732956,107267.256001,115035.738802,0.12844052188852664,0.13774240973785612,727883.94413,121899.670804,605984.273326,950186.938933,222302.994802,344202.665607,1.3054099442566531,1.5680059380377727,2125.0666670000646,2114.441332999966,1471.228279999923,2149.5049339999678,35.06359999999404,678.2766539999866,0.9949999996870225,0.6923210000168329,1.011500000155008,0.01649999999740854,0.31917900013814765
Japan,JP,2026-01,2026-01-01,hokkaido,Hokkaido,Hokkaido,3.94,837276.266798,42662.0,42662.0,954.5,954.5,59475.0,59475.0,2340.0,7116.848268,4186.381334,2511.8288,827516.543741,642998.062557,107277.881334,115060.177068,0.1281272210715507,0.13742199753039966,729998.385464,122542.883858,607455.501606,952336.443866,222338.058402,344880.94226,1.3045733563654967,1.5677468412889473,2125.066666999948,2114.44133400009,1471.2282800000394,2149.5049330000766,35.06359999999404,678.276652999979,0.9950000001577087,0.6923210000169256,1.011499999684541,0.016499999997409445,0.31917899966758806
