country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_eur,employee_contribution_rate,employer_contribution_rate_before_reduction,employee_contributions_monthly_eur,employer_contributions_before_reduction_monthly_eur,employee_pension_monthly_eur,employee_sante_soins_monthly_eur,employee_sante_indemnites_monthly_eur,employee_chomage_monthly_eur,employer_pension_monthly_eur,employer_sante_soins_monthly_eur,employer_sante_indemnites_monthly_eur,employer_chomage_monthly_eur,employer_maladies_professionnelles_monthly_eur,employer_accidents_travail_monthly_eur,employer_residuel_monthly_eur,structural_reduction_monthly_eur,structural_reduction_quarterly_eur,structural_reduction_low_wage_component_quarterly_eur,structural_reduction_very_low_wage_component_quarterly_eur,structural_reduction_reference_wage_quarterly_eur,employer_contributions_monthly_eur,employer_contribution_rate,net_before_income_tax_monthly_eur,monthly_tax_base_before_annualisation_eur,annual_gross_tax_base_eur,professional_expenses_eur,annual_taxable_net_income_eur,annual_basic_tax_before_allowance_eur,annual_tax_after_basic_allowance_eur,withholding_tax_monthly_eur,net_after_withholding_tax_monthly_eur,employer_cost_monthly_eur,social_wedge_monthly_eur,total_wedge_after_withholding_tax_monthly_eur,cost_to_net_ratio,cost_to_net_after_withholding_tax_ratio,delta_gross_monthly_eur,delta_net_before_income_tax_monthly_eur,delta_net_after_withholding_tax_monthly_eur,delta_employer_cost_monthly_eur,delta_social_wedge_monthly_eur,delta_total_wedge_after_withholding_tax_monthly_eur,marginal_net_before_income_tax_rate,marginal_net_after_withholding_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_withholding_tax_rate
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.28,11562.1968,0.1307,0.25,1511.179122,2890.5492,867.16476,410.457986,132.965263,100.591112,1024.410636,439.363478,271.711625,168.808073,115.621968,34.68659,835.946829,383.985541,1151.956624,0.0,0.0,34686.5904,2506.563659,0.2167895688012045,10051.017678,10051.02,120612.24,6070.0,114542.24,54288.73,51300.75,4275.06,5775.957678,14068.760459,4017.74278,8292.80278,1.3997349232729834,2.4357450733526806,21.89810000000034,19.036018000000695,8.856017999999494,26.05873900000006,7.022719999999936,17.202719999999317,0.8692999849302177,0.4044194701823152,1.1899999999999842,0.3206999694037303,0.7855804841515497
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.29,11584.0949,0.1307,0.25,1514.041203,2896.023725,868.807118,411.235369,133.217091,100.781626,1026.350808,440.195606,272.22623,169.127786,115.840949,34.752285,837.530061,385.299427,1155.898282,0.0,0.0,34752.2847,2510.724298,0.2167389268942079,10070.053697,10070.05,120840.6,6070.0,114770.6,54410.9,51422.92,4285.24,5784.813697,14094.819198,4024.765501,8310.005501,1.3996766673118695,2.43652085217955,21.89810000000034,19.036018999999214,8.856018999999833,26.05873900000006,7.0227209999998195,17.202720999999656,0.8693000305962124,0.40441951584839303,1.1899999999999842,0.32070001506978735,0.7855805298176275
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.3,11605.993,0.1307,0.25,1516.903285,2901.49825,870.449475,412.012752,133.46892,100.972139,1028.29098,441.027734,272.740836,169.447498,116.05993,34.817979,839.113294,386.613313,1159.83994,0.0,0.0,34817.979,2514.884937,0.21668847608874714,10089.089715,10089.09,121069.08,6070.0,114999.08,54533.14,51545.16,4295.43,5793.659715,14120.877937,4031.788222,8327.218222,1.3996186311845704,2.437298466175174,21.89810000000034,19.036018000000695,8.846018000000186,26.05873900000006,7.022721000000274,17.212720999999874,0.8692999849302177,0.40396280955882236,1.1899999999999842,0.3207000150698081,0.7860371904411618
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.31,11627.8911,0.1307,0.25,1519.765367,2906.972775,872.091833,412.790134,133.720748,101.162653,1030.231151,441.859862,273.255441,169.76721,116.278911,34.883673,840.696527,387.927199,1163.781598,0.0,0.0,34883.6733,2519.045576,0.2166382153051525,10108.125733,10108.12,121297.44,6070.0,115227.44,54655.31,51667.33,4305.61,5802.515733,14146.936676,4038.810942,8344.420942,1.3995608136490885,2.4380695074465057,21.89810000000034,19.036018000000695,8.856018000000404,26.05873900000006,7.022719999999936,17.202720000001136,0.8692999849302177,0.40441947018235674,1.1899999999999842,0.3206999694037303,0.7855804841516327
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.32,11649.7892,0.1307,0.25,1522.627448,2912.4473,873.73419,413.567517,133.972576,101.353166,1032.171323,442.69199,273.770046,170.086922,116.497892,34.949368,842.279759,389.241085,1167.723256,0.0,0.0,34949.3676,2523.206215,0.21658814347187214,10127.161752,10127.16,121525.92,6070.0,115455.92,54777.55,51789.57,4315.8,5811.361752,14172.995415,4045.833663,8361.633663,1.399503213472762,2.438842395392452,21.89809999999852,19.036018999999214,8.846018999999615,26.05873900000006,7.0227209999998195,17.212720999999874,0.8693000305962846,0.4039628552248922,1.190000000000083,0.320700015069814,0.7860371904412271
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.33,11671.6873,0.1307,0.25,1525.48953,2917.921825,875.376548,414.344899,134.224404,101.54368,1034.111495,443.524117,274.284652,170.406635,116.716873,35.015062,843.862992,390.554971,1171.664914,0.0,0.0,35015.0619,2527.366854,0.21653825952539582,10146.19777,10146.2,121754.4,6070.0,115684.4,54899.78,51911.8,4325.98,5820.21777,14199.054154,4052.856384,8378.836384,1.399445829432182,2.439608742326324,21.89810000000034,19.036018000000695,8.856018000000404,26.05873900000006,7.022721000000274,17.202720999999656,0.8692999849302177,0.40441947018235674,1.1899999999999842,0.3207000150698081,0.7855805298176275
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.34,11693.5854,0.1307,0.25,1528.351612,2923.39635,877.018905,415.122282,134.476232,101.734193,1036.051666,444.356245,274.799257,170.726347,116.935854,35.080756,845.446224,391.868857,1175.606572,0.0,0.0,35080.7562,2531.527493,0.21648856241017975,10165.233788,10165.24,121982.88,6070.0,115912.88,55022.02,52034.04,4336.17,5829.063788,14225.112893,4059.879104,8396.049104,1.3993886603131023,2.440376947223379,21.89810000000034,19.036017999998876,8.846018000000186,26.05873900000006,7.022719999999936,17.212719999999536,0.8692999849301346,0.40396280955882236,1.1899999999999842,0.3206999694037303,0.786037144775084
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.35,11715.4835,0.1307,0.25,1531.213693,2928.870875,878.661263,415.899664,134.72806,101.924706,1037.991838,445.188373,275.313862,171.046059,117.154835,35.146451,847.029457,393.182743,1179.54823,0.0,0.0,35146.4505,2535.688132,0.21643905107857192,10184.269807,10184.27,122211.24,6070.0,116141.24,55144.19,52156.21,4346.35,5837.919807,14251.171632,4066.901825,8413.251825,1.3993317049103553,2.4411386425139328,21.89810000000034,19.036019000001033,8.856018999999833,26.05873900000006,7.0227209999998195,17.202720999999656,0.8693000305962955,0.40441951584839303,1.1899999999999842,0.32070001506978735,0.7855805298176275
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.36,11737.3816,0.1307,0.25,1534.075775,2934.3454,880.30362,416.677047,134.979888,102.11522,1039.93201,446.020501,275.828468,171.365771,117.373816,35.212145,848.61269,394.496629,1183.489888,0.0,0.0,35212.1448,2539.848771,0.2163897244907388,10203.305825,10203.3,122439.6,6070.0,116369.6,55266.37,52278.39,4356.53,5846.775825,14277.230371,4073.924546,8430.454546,1.399274962027768,2.4418980303490074,21.89810000000034,19.036017999998876,8.856017999999494,26.05873900000006,7.022721000000274,17.202721000001475,0.8692999849301346,0.4044194701823152,1.1899999999999842,0.3207000150698081,0.7855805298177105
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.37,11759.2797,0.1307,0.25,1536.937857,2939.819925,881.945978,417.454429,135.231717,102.305733,1041.872181,446.852629,276.343073,171.685484,117.592797,35.277839,850.195922,395.810515,1187.431546,0.0,0.0,35277.8391,2544.00941,0.21634058161459216,10222.341843,10222.34,122668.08,6070.0,116598.08,55388.6,52400.62,4366.72,5855.621843,14303.28911,4080.947266,8447.667266,1.3992184304780768,2.442659292668007,21.89809999999852,19.036018000000695,8.846018000000186,26.05873900000006,7.022719999999936,17.212719999999536,0.8692999849302898,0.40396280955885594,1.190000000000083,0.32069996940375695,0.7860371447751493
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.38,11781.1778,0.1307,0.25,1539.799938,2945.29445,883.588335,418.231812,135.483545,102.496247,1043.812353,447.684756,276.857678,172.005196,117.811778,35.343533,851.779155,397.124401,1191.373204,0.0,0.0,35343.5334,2548.170049,0.21629162142571742,10241.377862,10241.38,122896.56,6070.0,116826.56,55510.84,52522.86,4376.91,5864.467862,14329.347849,4087.969987,8464.879987,1.3991621090828454,2.4434182583965605,21.89810000000034,19.036018999999214,8.846019000000524,26.05873900000006,7.0227209999998195,17.212720999999874,0.8693000305962124,0.40396285522490016,1.1899999999999842,0.32070001506978735,0.7860371904411618
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.39,11803.0759,0.1307,0.25,1542.66202,2950.768975,885.230693,419.009194,135.735373,102.68676,1045.752525,448.516884,277.372284,172.324908,118.030759,35.409228,853.362388,398.438287,1195.314862,0.0,0.0,35409.2277,2552.330688,0.21624284290730236,10260.41388,10260.42,123125.04,6070.0,117055.04,55633.08,52645.1,4387.09,5873.32388,14355.406588,4094.992708,8482.082708,1.3991059966723827,2.444170776426586,21.89810000000034,19.036018000000695,8.856017999999494,26.05873900000006,7.022721000000274,17.202720999999656,0.8692999849302177,0.4044194701823152,1.1899999999999842,0.3207000150698081,0.7855805298176275
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.4,11824.974,0.1307,0.25,1545.524102,2956.2435,886.87305,419.786577,135.987201,102.877274,1047.692696,449.349012,277.886889,172.64462,118.24974,35.474922,854.94562,399.752173,1199.25652,0.0,0.0,35474.922,2556.491327,0.21619424505006665,10279.449898,10279.45,123353.4,6070.0,117283.4,55755.25,52767.27,4397.27,5882.179898,14381.465327,4102.015428,8499.285428,1.3990500920856628,2.444921028523375,21.89810000000034,19.036018000000695,8.856018000000404,26.05873900000006,7.022719999999481,17.202719999999317,0.8692999849302177,0.40441947018235674,1.1899999999999842,0.32069996940370954,0.7855804841515497
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.41,11846.8721,0.1307,0.25,1548.386183,2961.718025,888.515408,420.56396,136.239029,103.067787,1049.632868,450.18114,278.401494,172.964333,118.468721,35.540616,856.528853,401.066059,1203.198178,0.0,0.0,35540.6163,2560.651966,0.21614582685219222,10298.485917,10298.48,123581.76,6070.0,117511.76,55877.42,52889.44,4407.45,5891.035917,14407.524066,4109.038149,8516.488149,1.398994394170243,2.445669024906088,21.89810000000034,19.036018999999214,8.856018999999833,26.05873900000006,7.022721000000274,17.202721000001475,0.8693000305962124,0.40441951584839303,1.1899999999999842,0.3207000150698081,0.7855805298177105
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.42,11868.7702,0.1307,0.25,1551.248265,2967.19255,890.157765,421.341342,136.490857,103.258301,1051.57304,451.013268,278.9161,173.284045,118.687702,35.606311,858.112085,402.379945,1207.139836,0.0,0.0,35606.3106,2564.812605,0.2160975873192546,10317.521935,10317.52,123810.24,6070.0,117740.24,55999.66,53011.68,4417.64,5899.881935,14433.582805,4116.06087,8533.70087,1.3989389017821863,2.4464189222812247,21.89810000000034,19.036018000000695,8.846018000000186,26.05873900000006,7.022721000000274,17.212720999999874,0.8692999849302177,0.40396280955882236,1.1899999999999842,0.3207000150698081,0.7860371904411618
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.43,11890.6683,0.1307,0.25,1554.110347,2972.667075,891.800123,422.118725,136.742685,103.448814,1053.513211,451.845395,279.430705,173.603757,118.906683,35.672005,859.695318,403.693831,1211.081494,0.0,0.0,35672.0049,2568.973244,0.21604952546415465,10336.557953,10336.56,124038.72,6070.0,117968.72,56121.9,53133.92,4427.83,5908.727953,14459.641544,4123.08359,8550.91359,1.3988836137859824,2.447166574297976,21.89809999999852,19.036017999998876,8.846017999999276,26.05873900000006,7.022719999999936,17.212719999999536,0.8692999849302068,0.40396280955881436,1.190000000000083,0.32069996940375695,0.7860371447751493
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.44,11912.5664,0.1307,0.25,1556.972428,2978.1416,893.44248,422.896107,136.994514,103.639328,1055.453383,452.677523,279.94531,173.923469,119.125664,35.737699,861.278551,405.007717,1215.023152,0.0,0.0,35737.6992,2573.133883,0.21600164030705143,10355.593972,10355.6,124267.2,6070.0,118197.2,56244.13,53256.15,4438.01,5917.583972,14485.700283,4130.106311,8568.116311,1.3988285290544706,2.4479078543512154,21.89810000000034,19.036019000001033,8.856019000000742,26.05873900000006,7.022720999999365,17.202720999999656,0.8693000305962955,0.40441951584843455,1.1899999999999842,0.3207000150697666,0.7855805298176275
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.45,11934.4645,0.1307,0.25,1559.83451,2983.616125,895.084838,423.67349,137.246342,103.829841,1057.393555,453.509651,280.459916,174.243182,119.344645,35.803394,862.861783,406.321603,1218.96481,0.0,0.0,35803.3935,2577.294522,0.21595393087529538,10374.62999,10374.63,124495.56,6070.0,118425.56,56366.3,53378.32,4448.19,5926.43999,14511.759022,4137.129032,8585.319032,1.3987736464687626,2.4486469189801015,21.89810000000034,19.036017999998876,8.856017999999494,26.05873900000006,7.022721000000274,17.202720999999656,0.8692999849301346,0.4044194701823152,1.1899999999999842,0.3207000150698081,0.7855805298176275
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.46,11956.3626,0.1307,0.25,1562.696592,2989.09065,896.727195,424.450872,137.49817,104.020355,1059.333726,454.341779,280.974521,174.562894,119.563626,35.869088,864.445016,407.635489,1222.906468,0.0,0.0,35869.0878,2581.455161,0.2159063962033626,10393.666008,10393.66,124723.92,6070.0,118653.92,56488.48,53500.5,4458.38,5935.286008,14537.817761,4144.151752,8602.531752,1.398718964918167,2.449387904918259,21.89810000000034,19.036018000000695,8.846018000000186,26.05873900000006,7.022719999999936,17.212720000001354,0.8692999849302177,0.40396280955882236,1.1899999999999842,0.3206999694037303,0.7860371447751671
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.47,11978.2607,0.1307,0.25,1565.558673,2994.565175,898.369553,425.228255,137.749998,104.210868,1061.273898,455.173907,281.489126,174.882606,119.782607,35.934782,866.028249,408.949375,1226.848126,0.0,0.0,35934.7821,2585.6158,0.21585903533278974,10412.702027,10412.7,124952.4,6070.0,118882.4,56610.71,53622.73,4468.56,5944.142027,14563.8765,4151.174473,8619.734473,1.3986644833001147,2.4501225634774406,21.89810000000034,19.036018999999214,8.856018999999833,26.05873900000006,7.022721000000274,17.202720999999656,0.8693000305962124,0.40441951584839303,1.1899999999999842,0.3207000150698081,0.7855805298176275
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.48,12000.1588,0.1307,0.25,1568.420755,3000.0397,900.01191,426.005637,138.001826,104.401382,1063.21407,456.006034,282.003732,175.202318,120.001588,36.000476,867.611481,410.263261,1230.789784,0.0,0.0,36000.4764,2589.776439,0.21581184731210945,10431.738045,10431.74,125180.88,6070.0,119110.88,56732.95,53744.97,4478.75,5952.988045,14589.935239,4158.197194,8636.947194,1.3986102005200847,2.450859153213503,21.89809999999852,19.036018000000695,8.846018000000186,26.05873900000006,7.022721000000274,17.212720999999874,0.8692999849302898,0.40396280955885594,1.190000000000083,0.32070001506983475,0.7860371904412271
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.49,12022.0569,0.1307,0.25,1571.282837,3005.514225,901.654268,426.78302,138.253654,104.591895,1065.154241,456.838162,282.518337,175.522031,120.220569,36.066171,869.194714,411.577147,1234.731442,0.0,0.0,36066.1707,2593.937078,0.21576483119678685,10450.774063,10450.78,125409.36,6070.0,119339.36,56855.19,53867.21,4488.93,5961.844063,14615.993978,4165.219914,8654.149914,1.3985561154915296,2.451589444943504,21.89810000000034,19.036018000000695,8.856017999999494,26.05873900000006,7.022719999999936,17.202719999999317,0.8692999849302177,0.4044194701823152,1.1899999999999842,0.3206999694037303,0.7855804841515497
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.5,12043.955,0.1307,0.25,1574.144919,3010.98875,903.296625,427.560403,138.505483,104.782409,1067.094413,457.67029,283.032943,175.841743,120.43955,36.131865,870.777947,412.891033,1238.6731,0.0,0.0,36131.865,2598.097717,0.21571798604915635,10469.810082,10469.82,125637.84,6070.0,119567.84,56977.42,53989.44,4499.12,5970.690082,14642.052717,4172.242635,8671.362635,1.3985022271358063,2.4523216775284684,21.89810000000034,19.036018999999214,8.846019000000524,26.05873900000006,7.022720999999365,17.212720999999874,0.8693000305962124,0.40396285522490016,1.1899999999999842,0.3207000150697666,0.7860371904411618
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.51,12065.8531,0.1307,0.25,1577.007,3016.463275,904.938983,428.337785,138.757311,104.972922,1069.034585,458.502418,283.547548,176.161455,120.658531,36.197559,872.361179,414.204919,1242.614758,0.0,0.0,36197.5593,2602.258356,0.2156713109383593,10488.8461,10488.84,125866.08,6070.0,119796.08,57099.53,54111.55,4509.3,5979.5461,14668.111456,4179.265356,8688.565356,1.3984485343820998,2.4530476412053566,21.89810000000034,19.036018000000695,8.856017999999494,26.05873900000006,7.022721000000274,17.202720999999656,0.8692999849302177,0.4044194701823152,1.1899999999999842,0.3207000150698081,0.7855805298176275
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.52,12087.7512,0.1307,0.25,1579.869082,3021.9378,906.58134,429.115168,139.009139,105.163435,1070.974756,459.334546,284.062153,176.481168,120.877512,36.263254,873.944412,415.518805,1246.556416,0.0,0.0,36263.2536,2606.418995,0.21562480494028258,10507.882118,10507.88,126094.56,6070.0,120024.56,57221.77,54233.79,4519.48,5988.402118,14694.170195,4186.288077,8705.768077,1.3983950361673558,2.4537714576825387,21.89810000000034,19.036017999998876,8.856018000000404,26.05873900000006,7.022721000000274,17.202721000001475,0.8692999849301346,0.40441947018235674,1.1899999999999842,0.3207000150698081,0.7855805298177105
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.53,12109.6493,0.1307,0.25,1582.731164,3027.412325,908.223698,429.89255,139.260967,105.353949,1072.914928,460.166673,284.576759,176.80088,121.096493,36.328948,875.527644,416.832691,1250.498074,0.0,0.0,36328.9479,2610.579634,0.2155784671374973,10526.918136,10526.92,126323.04,6070.0,120253.04,57344.01,54356.03,4529.67,5997.248136,14720.228934,4193.310797,8722.980797,1.3983417314362099,2.4544972291711695,21.89809999999852,19.036018000000695,8.846018000000186,26.05873900000006,7.022719999999936,17.212719999999536,0.8692999849302898,0.40396280955885594,1.190000000000083,0.32069996940375695,0.7860371447751493
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.54,12131.5474,0.1307,0.25,1585.593245,3032.88685,909.866055,430.669933,139.512795,105.544462,1074.8551,460.998801,285.091364,177.120592,121.315474,36.394642,877.110877,418.146577,1254.439732,0.0,0.0,36394.6422,2614.740273,0.2155322966191985,10545.954155,10545.96,126551.52,6070.0,120481.52,57466.24,54478.26,4539.86,6006.094155,14746.287673,4200.333518,8740.193518,1.3982886191409163,2.45522086276861,21.89810000000034,19.036018999999214,8.846018999999615,26.05873900000006,7.022721000000274,17.212720999999874,0.8693000305962124,0.40396285522485864,1.1899999999999842,0.3207000150698081,0.7860371904411618
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.55,12153.4455,0.1307,0.25,1588.455327,3038.361375,911.508413,431.447315,139.764623,105.734976,1076.795271,461.830929,285.605969,177.440304,121.534455,36.460337,878.69411,419.460463,1258.38139,0.0,0.0,36460.3365,2618.900912,0.21548629248114592,10564.990173,10564.99,126779.88,6070.0,120709.88,57588.42,54600.44,4550.04,6014.950173,14772.346412,4207.356239,8757.396239,1.3982356982412814,2.4559382848437563,21.89810000000034,19.036018000000695,8.856018000000404,26.05873900000006,7.022720999999365,17.202720999999656,0.8692999849302177,0.40441947018235674,1.1899999999999842,0.3207000150697666,0.7855805298176275
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.56,12175.3436,0.1307,0.25,1591.317409,3043.8359,913.15077,432.224698,140.016451,105.925489,1078.735443,462.663057,286.120575,177.760017,121.753436,36.526031,880.277342,420.774349,1262.323048,0.0,0.0,36526.0308,2623.061551,0.21544045382560428,10584.026191,10584.02,127008.24,6070.0,120938.24,57710.59,54722.61,4560.22,6023.806191,14798.405151,4214.378959,8774.598959,1.3981829677045947,2.4566535974542734,21.89810000000034,19.036018000000695,8.856017999999494,26.05873900000006,7.022719999999936,17.202720000001136,0.8692999849302177,0.4044194701823152,1.1899999999999842,0.3206999694037303,0.7855804841516327
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.57,12197.2417,0.1307,0.25,1594.17949,3049.310425,914.793128,433.00208,140.26828,106.116003,1080.675615,463.495185,286.63518,178.079729,121.972417,36.591725,881.860575,422.088235,1266.264706,0.0,0.0,36591.7251,2627.22219,0.21539477976128543,10603.06221,10603.06,127236.72,6070.0,121166.72,57832.83,54844.85,4570.4,6032.66221,14824.46389,4221.40168,8791.80168,1.3981304265055625,2.4573668098903165,21.89810000000034,19.036018999999214,8.856019000000742,26.05873900000006,7.022721000000274,17.202720999999656,0.8693000305962124,0.40441951584843455,1.1899999999999842,0.3207000150698081,0.7855805298176275
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.58,12219.1398,0.1307,0.25,1597.041572,3054.78495,916.435485,433.779463,140.520108,106.306516,1082.615786,464.327312,287.149785,178.399441,122.191398,36.657419,883.443808,423.402121,1270.206364,0.0,0.0,36657.4194,2631.382829,0.2153492694032903,10622.098228,10622.1,127465.2,6070.0,121395.2,57955.06,54967.08,4580.59,6041.508228,14850.522629,4228.424401,8809.014401,1.39807807362624,2.4580820000370505,21.89810000000034,19.036018000000695,8.846017999999276,26.05873899999824,7.022721000000274,17.212720999999874,0.8692999849302177,0.40396280955878083,1.1899999999999011,0.3207000150698081,0.7860371904411618
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.59,12241.0379,0.1307,0.25,1599.903654,3060.259475,918.077843,434.556845,140.771936,106.49703,1084.555958,465.15944,287.664391,178.719153,122.410379,36.723114,885.02704,424.716007,1274.148022,0.0,0.0,36723.1137,2635.543468,0.21530392187305183,10641.134246,10641.14,127693.68,6070.0,121623.68,58077.3,55089.32,4590.78,6050.354246,14876.581368,4235.447121,8826.227121,1.3980259080559667,2.4587950988731304,21.89809999999852,19.036017999998876,8.846018000000186,26.05873900000006,7.022719999999936,17.212719999999536,0.8692999849302068,0.40396280955885594,1.190000000000083,0.32069996940375695,0.7860371447751493
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.6,12262.936,0.1307,0.25,1602.765735,3065.734,919.7202,435.334228,141.023764,106.687543,1086.49613,465.991568,288.178996,179.038866,122.62936,36.788808,886.610273,426.029893,1278.08968,0.0,0.0,36788.808,2639.704107,0.21525873629827855,10660.170265,10660.17,127922.04,6070.0,121852.04,58199.47,55211.49,4600.96,6059.210265,14902.640107,4242.469842,8843.429842,1.3979739287913018,2.459502056438137,21.89810000000034,19.036019000001033,8.856018999999833,26.05873900000006,7.022721000000274,17.202720999999656,0.8693000305962955,0.40441951584839303,1.1899999999999842,0.3207000150698081,0.7855805298176275
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.61,12284.8341,0.1307,0.25,1605.627817,3071.208525,921.362558,436.111611,141.275592,106.878057,1088.436301,466.823696,288.693601,179.358578,122.848341,36.854502,888.193505,427.343779,1282.031338,0.0,0.0,36854.5023,2643.864746,0.21521371181289836,10679.206283,10679.2,128150.4,6070.0,122080.4,58321.64,55333.66,4611.14,6068.066283,14928.698846,4249.492563,8860.632563,1.397922134835958,2.460206950469602,21.89810000000034,19.036017999998876,8.856018000000404,26.05873900000006,7.022720999999365,17.202720999999656,0.8692999849301346,0.40441947018235674,1.1899999999999842,0.3207000150697666,0.7855805298176275
Belgium,BE,2026-04,2026-04-01,belgium__non_profit_sector,Belgique · secteur non-marchand (Maribel social),Belgium · non-profit sector (Maribel social),5.62,12306.7322,0.1307,0.25,1608.489899,3076.68305,923.004915,436.888993,141.52742,107.06857,1090.376473,467.655824,289.208207,179.67829,123.067322,36.920197,889.776738,428.657665,1285.972996,0.0,0.0,36920.1966,2648.025385,0.2151688475570035,10698.242301,10698.24,128378.88,6070.0,122308.88,58443.88,55455.9,4621.33,6076.912301,14954.757585,4256.515283,8877.845283,1.3978705252007402,2.4609138395947774,21.89810000000034,19.036018000000695,8.846018000000186,26.05873900000006,7.022719999999936,17.212720000001354,0.8692999849302177,0.40396280955882236,1.1899999999999842,0.3206999694037303,0.7860371447751671
