country,country_code,version,effective_from,province_code,province_name_fr,province_name_en,smic_multiple,gross_monthly_rmb,pension_employer_monthly_rmb,pension_employee_monthly_rmb,medical_employer_monthly_rmb,medical_employee_monthly_rmb,unemployment_employer_monthly_rmb,unemployment_employee_monthly_rmb,work_injury_employer_monthly_rmb,hpf_employer_monthly_rmb,hpf_employee_monthly_rmb,employee_contributions_monthly_rmb,employer_contributions_monthly_rmb,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_rmb,income_tax_monthly_rmb,net_after_income_tax_monthly_rmb,employer_cost_monthly_rmb,social_wedge_monthly_rmb,total_wedge_after_income_tax_monthly_rmb,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_rmb,delta_net_before_income_tax_monthly_rmb,delta_net_after_income_tax_monthly_rmb,delta_employer_cost_monthly_rmb,delta_social_wedge_monthly_rmb,delta_total_wedge_after_income_tax_monthly_rmb,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.2,11508.0,1841.28,920.64,863.1,230.16,57.54,57.54,11.508,805.56,805.56,2013.9,3578.988,0.17500000000000002,0.311,9494.1,239.41,9254.69,15086.988,5592.888,5832.298,1.5890909090909089,1.6301991746887252,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.21,11535.4,1845.664,922.832,865.155,230.708,57.677,57.677,11.5354,807.478,807.478,2018.695,3587.5094,0.175,0.31100000000000005,9516.705,241.6705,9275.0345,15122.9094,5606.2044,5847.8749,1.589090909090909,1.630496296267146,27.399999999999636,22.604999999999563,20.344499999999243,35.921400000001086,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.311000000000057,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.22,11562.8,1850.048,925.024,867.21,231.256,57.814,57.814,11.5628,809.396,809.396,2023.49,3596.0308,0.175,0.31099999999999994,9539.31,243.931,9295.379,15158.8308,5619.5208,5863.4518,1.5890909090909089,1.6307921172444932,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316400000000613,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.23,11590.2,1854.432,927.216,869.265,231.804,57.951,57.951,11.5902,811.314,811.314,2028.285,3604.5522,0.17500000000000004,0.31100000000000005,9561.915,246.1915,9315.7235,15194.7522,5632.8372,5879.0287,1.5890909090909093,1.63108664614187,27.400000000001455,22.605000000001382,20.344499999999243,35.921400000001086,13.316399999999703,15.576900000000023,0.8250000000000066,0.742499999999933,1.31099999999997,0.48599999999996335,0.5684999999999707
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.24,11617.6,1858.816,929.408,871.32,232.352,58.088,58.088,11.6176,813.232,813.232,2033.08,3613.0736,0.175,0.311,9584.52,248.452,9336.068,15230.6736,5646.1536,5894.6056,1.589090909090909,1.6313798914061035,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.25,11645.0,1863.2,931.6,873.375,232.9,58.225,58.225,11.645,815.15,815.15,2037.875,3621.595,0.175,0.311,9607.125,250.7125,9356.4125,15266.595,5659.47,5910.1825,1.589090909090909,1.6316718614105565,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316400000000613,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.26,11672.4,1867.584,933.792,875.43,233.448,58.362,58.362,11.6724,817.068,817.068,2042.67,3630.1164,0.17500000000000002,0.31100000000000005,9629.73,252.973,9376.757,15302.5164,5672.7864,5925.7594,1.589090909090909,1.6319625644559201,27.399999999999636,22.604999999999563,20.344499999999243,35.921400000001086,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.311000000000057,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.27,11699.8,1871.968,935.984,877.485,233.996,58.499,58.499,11.6998,818.986,818.986,2047.465,3638.6378,0.175,0.31099999999999994,9652.335,255.2335,9397.1015,15338.4378,5686.1028,5941.3363,1.589090909090909,1.6322520087710024,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.28,11727.2,1876.352,938.176,879.54,234.544,58.636,58.636,11.7272,820.904,820.904,2052.26,3647.1592,0.17500000000000002,0.31100000000000005,9674.94,257.494,9417.446,15374.3592,5699.4192,5956.9132,1.5890909090909093,1.6325402025135056,27.400000000001455,22.605000000001382,20.344499999999243,35.921400000001086,13.316400000000613,15.576900000000023,0.8250000000000066,0.742499999999933,1.31099999999997,0.48599999999999655,0.5684999999999707
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.29,11754.6,1880.736,940.368,881.595,235.092,58.773,58.773,11.7546,822.822,822.822,2057.055,3655.6806,0.17500000000000002,0.31100000000000005,9697.545,259.7545,9437.7905,15410.2806,5712.7356,5972.4901,1.5890909090909093,1.6328271537707901,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.3,11782.0,1885.12,942.56,883.65,235.64,58.91,58.91,11.782,824.74,824.74,2061.85,3664.202,0.17500000000000004,0.311,9720.15,262.015,9458.135,15446.202,5726.052,5988.067,1.5890909090909093,1.633112870560634,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.31,11809.4,1889.504,944.752,885.705,236.188,59.047,59.047,11.8094,826.658,826.658,2066.645,3672.7234,0.17500000000000002,0.311,9742.755,264.2755,9478.4795,15482.1234,5739.3684,6003.6439,1.5890909090909093,1.6333973608319774,27.399999999999636,22.604999999999563,20.344499999999243,35.921400000001086,13.316400000000613,15.576900000000023,0.8249999999999951,0.7424999999999823,1.311000000000057,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.32,11836.8,1893.888,946.944,887.76,236.736,59.184,59.184,11.8368,828.576,828.576,2071.44,3681.2448,0.175,0.311,9765.36,266.536,9498.824,15518.0448,5752.6848,6019.2208,1.589090909090909,1.633680632465661,27.399999999999636,22.605000000001382,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8250000000000615,0.7425000000000487,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.33,11864.2,1898.272,949.136,889.815,237.284,59.321,59.321,11.8642,830.494,830.494,2076.235,3689.7662,0.17500000000000004,0.311,9787.965,268.7965,9519.1685,15553.9662,5766.0012,6034.7977,1.589090909090909,1.6339626932751532,27.400000000001455,22.604999999999563,20.344499999999243,35.921400000001086,13.316399999999703,15.576900000000023,0.8249999999999402,0.742499999999933,1.31099999999997,0.48599999999996335,0.5684999999999707
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.34,11891.6,1902.656,951.328,891.87,237.832,59.458,59.458,11.8916,832.412,832.412,2081.03,3698.2876,0.17500000000000002,0.31100000000000005,9810.57,271.057,9539.513,15589.8876,5779.3176,6050.3746,1.5890909090909093,1.6342435510072688,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316400000000613,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.35,11919.0,1907.04,953.52,893.925,238.38,59.595,59.595,11.919,834.33,834.33,2085.825,3706.809,0.17500000000000002,0.311,9833.175,273.3175,9559.8575,15625.809,5792.634,6065.9515,1.5890909090909089,1.6345232133428764,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.36,11946.4,1911.424,955.712,895.98,238.928,59.732,59.732,11.9464,836.248,836.248,2090.62,3715.3304,0.17500000000000002,0.311,9855.78,275.578,9580.202,15661.7304,5805.9504,6081.5284,1.589090909090909,1.634801687897604,27.399999999999636,22.605000000001382,20.344499999999243,35.921400000001086,13.316399999999703,15.576900000000023,0.8250000000000615,0.7424999999999823,1.311000000000057,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.37,11973.8,1915.808,957.904,898.035,239.476,59.869,59.869,11.9738,838.166,838.166,2095.415,3723.8518,0.175,0.31100000000000005,9878.385,277.8385,9600.5465,15697.6518,5819.2668,6097.1053,1.5890909090909089,1.6350789822225222,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316400000000613,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.38,12001.2,1920.192,960.096,900.09,240.024,60.006,60.006,12.0012,840.084,840.084,2100.21,3732.3732,0.17500000000000002,0.31100000000000005,9900.99,280.099,9620.891,15733.5732,5832.5832,6112.6822,1.5890909090909093,1.635355103804835,27.400000000001455,22.604999999999563,20.344499999999243,35.921400000001086,13.316399999999703,15.576900000000023,0.8249999999999402,0.742499999999933,1.31099999999997,0.48599999999996335,0.5684999999999707
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.39,12028.6,1924.576,962.288,902.145,240.572,60.143,60.143,12.0286,842.002,842.002,2105.005,3740.8946,0.17500000000000002,0.311,9923.595,282.3595,9641.2355,15769.4946,5845.8996,6128.2591,1.5890909090909093,1.6356300600685465,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.4,12056.0,1928.96,964.48,904.2,241.12,60.28,60.28,12.056,843.92,843.92,2109.8,3749.416,0.175,0.311,9946.2,284.62,9661.58,15805.416,5859.216,6143.836,1.5890909090909093,1.6359038583751315,27.399999999999636,22.605000000001382,20.344499999999243,35.92139999999927,13.316400000000613,15.576900000000023,0.8250000000000615,0.7424999999999823,1.3109999999999906,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.41,12083.4,1933.344,966.672,906.255,241.668,60.417,60.417,12.0834,845.838,845.838,2114.595,3757.9374,0.17500000000000002,0.31100000000000005,9968.805,286.8805,9681.9245,15841.3374,5872.5324,6159.4129,1.589090909090909,1.6361765060241895,27.399999999999636,22.604999999999563,20.344499999999243,35.921400000001086,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.311000000000057,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.42,12110.8,1937.728,968.864,908.31,242.216,60.554,60.554,12.1108,847.756,847.756,2119.39,3766.4588,0.17499999999999996,0.311,9991.41,289.141,9702.269,15877.2588,5885.8488,6174.9898,1.589090909090909,1.6364480102540961,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.43,12138.2,1942.112,971.056,910.365,242.764,60.691,60.691,12.1382,849.674,849.674,2124.185,3774.9802,0.17500000000000002,0.311,10014.015,291.4015,9722.6135,15913.1802,5899.1652,6190.5667,1.589090909090909,1.6367183782426402,27.400000000001455,22.604999999999563,20.344499999999243,35.921400000001086,13.316400000000613,15.576900000000023,0.8249999999999402,0.742499999999933,1.31099999999997,0.48599999999999655,0.5684999999999707
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.44,12165.6,1946.496,973.248,912.42,243.312,60.828,60.828,12.1656,851.592,851.592,2128.98,3783.5016,0.175,0.311,10036.62,293.662,9742.958,15949.1016,5912.4816,6206.1436,1.5890909090909089,1.6369876171076585,27.399999999999636,22.605000000001382,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8250000000000615,0.7425000000000487,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.45,12193.0,1950.88,975.44,914.475,243.86,60.965,60.965,12.193,853.51,853.51,2133.775,3792.023,0.17500000000000002,0.31100000000000005,10059.225,295.9225,9763.3025,15985.023,5925.798,6221.7205,1.589090909090909,1.637255733907661,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.46,12220.4,1955.264,977.632,916.53,244.408,61.102,61.102,12.2204,855.428,855.428,2138.57,3800.5444,0.17500000000000002,0.311,10081.83,298.183,9783.647,16020.9444,5939.1144,6237.2974,1.589090909090909,1.6375227356424449,27.399999999999636,22.604999999999563,20.344500000001062,35.921400000001086,13.316400000000613,15.576900000000023,0.8249999999999951,0.7425000000000487,1.311000000000057,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.47,12247.8,1959.648,979.824,918.585,244.956,61.239,61.239,12.2478,857.346,857.346,2143.365,3809.0658,0.175,0.31099999999999994,10104.435,300.4435,9803.9915,16056.8658,5952.4308,6252.8743,1.589090909090909,1.6377886292537074,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.48,12275.2,1964.032,982.016,920.64,245.504,61.376,61.376,12.2752,859.264,859.264,2148.16,3817.5872,0.17500000000000002,0.31100000000000005,10127.04,302.704,9824.336,16092.7872,5965.7472,6268.4512,1.589090909090909,1.6380534216256448,27.400000000001455,22.605000000001382,20.344499999999243,35.921400000001086,13.316399999999703,15.576900000000023,0.8250000000000066,0.742499999999933,1.31099999999997,0.48599999999996335,0.5684999999999707
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.49,12302.6,1968.416,984.208,922.695,246.052,61.513,61.513,12.3026,861.182,861.182,2152.955,3826.1086,0.17500000000000002,0.311,10149.645,304.9645,9844.6805,16128.7086,5979.0636,6284.0281,1.589090909090909,1.6383171195855466,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316400000000613,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.5,12330.0,1972.8,986.4,924.75,246.6,61.65,61.65,12.33,863.1,863.1,2157.75,3834.63,0.175,0.311,10172.25,307.225,9865.025,16164.63,5992.38,6299.605,1.589090909090909,1.6385797299043845,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576899999999114,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4859999999999956,0.5684999999999752
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.51,12357.4,1977.184,988.592,926.805,247.148,61.787,61.787,12.3574,865.018,865.018,2162.545,3843.1514,0.17500000000000002,0.311,10194.855,309.4855,9885.3695,16200.5514,6005.6964,6315.1819,1.589090909090909,1.638841259297389,27.399999999999636,22.604999999999563,20.344500000001062,35.921400000001086,13.316399999999703,15.576900000000023,0.8249999999999951,0.7425000000000487,1.311000000000057,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.52,12384.8,1981.568,990.784,928.86,247.696,61.924,61.924,12.3848,866.936,866.936,2167.34,3851.6728,0.175,0.31099999999999994,10217.46,311.746,9905.714,16236.4728,6019.0128,6330.7588,1.589090909090909,1.639101714424624,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316400000000613,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.53,12412.2,1985.952,992.976,930.915,248.244,62.061,62.061,12.4122,868.854,868.854,2172.135,3860.1942,0.17500000000000002,0.3110000000000001,10240.065,314.0065,9926.0585,16272.3942,6032.3292,6346.3357,1.5890909090909093,1.6393611018915515,27.400000000001455,22.605000000001382,20.344499999999243,35.921400000001086,13.316399999999703,15.576900000000023,0.8250000000000066,0.742499999999933,1.31099999999997,0.48599999999996335,0.5684999999999707
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.54,12439.6,1990.336,995.168,932.97,248.792,62.198,62.198,12.4396,870.772,870.772,2176.93,3868.7156,0.17500000000000002,0.31100000000000005,10262.67,316.267,9946.403,16308.3156,6045.6456,6361.9126,1.5890909090909093,1.6396194282495895,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.55,12467.0,1994.72,997.36,935.025,249.34,62.335,62.335,12.467,872.69,872.69,2181.725,3877.237,0.17500000000000002,0.311,10285.275,318.5275,9966.7475,16344.237,6058.962,6377.4895,1.5890909090909093,1.639876699996664,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316400000000613,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.56,12494.4,1999.104,999.552,937.08,249.888,62.472,62.472,12.4944,874.608,874.608,2186.52,3885.7584,0.17500000000000002,0.31100000000000005,10307.88,320.788,9987.092,16380.1584,6072.2784,6393.0664,1.5890909090909093,1.6401329235777544,27.399999999999636,22.604999999999563,20.344500000001062,35.921400000001086,13.316399999999703,15.576900000000023,0.8249999999999951,0.7425000000000487,1.311000000000057,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.57,12521.8,2003.488,1001.744,939.135,250.436,62.609,62.609,12.5218,876.526,876.526,2191.315,3894.2798,0.17500000000000002,0.31100000000000005,10330.485,323.0485,10007.4365,16416.0798,6085.5948,6408.6433,1.5890909090909093,1.6403881053854306,27.399999999999636,22.605000000001382,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8250000000000615,0.7424999999999823,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.58,12549.2,2007.872,1003.936,941.19,250.984,62.746,62.746,12.5492,878.444,878.444,2196.11,3902.8012,0.17500000000000004,0.31100000000000005,10353.09,325.309,10027.781,16452.0012,6098.9112,6424.2202,1.5890909090909093,1.6406422517603845,27.400000000001455,22.604999999999563,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999402,0.7424999999999994,1.3109999999999036,0.48599999999996335,0.5684999999999707
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.59,12576.6,2012.256,1006.128,943.245,251.532,62.883,62.883,12.5766,880.362,880.362,2200.905,3911.3226,0.17500000000000002,0.311,10375.695,327.5695,10048.1255,16487.9226,6112.2276,6439.7971,1.5890909090909093,1.6408953689919579,27.399999999999636,22.604999999999563,20.344499999999243,35.921400000002905,13.316400000000613,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3110000000001234,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.6,12604.0,2016.64,1008.32,945.3,252.08,63.02,63.02,12.604,882.28,882.28,2205.7,3919.844,0.17500000000000002,0.311,10398.3,329.83,10068.47,16523.844,6125.544,6455.374,1.5890909090909089,1.641147463318657,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.61,12631.4,2021.024,1010.512,947.355,252.628,63.157,63.157,12.6314,884.198,884.198,2210.495,3928.3654,0.17500000000000002,0.31100000000000005,10420.905,332.0905,10088.8145,16559.7654,6138.8604,6470.9509,1.5890909090909093,1.6413985409286693,27.399999999999636,22.605000000001382,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8250000000000615,0.7425000000000487,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.62,12658.8,2025.408,1012.704,949.41,253.176,63.294,63.294,12.6588,886.116,886.116,2215.29,3936.8868,0.17500000000000002,0.311,10443.51,334.351,10109.159,16595.6868,6152.1768,6486.5278,1.5890909090909093,1.6416486079603658,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316400000000613,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.63,12686.2,2029.792,1014.896,951.465,253.724,63.431,63.431,12.6862,888.034,888.034,2220.085,3945.4082,0.17500000000000002,0.311,10466.115,336.6115,10129.5035,16631.6082,6165.4932,6502.1047,1.5890909090909093,1.641897670502804,27.400000000001455,22.604999999999563,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999402,0.7424999999999994,1.3109999999999036,0.48599999999996335,0.5684999999999707
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.64,12713.6,2034.176,1017.088,953.52,254.272,63.568,63.568,12.7136,889.952,889.952,2224.88,3953.9296,0.17500000000000002,0.311,10488.72,338.872,10149.848,16667.5296,6178.8096,6517.6816,1.5890909090909093,1.6421457345962227,27.399999999999636,22.604999999999563,20.344499999999243,35.921400000002905,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3110000000001234,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.65,12741.0,2038.56,1019.28,955.575,254.82,63.705,63.705,12.741,891.87,891.87,2229.675,3962.451,0.17500000000000002,0.311,10511.325,341.1325,10170.1925,16703.451,6192.126,6533.2585,1.589090909090909,1.642392806232527,27.399999999999636,22.605000000001382,20.344499999999243,35.92139999999927,13.316400000000613,15.576900000000023,0.8250000000000615,0.7424999999999823,1.3109999999999906,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.66,12768.4,2042.944,1021.472,957.63,255.368,63.842,63.842,12.7684,893.788,893.788,2234.47,3970.9724,0.17500000000000002,0.311,10533.93,343.393,10190.537,16739.3724,6205.4424,6548.8354,1.589090909090909,1.6426388913557746,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.67,12795.8,2047.328,1023.664,959.685,255.916,63.979,63.979,12.7958,895.706,895.706,2239.265,3979.4938,0.175,0.31099999999999994,10556.535,345.6535,10210.8815,16775.2938,6218.7588,6564.4123,1.589090909090909,1.642883995862649,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.68,12823.2,2051.712,1025.856,961.74,256.464,64.116,64.116,12.8232,897.624,897.624,2244.06,3988.0152,0.17500000000000002,0.311,10579.14,347.914,10231.226,16811.2152,6232.0752,6579.9892,1.589090909090909,1.6431281256029338,27.400000000001455,22.604999999999563,20.344500000001062,35.92139999999927,13.316400000000613,15.576900000000023,0.8249999999999402,0.7424999999999994,1.3109999999999036,0.48599999999999655,0.5684999999999707
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.69,12850.6,2056.096,1028.048,963.795,257.012,64.253,64.253,12.8506,899.542,899.542,2248.855,3996.5366,0.175,0.311,10601.745,350.1745,10251.5705,16847.1366,6245.3916,6595.5661,1.589090909090909,1.6433712863799745,27.399999999999636,22.605000000001382,20.344499999999243,35.921400000002905,13.316399999999703,15.576900000000023,0.8250000000000615,0.7424999999999823,1.3110000000001234,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.7,12878.0,2060.48,1030.24,965.85,257.56,64.39,64.39,12.878,901.46,901.46,2253.65,4005.058,0.17500000000000002,0.311,10624.35,352.435,10271.915,16883.058,6258.708,6611.143,1.589090909090909,1.6436134839511425,27.399999999999636,22.604999999999563,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7425000000000487,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.71,12905.4,2064.864,1032.432,967.905,258.108,64.527,64.527,12.9054,903.378,903.378,2258.445,4013.5794,0.17500000000000002,0.31100000000000005,10646.955,354.6955,10292.2595,16918.9794,6272.0244,6626.7199,1.589090909090909,1.6438547240282855,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316400000000613,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4860000000000288,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.72,12932.8,2069.248,1034.624,969.96,258.656,64.664,64.664,12.9328,905.296,905.296,2263.24,4022.1008,0.175,0.31099999999999994,10669.56,356.956,10312.604,16954.9008,6285.3408,6642.2968,1.589090909090909,1.6440950122781792,27.399999999999636,22.604999999999563,20.344499999999243,35.92139999999927,13.316399999999703,15.576900000000023,0.8249999999999951,0.7424999999999823,1.3109999999999906,0.4859999999999956,0.5685000000000084
China,CN,2026-01,2026-01-01,XZ,Tibet,Tibet,4.73,12960.2,2073.632,1036.816,972.015,259.204,64.801,64.801,12.9602,907.214,907.214,2268.035,4030.6222,0.17500000000000004,0.31100000000000005,10692.165,359.2165,10332.9485,16990.8222,6298.6572,6657.8737,1.589090909090909,1.64433435432297,27.400000000001455,22.605000000001382,20.344500000001062,35.92139999999927,13.316399999999703,15.576900000000023,0.8250000000000066,0.7424999999999994,1.3109999999999036,0.48599999999996335,0.5684999999999707
