country,country_code,module_version,currency,canton_code,canton_name_fr,canton_name_en,reference_municipality,gross_monthly_chf,gross_annual_chf,employee_ahv_iv_eo_monthly_chf,employee_unemployment_monthly_chf,employee_lpp_monthly_chf,employee_accident_monthly_chf,employee_total_contrib_monthly_chf,employer_ahv_iv_eo_monthly_chf,employer_unemployment_monthly_chf,employer_lpp_monthly_chf,employer_accident_monthly_chf,employer_total_contrib_monthly_chf,net_before_tax_monthly_chf,withholding_tax_monthly_chf,withholding_tax_rate_percent,net_after_tax_monthly_chf,ordinary_federal_tax_monthly_chf,ordinary_cantonal_tax_monthly_chf,ordinary_communal_tax_monthly_chf,ordinary_tax_monthly_chf,net_after_ordinary_tax_monthly_chf,employer_cost_monthly_chf,social_wedge_monthly_chf,total_wedge_after_tax_monthly_chf,total_wedge_after_ordinary_tax_monthly_chf,employee_contribution_rate,employer_contribution_rate,social_wedge_rate_employer_cost,cost_to_net_before_tax_ratio,cost_to_net_after_tax_ratio,cost_to_net_after_ordinary_tax_ratio,withholding_tax_status,ordinary_tax_status,profile_id
Switzerland,CH,2026-01,CHF,VS,Valais,Valais,Sion,19300.0,231600.0,1022.9,135.85,267.75,148.2,1574.7,1022.9,135.85,267.75,61.75,1488.25,17725.3,4740.08,24.56,12985.22,1422.88,2692.35,2961.58,7076.82,10648.48,20788.25,3062.95,7803.03,10139.77,0.08159067,0.0771114,0.14734044,1.17280102,1.60091627,1.95222698,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__vs__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,VS,Valais,Valais,Sion,19400.0,232800.0,1028.2,135.85,267.75,148.2,1580.0,1028.2,135.85,267.75,61.75,1493.55,17820.0,4772.4,24.6,13047.6,1436.08,2706.3,2976.93,7119.31,10700.69,20893.55,3073.55,7845.95,10192.86,0.0814433,0.07698711,0.14710521,1.17247755,1.60133281,1.95254231,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__vs__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,VS,Valais,Valais,Sion,19500.0,234000.0,1033.5,135.85,267.75,148.2,1585.3,1033.5,135.85,267.75,61.75,1498.85,17914.7,4808.7,24.66,13106.0,1449.28,2720.25,2992.28,7161.81,10752.89,20998.85,3084.15,7892.85,10245.96,0.08129744,0.0768641,0.14687233,1.1721575,1.6022318,1.95285639,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__vs__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,VS,Valais,Valais,Sion,19600.0,235200.0,1038.8,135.85,267.75,148.2,1590.6,1038.8,135.85,267.75,61.75,1504.15,18009.4,4847.08,24.73,13162.32,1462.48,2734.2,3007.62,7204.3,10805.1,21104.15,3094.75,7941.83,10299.05,0.08115306,0.07674235,0.14664177,1.17184082,1.60337615,1.95316563,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__vs__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,VS,Valais,Valais,Sion,19700.0,236400.0,1044.1,135.85,267.75,148.2,1595.9,1044.1,135.85,267.75,61.75,1509.45,18104.1,4879.69,24.77,13224.41,1475.68,2748.15,3022.97,7246.8,10857.3,21209.45,3105.35,7985.04,10352.15,0.08101015,0.07662183,0.14641351,1.17152744,1.60381068,1.9534737,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__vs__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,VS,Valais,Valais,Sion,19800.0,237600.0,1049.4,135.85,267.75,148.2,1601.2,1049.4,135.85,267.75,61.75,1514.75,18198.8,4916.34,24.83,13282.46,1488.88,2762.1,3038.31,7289.29,10909.51,21314.75,3115.95,8032.29,10405.24,0.08086869,0.07650253,0.1461875,1.17121733,1.60472909,1.95377703,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__vs__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,VS,Valais,Valais,Sion,19900.0,238800.0,1054.7,135.85,267.75,148.2,1606.5,1054.7,135.85,267.75,61.75,1520.05,18293.5,4951.12,24.88,13342.38,1502.08,2776.05,3053.66,7331.79,10961.71,21420.05,3126.55,8077.67,10458.34,0.08072864,0.07638442,0.14596371,1.17091043,1.60541448,1.95407924,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__vs__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,VS,Valais,Valais,Sion,20000.0,240000.0,1060.0,135.85,267.75,148.2,1611.8,1060.0,135.85,267.75,61.75,1525.35,18388.2,4988.0,24.94,13400.2,1515.28,2790.0,3069.0,7374.28,11013.92,21525.35,3137.15,8125.15,10511.43,0.08059,0.0762675,0.14574211,1.17060669,1.60634543,1.95437682,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__vs__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,3000.0,36000.0,159.0,33.0,39.75,36.0,267.75,159.0,33.0,39.75,15.0,246.75,2732.25,129.3,4.31,2602.95,13.6,252.65,132.44,398.69,2333.56,3246.75,514.5,643.8,913.19,0.08925,0.08225,0.15846616,1.18830634,1.24733475,1.39132913,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,3100.0,37200.0,164.3,34.1,44.75,37.2,280.35,164.3,34.1,44.75,15.5,258.65,2819.65,148.49,4.79,2671.16,14.48,267.26,140.09,421.84,2397.81,3358.65,539.0,687.49,960.84,0.09043548,0.08343548,0.16048115,1.19115848,1.25737507,1.40071565,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,3200.0,38400.0,169.6,35.2,49.75,38.4,292.95,169.6,35.2,49.75,16.0,270.55,2907.05,167.68,5.24,2739.37,15.36,281.87,147.75,444.98,2462.07,3470.55,563.5,731.18,1008.48,0.09154687,0.08454688,0.1623662,1.19383912,1.26691539,1.40960655,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,3300.0,39600.0,174.9,36.3,54.75,39.6,305.55,174.9,36.3,54.75,16.5,282.45,2994.45,186.78,5.66,2807.67,16.24,296.48,155.41,468.13,2526.32,3582.45,588.0,774.78,1056.13,0.09259091,0.08559091,0.16413348,1.19636327,1.27595123,1.41805076,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,3400.0,40800.0,180.2,37.4,59.75,40.8,318.15,180.2,37.4,59.75,17.0,294.35,3081.85,208.08,6.12,2873.77,17.12,311.08,163.07,491.27,2590.58,3694.35,612.5,820.58,1103.77,0.09357353,0.08657353,0.16579371,1.19874426,1.28554129,1.42607061,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,3500.0,42000.0,185.5,38.5,64.75,42.0,330.75,185.5,38.5,64.75,17.5,306.25,3169.25,228.9,6.54,2940.35,18.0,326.02,170.9,514.92,2654.33,3806.25,637.0,865.9,1151.92,0.0945,0.0875,0.16735632,1.20099393,1.29448875,1.43397769,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,3600.0,43200.0,190.8,39.6,69.75,43.2,343.35,190.8,39.6,69.75,18.0,318.15,3256.65,250.2,6.95,3006.45,18.88,341.12,178.81,538.82,2717.83,3918.15,661.5,911.7,1200.32,0.095375,0.088375,0.16882968,1.20312284,1.30324802,1.44164646,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,3700.0,44400.0,196.1,40.7,74.75,44.4,355.95,196.1,40.7,74.75,18.5,330.05,3344.05,271.21,7.33,3072.84,21.08,356.22,186.73,564.03,2780.02,4030.05,686.0,957.21,1250.03,0.0962027,0.0892027,0.17022121,1.20514047,1.31150662,1.44964784,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,3800.0,45600.0,201.4,41.8,79.75,45.6,368.55,201.4,41.8,79.75,19.0,341.95,3431.45,292.22,7.69,3139.23,23.72,371.32,194.64,589.68,2841.77,4141.95,710.5,1002.72,1300.18,0.09698684,0.08998684,0.17153756,1.20705533,1.31941591,1.45752471,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,3900.0,46800.0,206.7,42.9,84.75,46.8,381.15,206.7,42.9,84.75,19.5,353.85,3518.85,313.17,8.03,3205.68,26.36,386.42,202.56,615.34,2903.51,4253.85,735.0,1048.17,1350.34,0.09773077,0.09073077,0.17278465,1.20887506,1.32697275,1.46507159,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,4000.0,48000.0,212.0,44.0,89.75,48.0,393.75,212.0,44.0,89.75,20.0,365.75,3606.25,334.8,8.37,3271.45,29.0,401.52,210.47,640.99,2965.26,4365.75,759.5,1094.3,1400.49,0.0984375,0.0914375,0.17396782,1.21060659,1.33449999,1.47229923,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,4100.0,49200.0,217.3,45.1,94.75,49.2,406.35,217.3,45.1,94.75,20.5,377.65,3693.65,356.7,8.7,3336.95,31.64,416.62,218.39,666.65,3027.0,4477.65,784.0,1140.7,1450.65,0.09910976,0.09210976,0.17509185,1.21225617,1.3418391,1.47923687,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,4200.0,50400.0,222.6,46.2,99.75,50.4,418.95,222.6,46.2,99.75,21.0,389.55,3781.05,378.0,9.0,3403.05,34.28,431.72,226.3,692.3,3088.75,4589.55,808.5,1186.5,1500.8,0.09975,0.09275,0.17616106,1.21382949,1.34865782,1.48589235,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,4300.0,51600.0,227.9,47.3,104.75,51.6,431.55,227.9,47.3,104.75,21.5,401.45,3868.45,399.9,9.3,3468.55,36.92,446.87,234.25,718.03,3150.42,4701.45,833.0,1232.9,1551.03,0.10036047,0.09336047,0.17717938,1.21533172,1.35545113,1.49232483,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,4400.0,52800.0,233.2,48.4,109.75,52.8,444.15,233.2,48.4,109.75,22.0,413.35,3955.85,421.52,9.58,3534.33,39.56,462.58,242.48,744.62,3211.23,4813.35,857.5,1279.02,1602.12,0.10094318,0.09394318,0.17815035,1.21676757,1.36188471,1.49891163,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,4500.0,54000.0,238.5,49.5,114.75,54.0,456.75,238.5,49.5,114.75,22.5,425.25,4043.25,443.25,9.85,3600.0,42.2,478.29,250.72,771.21,3272.04,4925.25,882.0,1325.25,1653.21,0.1015,0.0945,0.1790772,1.21814135,1.368125,1.5052536,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,4600.0,55200.0,243.8,50.6,119.75,55.2,469.35,243.8,50.6,119.75,23.0,437.15,4130.65,464.6,10.1,3666.05,44.84,494.01,258.95,797.8,3332.85,5037.15,906.5,1371.1,1704.3,0.10203261,0.09503261,0.17996288,1.21945699,1.37399926,1.51136415,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,4700.0,56400.0,249.1,51.7,124.75,56.4,481.95,249.1,51.7,124.75,23.5,449.05,4218.05,486.45,10.35,3731.6,47.48,509.72,267.19,824.4,3393.65,5149.05,931.0,1417.45,1755.4,0.10254255,0.09554255,0.18081005,1.2207181,1.37985047,1.51726018,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,4800.0,57600.0,254.4,52.8,129.75,57.6,494.55,254.4,52.8,129.75,24.0,460.95,4305.45,507.84,10.58,3797.61,50.12,525.43,275.43,850.98,3454.47,5260.95,955.5,1463.34,1806.48,0.10303125,0.09603125,0.18162119,1.22192802,1.38533183,1.52293984,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,4900.0,58800.0,259.7,53.9,134.75,58.8,507.15,259.7,53.9,134.75,24.5,472.85,4392.85,530.18,10.82,3862.67,52.98,541.15,283.67,877.8,3515.05,5372.85,980.0,1510.18,1857.8,0.1035,0.0965,0.18239854,1.22308979,1.39096791,1.52852733,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,5000.0,60000.0,265.0,55.0,139.75,60.0,519.75,265.0,55.0,139.75,25.0,484.75,4480.25,552.5,11.05,3927.75,55.95,556.86,291.9,904.71,3575.54,5484.75,1004.5,1557.0,1909.21,0.10395,0.09695,0.18314417,1.22420624,1.39641016,1.5339641,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,5100.0,61200.0,270.3,56.1,144.75,61.2,532.35,270.3,56.1,144.75,25.5,496.65,4567.65,576.3,11.3,3991.35,58.92,572.57,300.14,931.63,3636.02,5596.65,1029.0,1605.3,1960.63,0.10438235,0.09738235,0.18385999,1.22527996,1.40219475,1.53922421,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,5200.0,62400.0,275.6,57.2,149.75,62.4,544.95,275.6,57.2,149.75,26.0,508.55,4655.05,600.08,11.54,4054.97,61.89,588.59,308.54,959.02,3696.03,5708.55,1053.5,1653.58,2012.52,0.10479808,0.09779808,0.18454774,1.22631336,1.40779093,1.54450857,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,5300.0,63600.0,280.9,58.3,154.75,63.6,557.55,280.9,58.3,154.75,26.5,520.45,4742.45,624.34,11.78,4118.11,64.86,604.92,317.09,986.88,3755.57,5820.45,1078.0,1702.34,2064.88,0.10519811,0.09819811,0.18520905,1.22730867,1.41337895,1.549818,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,5400.0,64800.0,286.2,59.4,159.75,64.8,570.15,286.2,59.4,159.75,27.0,532.35,4829.85,645.84,11.96,4184.01,67.83,621.25,325.65,1014.74,3815.11,5932.35,1102.5,1748.34,2117.24,0.10558333,0.09858333,0.18584541,1.22826796,1.41786229,1.55496172,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,5500.0,66000.0,291.5,60.5,164.75,66.0,582.75,291.5,60.5,164.75,27.5,544.25,4917.25,667.7,12.14,4249.55,70.8,637.57,334.21,1042.59,3874.66,6044.25,1127.0,1794.7,2169.59,0.10595455,0.09895455,0.1864582,1.22919315,1.42232707,1.55994332,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,5600.0,67200.0,296.8,61.6,169.75,67.2,595.35,296.8,61.6,169.75,28.0,556.15,5004.65,689.92,12.32,4314.73,73.77,653.9,342.77,1070.44,3934.21,6156.15,1151.5,1841.42,2221.94,0.1063125,0.0993125,0.18704872,1.23008602,1.42677526,1.56477412,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,5700.0,68400.0,302.1,62.7,174.75,68.4,607.95,302.1,62.7,174.75,28.5,568.05,5092.05,711.36,12.48,4380.69,76.74,670.23,351.33,1098.3,3993.75,6268.05,1176.0,1887.36,2274.3,0.10665789,0.09965789,0.18761816,1.23094824,1.43083624,1.56946479,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,5800.0,69600.0,307.4,63.8,179.75,69.6,620.55,307.4,63.8,179.75,29.0,579.95,5179.45,733.12,12.64,4446.33,79.71,686.56,359.89,1126.16,4053.29,6379.95,1200.5,1933.62,2326.66,0.10699138,0.09999138,0.18816762,1.23178137,1.43488,1.57401765,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,5900.0,70800.0,312.7,64.9,184.75,70.8,633.15,312.7,64.9,184.75,29.5,591.85,5266.85,754.02,12.78,4512.83,82.68,702.88,368.45,1154.01,4112.84,6491.85,1225.0,1979.02,2379.01,0.10731356,0.10031356,0.18869814,1.23258684,1.43853192,1.57843485,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,6000.0,72000.0,318.0,66.0,189.75,72.0,645.75,318.0,66.0,189.75,30.0,603.75,5354.25,776.4,12.94,4577.85,85.65,719.21,377.01,1181.87,4172.38,6603.75,1249.5,2025.9,2431.37,0.107625,0.100625,0.18921068,1.23336602,1.44254399,1.58272976,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,6100.0,73200.0,323.3,67.1,194.75,73.2,658.35,323.3,67.1,194.75,30.5,615.65,5441.65,797.27,13.07,4644.38,88.62,736.1,385.86,1210.58,4231.07,6715.65,1274.0,2071.27,2484.58,0.10792623,0.10092623,0.18970613,1.23412017,1.44597341,1.58722262,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,6200.0,74400.0,328.6,68.2,199.75,74.4,670.95,328.6,68.2,199.75,31.0,627.55,5529.05,819.64,13.22,4709.41,91.59,753.04,394.74,1239.37,4289.68,6827.55,1298.5,2118.14,2537.87,0.10821774,0.10121774,0.19018535,1.23485047,1.44976759,1.59162222,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,6300.0,75600.0,333.9,69.3,204.75,75.6,683.55,333.9,69.3,204.75,31.5,639.45,5616.45,842.31,13.37,4774.14,94.56,769.98,403.62,1268.16,4348.29,6939.45,1323.0,2165.31,2591.16,0.1085,0.1015,0.19064911,1.23555805,1.45354975,1.59590322,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,6400.0,76800.0,339.2,70.4,209.75,76.8,696.15,339.2,70.4,209.75,32.0,651.35,5703.85,862.72,13.48,4841.13,99.02,786.92,412.5,1298.44,4405.41,7051.35,1347.5,2210.22,2645.94,0.10877344,0.10177344,0.19109816,1.23624394,1.45655043,1.60061152,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,6500.0,78000.0,344.5,71.5,214.75,78.0,708.75,344.5,71.5,214.75,32.5,663.25,5791.25,885.3,13.62,4905.95,104.96,803.86,421.38,1330.2,4461.05,7163.25,1372.0,2257.3,2702.2,0.10903846,0.10203846,0.19153317,1.23690913,1.46011476,1.60573183,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,6600.0,79200.0,349.8,72.6,219.75,79.2,721.35,349.8,72.6,219.75,33.0,675.15,5878.65,906.18,13.73,4972.47,110.9,820.8,430.26,1361.96,4516.69,7275.15,1396.5,2302.68,2758.46,0.10929545,0.10229545,0.19195481,1.23755454,1.46308575,1.610726,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,6700.0,80400.0,355.1,73.7,224.75,80.4,733.95,355.1,73.7,224.75,33.5,687.05,5966.05,929.29,13.87,5036.76,116.84,837.75,439.14,1393.72,4572.33,7387.05,1421.0,2350.29,2814.72,0.10954478,0.10254478,0.19236366,1.23818104,1.46662736,1.61559861,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,6800.0,81600.0,360.4,74.8,229.75,81.6,746.55,360.4,74.8,229.75,34.0,698.95,6053.45,952.0,14.0,5101.45,122.78,854.69,448.02,1425.48,4627.97,7498.95,1445.5,2397.5,2870.98,0.10978676,0.10278676,0.19276032,1.23878945,1.46996442,1.62035406,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,6900.0,82800.0,365.7,75.9,234.75,82.8,759.15,365.7,75.9,234.75,34.5,710.85,6140.85,972.9,14.1,5167.95,129.1,871.79,456.99,1457.88,4682.97,7610.85,1470.0,2442.9,2927.88,0.11002174,0.10302174,0.19314531,1.23938054,1.47270194,1.62521861,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,7000.0,84000.0,371.0,77.0,239.75,84.0,771.75,371.0,77.0,239.75,35.0,722.75,6228.25,996.8,14.24,5231.45,135.7,889.22,466.12,1491.05,4737.2,7722.75,1494.5,2491.3,2985.55,0.11025,0.10325,0.19351915,1.23995504,1.47621596,1.63023516,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,7100.0,85200.0,376.3,78.1,244.75,85.2,784.35,376.3,78.1,244.75,35.5,734.65,6315.65,1020.27,14.37,5295.38,142.3,906.65,475.26,1524.22,4791.43,7834.65,1519.0,2539.27,3043.22,0.11047183,0.10347183,0.1938823,1.24051364,1.47952555,1.63513815,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,7200.0,86400.0,381.6,79.2,249.75,86.4,796.95,381.6,79.2,249.75,36.0,746.55,6403.05,1044.0,14.5,5359.05,148.9,924.09,484.4,1557.39,4845.66,7946.55,1543.5,2587.5,3100.89,0.1106875,0.1036875,0.19423523,1.241057,1.48282811,1.6399314,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,7300.0,87600.0,386.9,80.3,254.75,87.6,809.55,386.9,80.3,254.75,36.5,758.45,6490.45,1067.99,14.63,5422.46,155.5,941.52,493.54,1590.56,4899.89,8058.45,1568.0,2635.99,3158.56,0.11089726,0.10389726,0.19457836,1.24158571,1.48612438,1.64461855,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,7400.0,88800.0,392.2,81.4,259.75,88.8,822.15,392.2,81.4,259.75,37.0,770.35,6577.85,1091.5,14.75,5486.35,162.1,958.95,502.68,1623.73,4954.12,8170.35,1592.5,2684.0,3216.23,0.11110135,0.10410135,0.19491209,1.24210038,1.48921414,1.64920309,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
Switzerland,CH,2026-01,CHF,NE,Neuchâtel,Neuchâtel,Neuchâtel,7500.0,90000.0,397.5,82.5,264.75,90.0,834.75,397.5,82.5,264.75,37.5,782.25,6665.25,1115.25,14.87,5550.0,168.7,976.38,511.81,1656.9,5008.35,8282.25,1617.0,2732.25,3273.9,0.1113,0.1043,0.1952368,1.24260155,1.4922973,1.65368834,official_2026_tariff_A0,official_2026_federal_cantonal_communal,switzerland__ne__single_no_child_standard_lpp
