country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_eur,employee_prsi_monthly_eur,employer_prsi_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_eur,income_tax_monthly_eur,usc_monthly_eur,net_after_income_tax_monthly_eur,employer_cost_monthly_eur,social_wedge_monthly_eur,total_wedge_after_income_tax_monthly_eur,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_eur,delta_net_before_income_tax_monthly_eur,delta_net_after_income_tax_monthly_eur,delta_employer_cost_monthly_eur,delta_social_wedge_monthly_eur,delta_total_wedge_after_income_tax_monthly_eur,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.65,8728.4275,366.6,981.93,366.6,981.93,0.04200069256461144,0.11249792703210286,8361.8275,2424.71,367.49,5569.6275,9710.3575,1348.53,4140.73,1.1612721620961448,1.7434482826724051,23.913500000000568,22.91349999999875,11.433499999999185,26.59350000000086,3.6800000000000637,15.159999999999854,0.9581826165136097,0.4781190540907401,1.1120705877433343,0.15388797122963918,0.6339515336525182
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.66,8752.341,367.6,984.62,367.6,984.62,0.04200019172013522,0.11249790198987905,8384.741,2434.27,369.41,5581.061,9736.961,1352.22,4155.9,1.1612715288403066,1.7446433572397797,23.913500000000568,22.913500000000568,11.433500000000095,26.603499999999258,3.6900000000000546,15.170000000000073,0.9581826165136857,0.47811905409077815,1.1124887615781307,0.15430614506450194,0.6343697074873905
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.67,8776.2545,368.59,987.35,368.59,987.35,0.041998554166814556,0.11250243483709367,8407.6645,2443.83,371.32,5592.5145,9763.6045,1355.94,4171.09,1.1612742753947902,1.7458344542513033,23.91349999999875,22.923500000000786,11.453500000000531,26.64350000000013,3.7200000000000273,15.19000000000051,0.9586007903486309,0.4789554017605591,1.1141614569177045,0.15556066656910206,0.6352060551571833
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.68,8800.168,369.59,990.04,369.59,990.04,0.04199806185518276,0.1125023976814988,8430.578,2453.4,373.23,5603.948,9790.208,1359.63,4186.26,1.1612736398382175,1.7470197796267914,23.913500000000568,22.91349999999875,11.433500000000095,26.603500000001077,3.6900000000000546,15.170000000000073,0.9581826165136097,0.47811905409077815,1.1124887615782066,0.15430614506450194,0.6343697074873905
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.69,8824.0815,370.63,992.72,370.63,992.72,0.042002105261607116,0.11250122746486418,8453.4515,2462.97,375.15,5615.3315,9816.8015,1363.35,4201.47,1.1612773196841548,1.74821406358645,23.913500000000568,22.873499999999694,11.383499999999913,26.59349999999904,3.7199999999998,15.210000000000036,0.9565099211741966,0.4760281849164548,1.1120705877432584,0.1555606665690807,0.6360424028268415
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.7,8847.995,371.63,995.41,371.63,995.41,0.042001606013565784,0.11250119377327857,8476.365,2472.53,377.06,5626.775,9843.405,1367.04,4216.63,1.1612766793312934,1.7493866379942329,23.913500000000568,22.913500000000568,11.443499999999403,26.603500000001077,3.6900000000000546,15.159999999999854,0.9581826165136857,0.4785372279256124,1.1124887615782066,0.15430614506450194,0.6339515336525182
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.71,8871.9085,372.62,998.1,372.62,998.1,0.04199998230369486,0.11250116026331877,8499.2885,2482.1,378.97,5638.2185,9870.0085,1370.72,4231.79,1.1612746761096533,1.7505544526165495,23.91349999999875,22.923500000000786,11.443500000000313,26.603499999999258,3.6800000000000637,15.159999999999854,0.9586007903486309,0.4785372279256868,1.1124887615782153,0.15388797122965087,0.6339515336525664
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.72,8895.822,373.62,1000.78,373.62,1000.78,0.04199949144665889,0.11250000281030803,8522.202,2491.66,380.88,5649.662,9896.602,1374.4,4246.94,1.1612728729030364,1.7517157663591205,23.913500000000568,22.91349999999875,11.443500000000313,26.59350000000086,3.6800000000000637,15.149999999999636,0.9581826165136097,0.4785372279256504,1.1120705877433343,0.15388797122963918,0.6335333598176459
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.73,8919.7355,374.62,1003.47,374.62,1003.47,0.04199900322156414,0.11249997267295651,8545.1155,2501.23,382.8,5661.0855,9923.2055,1378.09,4262.12,1.161272249626117,1.7528803442378678,23.913500000000568,22.913500000000568,11.423499999999876,26.603499999999258,3.689999999999827,15.180000000000291,0.9581826165136857,0.4777008802559059,1.1124887615781307,0.15430614506449242,0.6347878813222628
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.74,8943.649,375.61,1006.16,375.61,1006.16,0.041997399495440846,0.11249994269676729,8568.039,2510.79,384.71,5672.539,9949.809,1381.77,4277.27,1.1612702743299839,1.754030955097885,23.91349999999875,22.923500000000786,11.453499999999622,26.603499999999258,3.6800000000000637,15.150000000000546,0.9586007903486309,0.4789554017605211,1.1124887615782153,0.15388797122965087,0.6335333598177322
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.75,8967.5625,376.65,1008.84,376.65,1008.84,0.042001379973655044,0.11249879775022477,8590.9125,2520.36,386.62,5683.9325,9976.4025,1385.49,4292.47,1.161273904256387,1.7551936973213529,23.913500000000568,22.873499999999694,11.393500000000131,26.59350000000086,3.7200000000000273,15.199999999999818,0.9565099211741966,0.4764463587513271,1.1120705877433343,0.15556066656909023,0.6356242289919692
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.76,8991.476,377.65,1011.53,377.65,1011.53,0.042000890621295105,0.11249877105827788,8613.826,2529.93,388.54,5695.356,10003.006,1389.18,4307.65,1.1612732832077175,1.7563442917352317,23.913500000000568,22.91349999999875,11.423499999999876,26.603499999999258,3.6900000000000546,15.179999999999382,0.9581826165136097,0.4777008802559059,1.1124887615781307,0.15430614506450194,0.6347878813222247
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.77,9015.3895,378.65,1014.22,378.65,1014.22,0.042000403864968894,0.1124987445079328,8636.7395,2539.49,390.45,5706.7995,10029.6095,1392.87,4322.81,1.161272665454365,1.757484120477686,23.91349999999875,22.913500000000568,11.443500000000313,26.603500000001077,3.689999999999827,15.160000000000764,0.9581826165137586,0.4785372279256868,1.1124887615782912,0.15430614506450416,0.6339515336526045
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.78,9039.303,379.64,1016.9,379.64,1016.9,0.04199881340408657,0.11249761181807934,8659.663,2549.05,392.36,5718.253,10056.203,1396.54,4337.95,1.16126955517784,1.7586145628743601,23.913500000000568,22.923500000000786,11.453499999999622,26.59349999999904,3.6700000000000728,15.139999999999418,0.958600790348558,0.4789554017604847,1.1120705877432584,0.1534697973947764,0.6331151859827737
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.79,9063.2165,380.64,1019.59,380.64,1019.59,0.04199833469717953,0.1124975884665229,8682.5765,2558.62,394.28,5729.6765,10082.8065,1400.23,4353.13,1.1612689505240754,1.7597514449550509,23.913500000000568,22.91349999999875,11.423499999999876,26.603500000001077,3.6900000000000546,15.180000000000291,0.9581826165136097,0.4777008802559059,1.1124887615782066,0.15430614506450194,0.6347878813222628
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.8,9087.13,381.68,1022.32,381.68,1022.32,0.04200226033962318,0.11250196706771007,8705.45,2568.19,396.19,5741.07,10109.45,1404.0,4368.38,1.1612782796983498,1.7608999716080802,23.91349999999875,22.873500000001513,11.393500000000131,26.64350000000013,3.769999999999982,15.25,0.9565099211743455,0.4764463587513633,1.1141614569177045,0.15765153574341603,0.6377150981663411
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.81,9111.0435,382.68,1025.01,382.68,1025.01,0.042001775098538384,0.11250193240763257,8728.3635,2577.75,398.1,5752.5135,10136.0535,1407.69,4383.54,1.1612776553130493,1.7620216797405173,23.913500000000568,22.91349999999875,11.443500000000313,26.603499999999258,3.6900000000000546,15.159999999999854,0.9581826165136097,0.4785372279256504,1.1124887615781307,0.15430614506450194,0.6339515336525182
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.82,9134.957,383.67,1027.69,383.67,1027.69,0.04200019770208005,0.11250080323311869,8751.287,2587.32,400.02,5763.947,10162.647,1411.36,4398.7,1.1612745645297657,1.763140257882316,23.913500000000568,22.923500000000786,11.433500000000095,26.59350000000086,3.6699999999998454,15.159999999999854,0.958600790348558,0.47811905409077815,1.1120705877433343,0.1534697973947669,0.6339515336525182
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.83,9158.8705,384.67,1030.38,384.67,1030.38,0.041999720380367866,0.1125007717927664,8774.2005,2596.88,401.93,5775.3905,10189.2505,1415.05,4413.86,1.1612739531083203,1.7642530838390929,23.913500000000568,22.913500000000568,11.443500000000313,26.603499999999258,3.6900000000000546,15.159999999999854,0.9581826165136857,0.4785372279256504,1.1124887615781307,0.15430614506450194,0.6339515336525182
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.84,9182.784,385.67,1033.07,385.67,1033.07,0.04199924554470627,0.1125007405161659,8797.114,2606.45,403.84,5786.824,10215.854,1418.74,4429.03,1.1612733448719659,1.7653645592124454,23.91349999999875,22.91349999999875,11.433499999999185,26.603499999999258,3.6900000000000546,15.170000000000073,0.9581826165136825,0.4781190540907765,1.1124887615782153,0.15430614506451368,0.6343697074874387
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.85,9206.6975,386.66,1035.75,386.66,1035.75,0.0419976870099186,0.11249962323623644,8820.0375,2616.01,405.75,5798.2775,10242.4475,1422.41,4444.17,1.1612702893836901,1.7664638334401899,23.913500000000568,22.923500000000786,11.453500000000531,26.59350000000086,3.6700000000000728,15.140000000000327,0.958600790348558,0.4789554017605227,1.1120705877433343,0.1534697973947764,0.6331151859828117
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.86,9230.611,387.7,1038.44,387.7,1038.44,0.04200155330995966,0.11249959509722597,8842.911,2625.58,407.67,5809.661,10269.051,1426.14,4459.39,1.161274946677627,1.767581791777524,23.913500000000568,22.873499999999694,11.383499999999913,26.603499999999258,3.730000000000018,15.220000000000255,0.9565099211741966,0.4760281849164548,1.1124887615781307,0.155978840403953,0.6364605766617139
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.87,9254.5245,388.7,1041.13,388.7,1041.13,0.04200107741894249,0.11249956710363673,8865.8245,2635.14,409.58,5821.1045,10295.6545,1429.83,4474.55,1.1612743405872745,1.7686771470946796,23.91349999999875,22.913500000000568,11.443500000000313,26.603500000001077,3.689999999999827,15.159999999999854,0.9581826165137586,0.4785372279256868,1.1124887615782912,0.15430614506450416,0.6339515336525664
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.88,9278.438,389.7,1043.81,389.7,1043.81,0.042000603980971794,0.11249846148672868,8888.738,2644.71,411.49,5832.538,10322.248,1433.51,4489.71,1.161272612602599,1.769769524004816,23.913500000000568,22.91349999999875,11.433499999999185,26.59349999999904,3.6800000000000637,15.159999999999854,0.9581826165136097,0.4781190540907401,1.1120705877432584,0.15388797122963918,0.6339515336525182
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.89,9302.3515,390.69,1046.5,390.69,1046.5,0.0419990579801247,0.11249843655123115,8911.6615,2654.27,413.41,5843.9815,10348.8515,1437.19,4504.87,1.1612707125377237,1.770856307467777,23.913500000000568,22.923500000000786,11.443500000000313,26.603500000001077,3.6800000000000637,15.159999999999854,0.958600790348558,0.4785372279256504,1.1124887615782066,0.15388797122963918,0.6339515336525182
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.9,9326.265,391.69,1049.19,391.69,1049.19,0.0419985921480893,0.11249841174360799,8934.575,2663.84,415.32,5855.415,10375.455,1440.88,4520.04,1.1612701219699875,1.7719418691928757,23.91349999999875,22.913500000000568,11.433500000000095,26.603499999999258,3.6900000000000546,15.170000000000073,0.9581826165137586,0.4781190540908145,1.1124887615782153,0.15430614506451368,0.6343697074874387
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.91,9350.1785,392.69,1051.87,392.69,1051.87,0.041998128698826444,0.1124973175645791,8957.4885,2673.41,417.23,5866.8485,10402.0485,1444.56,4535.2,1.1612684180392754,1.7730214952712688,23.913500000000568,22.91349999999875,11.433500000000095,26.59350000000086,3.6799999999998363,15.159999999999854,0.9581826165136097,0.47811905409077815,1.1120705877433343,0.15388797122962966,0.6339515336525182
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.92,9374.092,393.73,1054.6,393.73,1054.6,0.04200193469404824,0.11250156281803081,8980.362,2682.97,419.15,5878.242,10428.692,1448.33,4550.45,1.1612774629797775,1.7741174997558793,23.913500000000568,22.873499999999694,11.393500000000131,26.643499999998312,3.769999999999982,15.25,0.9565099211741966,0.4764463587513271,1.1141614569175435,0.15765153574340404,0.6377150981662926
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.93,9398.0055,394.72,1057.29,394.72,1057.29,0.04200040104254036,0.11250153024490143,9003.2855,2692.54,421.06,5889.6855,10455.2955,1452.01,4565.61,1.1612755699016766,1.775187401772132,23.91349999999875,22.923500000000786,11.443499999999403,26.603500000001077,3.6800000000000637,15.159999999999854,0.9586007903486309,0.4785372279256488,1.1124887615782912,0.15388797122965087,0.6339515336525664
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.94,9421.919,395.72,1059.98,395.72,1059.98,0.041999936530976334,0.1125014978371179,9026.199,2702.1,422.97,5901.129,10481.899,1455.7,4580.77,1.161274972998047,1.7762531542692932,23.913500000000568,22.913500000000568,11.443500000000313,26.603499999999258,3.6900000000000546,15.160000000000764,0.9581826165136857,0.4785372279256504,1.1124887615781307,0.15430614506450194,0.6339515336525563
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.95,9445.8325,396.72,1062.66,396.72,1062.66,0.0419994743713696,0.11250040692548804,9049.1125,2711.67,424.89,5912.5525,10508.4925,1459.38,4595.94,1.1612732740365421,1.777319102029115,23.913500000000568,22.91349999999875,11.423499999999876,26.59350000000086,3.6800000000000637,15.169999999999163,0.9581826165136097,0.4777008802559059,1.1120705877433343,0.15388797122963918,0.6343697074873524
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.96,9469.746,397.71,1065.35,397.71,1065.35,0.041997958551369806,0.11250037751804537,9072.036,2721.23,426.8,5924.006,10535.096,1463.06,4611.09,1.1612714058894829,1.7783736208234764,23.91349999999875,22.923500000000786,11.453500000000531,26.603499999999258,3.6799999999998363,15.150000000000546,0.9586007903486309,0.4789554017605591,1.1124887615782153,0.15388797122964137,0.6335333598177322
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.97,9493.6595,398.75,1068.04,398.75,1068.04,0.04200171704072597,0.112500348258751,9094.9095,2730.8,428.71,5935.3995,10561.6995,1466.79,4626.3,1.1612759313327965,1.779442057775555,23.913500000000568,22.873499999999694,11.393500000000131,26.603500000001077,3.730000000000018,15.210000000000036,0.9565099211741966,0.4764463587513271,1.1124887615782066,0.155978840403953,0.6360424028268415
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.98,9517.573,399.75,1070.72,399.75,1070.72,0.04200125389109177,0.11249926845846099,9117.823,2740.36,430.62,5946.843,10588.293,1470.47,4641.45,1.1612742427660636,1.780489748930651,23.913500000000568,22.913500000000568,11.443499999999403,26.59349999999904,3.6800000000000637,15.149999999999636,0.9581826165136857,0.4785372279256124,1.1120705877432584,0.15388797122963918,0.6335333598176459
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,3.99,9541.4865,400.75,1073.41,400.75,1073.41,0.04200079306300962,0.11249924212542772,9140.7365,2749.93,432.54,5958.2665,10614.8965,1474.16,4656.63,1.161273656668694,1.7815410740691104,23.913500000000568,22.913500000000568,11.423499999999876,26.603500000001077,3.6900000000000546,15.180000000000291,0.9581826165136857,0.4777008802559059,1.1124887615782066,0.15430614506450194,0.6347878813222628
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.0,9565.4,401.74,1076.1,401.74,1076.1,0.04199928910448073,0.11249921592405962,9163.66,2759.49,434.45,5969.72,10641.5,1477.84,4671.78,1.161271806243357,1.7825794174601153,23.91349999999875,22.923499999998967,11.453500000000531,26.603499999999258,3.6799999999998363,15.149999999999636,0.9586007903485548,0.4789554017605591,1.1124887615782153,0.15388797122964137,0.6335333598176941
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.01,9589.3135,402.74,1078.78,402.74,1078.78,0.041998835474510256,0.11249814702585333,9186.5735,2769.06,436.36,5981.1535,10668.0935,1481.52,4686.94,1.1612701406024784,1.7836180763459757,23.913500000000568,22.913500000000568,11.433500000000095,26.59350000000086,3.6800000000000637,15.159999999999854,0.9581826165136857,0.47811905409077815,1.1120705877433343,0.15388797122963918,0.6339515336525182
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.02,9613.227,403.74,1081.47,403.74,1081.47,0.04199838410140529,0.11249812367896858,9209.487,2778.63,438.28,5992.577,10694.697,1485.21,4702.12,1.1612695690867472,1.7846574186697977,23.913500000000568,22.91349999999875,11.423499999999876,26.603499999999258,3.6900000000000546,15.180000000000291,0.9581826165136097,0.4777008802559059,1.1124887615781307,0.15430614506450194,0.6347878813222628
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.03,9637.1405,404.78,1084.2,404.78,1084.2,0.042002085577148116,0.11250225105673203,9232.3605,2788.19,440.19,6003.9805,10721.3405,1488.98,4717.36,1.1612783642926423,1.7857054165982056,23.91349999999875,22.873500000001513,11.40349999999944,26.64350000000013,3.769999999999982,15.239999999999782,0.9565099211743455,0.4768645325861976,1.1141614569177045,0.15765153574341603,0.6372969243314688
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.04,9661.054,405.77,1086.89,405.77,1086.89,0.0420005933100053,0.11250221766693366,9255.284,2797.75,442.1,6015.434,10747.944,1492.66,4732.51,1.1612765205260043,1.7867279401619236,23.913500000000568,22.923499999998967,11.453500000000531,26.603499999999258,3.6800000000000637,15.150000000000546,0.9586007903484819,0.4789554017605227,1.1124887615781307,0.15388797122963918,0.633533359817684
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.05,9684.9675,406.77,1089.57,406.77,1089.57,0.04200014094007027,0.11250115191403585,9278.1975,2807.32,444.02,6026.8575,10774.5375,1496.34,4747.68,1.1612748596912277,1.7877538169767582,23.913500000000568,22.913500000000568,11.423499999999876,26.59350000000086,3.6799999999998363,15.170000000000073,0.9581826165136857,0.4777008802559059,1.1120705877433343,0.15388797122962966,0.6343697074873905
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.06,9708.881,407.77,1092.26,407.77,1092.26,0.04199969079855856,0.11250112139596727,9301.111,2816.89,445.93,6038.291,10801.141,1500.03,4762.85,1.1612742821798385,1.7887745058991031,23.91349999999875,22.913500000000568,11.433500000000095,26.603499999999258,3.6900000000000546,15.170000000000073,0.9581826165137586,0.4781190540908145,1.1124887615782153,0.15430614506451368,0.6343697074874387
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.07,9732.7945,408.76,1094.95,408.76,1094.95,0.041998215414904734,0.11250109102786461,9324.0345,2826.45,447.84,6049.7445,10827.7445,1503.71,4778.0,1.1612724620441934,1.7897854198635994,23.913500000000568,22.923499999998967,11.453499999999622,26.603500000001077,3.6800000000000637,15.149999999999636,0.9586007903484819,0.4789554017604847,1.1124887615782066,0.15388797122963918,0.6335333598176459
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.08,9756.708,409.8,1097.63,409.8,1097.63,0.04200187194287253,0.11250003587275545,9346.908,2836.02,449.76,6061.128,10854.338,1507.43,4793.21,1.1612757930216064,1.7908115453097178,23.913500000000568,22.873499999999694,11.383499999999913,26.59349999999904,3.7200000000000273,15.210000000000036,0.9565099211741966,0.4760281849164548,1.1120705877432584,0.15556066656909023,0.6360424028268415
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.09,9780.6215,410.8,1100.32,410.8,1100.32,0.04200142087085162,0.11250000830724305,9369.8215,2845.58,451.67,6072.5715,10880.9415,1511.12,4808.37,1.1612752174627872,1.791817766163807,23.91349999999875,22.913500000000568,11.443500000000313,26.603500000001077,3.689999999999827,15.159999999999854,0.9581826165137586,0.4785372279256868,1.1124887615782912,0.15430614506450416,0.6339515336525664
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.1,9804.535,411.8,1103.01,411.8,1103.01,0.04200097199918202,0.1124999808761966,9392.735,2855.15,453.58,6084.005,10907.545,1514.81,4823.54,1.1612746447121098,1.7928231485674322,23.913500000000568,22.913500000000568,11.433500000000095,26.603499999999258,3.6900000000000546,15.170000000000073,0.9581826165136857,0.47811905409077815,1.1124887615781307,0.15430614506450194,0.6343697074873905
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.11,9828.4485,412.79,1105.69,412.79,1105.69,0.041999507857216734,0.11249893612404847,9415.6585,2864.71,455.49,6095.4585,10934.1385,1518.48,4838.68,1.1612717793450136,1.793817232944823,23.913500000000568,22.923499999998967,11.453499999999622,26.59349999999904,3.6700000000000728,15.140000000000327,0.9586007903484819,0.4789554017604847,1.1120705877432584,0.1534697973947764,0.6331151859828117
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.12,9852.362,413.79,1108.38,413.79,1108.38,0.0419990658077728,0.11249891142854883,9438.572,2874.28,457.41,6106.882,10960.742,1522.17,4853.86,1.1612712177223419,1.7948180429882226,23.91349999999875,22.913500000000568,11.423499999999876,26.603500000001077,3.6900000000000546,15.179999999999382,0.9581826165137586,0.4777008802559422,1.1124887615782912,0.15430614506451368,0.634787881322273
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.13,9876.2755,414.79,1111.07,414.79,1111.07,0.04199862589900414,0.11249888685263994,9461.4855,2883.85,459.32,6118.3155,10987.3455,1525.86,4869.03,1.1612706588199073,1.7958121806565879,23.913500000000568,22.913500000000568,11.433500000000095,26.603499999999258,3.689999999999827,15.170000000000073,0.9581826165136857,0.47811905409077815,1.1124887615781307,0.15430614506449242,0.6343697074873905
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.14,9900.189,415.83,1113.75,415.83,1113.75,0.0420022284423055,0.11249785231372858,9484.359,2893.41,461.23,6129.719,11013.939,1529.58,4884.22,1.1612739458723569,1.7968097721934726,23.913500000000568,22.873499999999694,11.40350000000035,26.59350000000086,3.7200000000000273,15.19000000000051,0.9565099211741966,0.4768645325861994,1.1120705877433343,0.15556066656909023,0.635206055157135
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.15,9924.1025,416.82,1116.48,416.82,1116.48,0.04200077538497814,0.11250186099952111,9507.2825,2902.97,463.15,6141.1625,11040.5825,1533.3,4899.42,1.1612763689308694,1.7978000907808573,23.913500000000568,22.923499999998967,11.443500000000313,26.64350000000013,3.7200000000000273,15.199999999999818,0.9586007903484819,0.4785372279256504,1.1141614569176197,0.15556066656909023,0.6356242289919692
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.16,9948.016,417.82,1119.17,417.82,1119.17,0.042000334539067895,0.11250182951052753,9530.196,2912.54,465.06,6152.596,11067.186,1536.99,4914.59,1.161275801672914,1.7987831477964749,23.91349999999875,22.913500000000568,11.433499999999185,26.603499999999258,3.6900000000000546,15.170000000000073,0.9581826165137586,0.4781190540907765,1.1124887615782153,0.15430614506451368,0.6343697074874387
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.17,9971.9295,418.82,1121.86,418.82,1121.86,0.04199989580752651,0.11250179817256027,9553.1095,2922.11,466.97,6164.0295,11093.7895,1540.68,4929.76,1.1612752371361388,1.7997625579176741,23.913500000000568,22.913500000000568,11.433500000000095,26.603500000001077,3.6900000000000546,15.170000000000073,0.9581826165136857,0.47811905409077815,1.1124887615782066,0.15430614506450194,0.6343697074873905
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.18,9995.843,419.81,1124.54,419.81,1124.54,0.041998458759306245,0.1125007665686626,9576.033,2931.67,468.89,6175.473,11120.383,1544.35,4944.91,1.161272418338575,1.800733806139222,23.913500000000568,22.923499999998967,11.443500000000313,26.59349999999904,3.6699999999998454,15.149999999999636,0.9586007903484819,0.4785372279256504,1.1120705877432584,0.1534697973947669,0.6335333598176459
Ireland,IE,2026-01,2026-01-01,ireland__standard_employee,Irlande · salarié standard,Ireland · standard employee,4.19,10019.7565,420.81,1127.23,420.81,1127.23,0.041998026598750175,0.112500737917134,9598.9465,2941.24,470.8,6186.9065,11146.9865,1548.04,4960.08,1.1612718645738882,1.8017059898997985,23.91349999999875,22.913500000000568,11.433500000000095,26.603500000001077,3.6900000000000546,15.170000000000073,0.9581826165137586,0.4781190540908145,1.1124887615782912,0.15430614506451368,0.6343697074874387
