source,engine,profile_id,profile_label_fr,profile_label_en,dimension_status,dimension_territory,dimension_atmp,rgdu_expression_used,smic_multiple,gross_monthly_eur,net_monthly_eur,employer_cost_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,social_wedge_monthly_eur,employee_contribution_rate,employer_contribution_rate,social_wedge_rate,cost_to_net_ratio,rgdu_monthly_eur,rgdu_rate_gross,rgdu_rate_employer_cost,api_total_contributions_monthly_eur,api_employer_contributions_monthly_eur,api_employee_contributions_monthly_eur,missing_variables_gross,missing_variables_net,missing_variables_employer_cost,status,error
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.21,5993.13,4730.21,8656.97,1262.92,2663.84,3926.76,0.2107,0.4445,0.4536,1.8301,0.0,0.0,0.0,3926.76,2663.84,1262.92,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.22,6011.8,4745.18,8683.68,1266.62,2671.88,3938.5,0.2107,0.4444,0.4536,1.83,0.0,0.0,0.0,3938.5,2671.88,1266.62,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.23,6030.47,4760.15,8710.39,1270.32,2679.92,3950.24,0.2107,0.4444,0.4535,1.8299,0.0,0.0,0.0,3950.24,2679.92,1270.32,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.24,6049.14,4775.12,8737.1,1274.02,2687.96,3961.97,0.2106,0.4444,0.4535,1.8297,0.0,0.0,0.0,3961.97,2687.96,1274.02,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.25,6067.81,4790.09,8763.8,1277.72,2695.99,3973.71,0.2106,0.4443,0.4534,1.8296,0.0,0.0,0.0,3973.71,2695.99,1277.72,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.26,6086.49,4805.07,8790.53,1281.42,2704.04,3985.45,0.2105,0.4443,0.4534,1.8294,0.0,0.0,0.0,3985.45,2704.04,1281.42,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.27,6105.16,4820.04,8817.23,1285.12,2712.07,3997.19,0.2105,0.4442,0.4533,1.8293,0.0,0.0,0.0,3997.19,2712.07,1285.12,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.28,6123.83,4835.01,8843.94,1288.82,2720.11,4008.93,0.2105,0.4442,0.4533,1.8291,0.0,0.0,0.0,4008.93,2720.11,1288.82,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.29,6142.5,4849.98,8870.65,1292.52,2728.15,4020.67,0.2104,0.4441,0.4533,1.829,0.0,0.0,0.0,4020.67,2728.15,1292.52,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.3,6161.17,4864.95,8897.36,1296.22,2736.19,4032.4,0.2104,0.4441,0.4532,1.8289,0.0,0.0,0.0,4032.4,2736.19,1296.22,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.31,6179.84,4879.92,8924.06,1299.92,2744.22,4044.14,0.2103,0.4441,0.4532,1.8287,0.0,0.0,0.0,4044.14,2744.22,1299.92,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.32,6198.51,4894.89,8950.77,1303.62,2752.26,4055.88,0.2103,0.444,0.4531,1.8286,0.0,0.0,0.0,4055.88,2752.26,1303.62,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.33,6217.18,4909.87,8977.48,1307.31,2760.3,4067.61,0.2103,0.444,0.4531,1.8285,0.0,0.0,0.0,4067.61,2760.3,1307.31,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.34,6235.85,4924.84,9004.19,1311.01,2768.34,4079.35,0.2102,0.4439,0.4531,1.8283,0.0,0.0,0.0,4079.35,2768.34,1311.01,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.35,6254.52,4939.81,9030.9,1314.71,2776.38,4091.09,0.2102,0.4439,0.453,1.8282,0.0,0.0,0.0,4091.09,2776.38,1314.71,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.36,6273.19,4954.78,9057.6,1318.41,2784.41,4102.83,0.2102,0.4439,0.453,1.8281,0.0,0.0,0.0,4102.83,2784.41,1318.41,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.37,6291.86,4969.75,9084.31,1322.11,2792.45,4114.56,0.2101,0.4438,0.4529,1.8279,0.0,0.0,0.0,4114.56,2792.45,1322.11,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.38,6310.53,4984.72,9111.02,1325.81,2800.49,4126.3,0.2101,0.4438,0.4529,1.8278,0.0,0.0,0.0,4126.3,2800.49,1325.81,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.39,6329.2,4999.69,9137.73,1329.51,2808.53,4138.04,0.2101,0.4437,0.4529,1.8277,0.0,0.0,0.0,4138.04,2808.53,1329.51,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.4,6347.87,5014.66,9164.43,1333.21,2816.56,4149.77,0.21,0.4437,0.4528,1.8275,0.0,0.0,0.0,4149.77,2816.56,1333.21,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.41,6366.54,5029.63,9191.14,1336.91,2824.6,4161.51,0.21,0.4437,0.4528,1.8274,0.0,0.0,0.0,4161.51,2824.6,1336.91,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.42,6385.21,5044.6,9217.85,1340.61,2832.64,4173.25,0.21,0.4436,0.4527,1.8273,0.0,0.0,0.0,4173.25,2832.64,1340.61,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.43,6403.88,5059.57,9244.56,1344.31,2840.68,4184.99,0.2099,0.4436,0.4527,1.8271,0.0,0.0,0.0,4184.99,2840.68,1344.31,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.44,6422.55,5074.54,9271.27,1348.01,2848.72,4196.72,0.2099,0.4435,0.4527,1.827,0.0,0.0,0.0,4196.72,2848.72,1348.01,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.45,6441.22,5089.51,9297.97,1351.71,2856.75,4208.46,0.2099,0.4435,0.4526,1.8269,0.0,0.0,0.0,4208.46,2856.75,1351.71,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.46,6459.89,5104.48,9324.68,1355.41,2864.79,4220.2,0.2098,0.4435,0.4526,1.8268,0.0,0.0,0.0,4220.2,2864.79,1355.41,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.47,6478.56,5119.46,9351.39,1359.1,2872.83,4231.93,0.2098,0.4434,0.4525,1.8266,0.0,0.0,0.0,4231.93,2872.83,1359.1,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.48,6497.23,5134.43,9378.1,1362.8,2880.87,4243.67,0.2098,0.4434,0.4525,1.8265,0.0,0.0,0.0,4243.67,2880.87,1362.8,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.49,6515.9,5149.4,9404.8,1366.5,2888.9,4255.41,0.2097,0.4434,0.4525,1.8264,0.0,0.0,0.0,4255.41,2888.9,1366.5,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,3.5,6534.57,5164.37,9431.51,1370.2,2896.94,4267.15,0.2097,0.4433,0.4524,1.8263,0.0,0.0,0.0,4267.15,2896.94,1370.2,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.8,1493.62,1157.87,1566.52,335.75,72.9,408.65,0.2248,0.0488,0.2609,1.3529,594.61,0.3981,0.3796,408.65,72.9,335.75,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.81,1512.29,1172.62,1585.86,339.67,73.57,413.23,0.2246,0.0486,0.2606,1.3524,602.04,0.3981,0.3796,413.23,73.57,339.67,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.82,1530.96,1187.37,1605.19,343.59,74.23,417.82,0.2244,0.0485,0.2603,1.3519,609.48,0.3981,0.3797,417.82,74.23,343.59,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.83,1549.63,1202.12,1624.52,347.51,74.89,422.4,0.2243,0.0483,0.26,1.3514,616.91,0.3981,0.3797,422.4,74.89,347.51,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.84,1568.3,1216.86,1643.85,351.44,75.55,426.99,0.2241,0.0482,0.2597,1.3509,624.34,0.3981,0.3798,426.99,75.55,351.44,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.85,1586.97,1231.61,1663.18,355.36,76.21,431.57,0.2239,0.048,0.2595,1.3504,631.77,0.3981,0.3799,431.57,76.21,355.36,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.86,1605.64,1246.36,1682.51,359.28,76.87,436.15,0.2238,0.0479,0.2592,1.3499,639.21,0.3981,0.3799,436.15,76.87,359.28,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.87,1624.31,1261.11,1701.84,363.2,77.53,440.74,0.2236,0.0477,0.259,1.3495,646.64,0.3981,0.38,440.74,77.53,363.2,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.88,1642.98,1275.85,1721.17,367.13,78.19,445.32,0.2235,0.0476,0.2587,1.349,654.07,0.3981,0.38,445.32,78.19,367.13,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.89,1661.65,1290.6,1740.51,371.05,78.86,449.9,0.2233,0.0475,0.2585,1.3486,661.5,0.3981,0.3801,449.9,78.86,371.05,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.9,1680.32,1305.35,1759.84,374.97,79.52,454.49,0.2232,0.0473,0.2583,1.3482,668.94,0.3981,0.3801,454.49,79.52,374.97,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.91,1698.99,1320.1,1779.17,378.89,80.18,459.07,0.223,0.0472,0.258,1.3478,676.37,0.3981,0.3802,459.07,80.18,378.89,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.92,1717.66,1334.84,1798.5,382.82,80.84,463.66,0.2229,0.0471,0.2578,1.3473,683.8,0.3981,0.3802,463.66,80.84,382.82,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.93,1736.33,1349.59,1817.83,386.74,81.5,468.24,0.2227,0.0469,0.2576,1.3469,691.23,0.3981,0.3803,468.24,81.5,386.74,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.94,1755.0,1364.34,1837.16,390.66,82.16,472.82,0.2226,0.0468,0.2574,1.3466,698.67,0.3981,0.3803,472.82,82.16,390.66,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.95,1773.67,1379.09,1856.49,394.58,82.82,477.41,0.2225,0.0467,0.2572,1.3462,706.1,0.3981,0.3803,477.41,82.82,394.58,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.96,1792.34,1393.83,1875.82,398.51,83.48,481.99,0.2223,0.0466,0.2569,1.3458,713.53,0.3981,0.3804,481.99,83.48,398.51,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.97,1811.01,1408.58,1895.16,402.43,84.15,486.57,0.2222,0.0465,0.2567,1.3454,720.96,0.3981,0.3804,486.57,84.15,402.43,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.98,1829.68,1423.33,1921.07,406.35,91.39,497.75,0.2221,0.05,0.2591,1.3497,721.81,0.3945,0.3757,497.75,91.39,406.35,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,0.99,1848.35,1438.08,1958.77,410.27,110.42,520.69,0.222,0.0597,0.2658,1.3621,710.88,0.3846,0.3629,520.69,110.42,410.27,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.0,1867.02,1452.82,1996.28,414.2,129.26,543.45,0.2218,0.0692,0.2722,1.3741,700.13,0.375,0.3507,543.45,129.26,414.2,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.01,1885.69,1467.57,2033.58,418.12,147.89,566.01,0.2217,0.0784,0.2783,1.3857,689.6,0.3657,0.3391,566.01,147.89,418.12,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.02,1904.36,1482.32,2070.65,422.04,166.29,588.33,0.2216,0.0873,0.2841,1.3969,679.29,0.3567,0.3281,588.33,166.29,422.04,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.03,1923.03,1497.07,2107.49,425.96,184.46,610.42,0.2215,0.0959,0.2896,1.4077,669.21,0.348,0.3175,610.42,184.46,425.96,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.04,1941.7,1511.81,2144.26,429.89,202.56,632.44,0.2214,0.1043,0.2949,1.4183,659.21,0.3395,0.3074,632.44,202.56,429.89,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.05,1960.37,1526.56,2180.76,433.81,220.39,654.2,0.2213,0.1124,0.3,1.4285,649.47,0.3313,0.2978,654.2,220.39,433.81,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.06,1979.04,1541.31,2216.97,437.73,237.93,675.66,0.2212,0.1202,0.3048,1.4384,640.02,0.3234,0.2887,675.66,237.93,437.73,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.07,1997.71,1556.06,2253.28,441.65,255.57,697.22,0.2211,0.1279,0.3094,1.4481,630.48,0.3156,0.2798,697.22,255.57,441.65,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.08,2016.38,1570.8,2289.27,445.58,272.89,718.47,0.221,0.1353,0.3138,1.4574,621.25,0.3081,0.2714,718.47,272.89,445.58,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.09,2035.05,1585.55,2325.14,449.5,290.09,739.59,0.2209,0.1425,0.3181,1.4665,612.14,0.3008,0.2633,739.59,290.09,449.5,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.1,2053.72,1600.3,2360.67,453.42,306.95,760.37,0.2208,0.1495,0.3221,1.4751,603.38,0.2938,0.2556,760.37,306.95,453.42,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.11,2072.39,1615.05,2396.24,457.34,323.85,781.2,0.2207,0.1563,0.326,1.4837,594.57,0.2869,0.2481,781.2,323.85,457.34,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.12,2091.06,1629.79,2431.66,461.27,340.6,801.87,0.2206,0.1629,0.3298,1.492,585.92,0.2802,0.241,801.87,340.6,461.27,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.13,2109.73,1644.54,2466.91,465.19,357.18,822.37,0.2205,0.1693,0.3334,1.5001,577.43,0.2737,0.2341,822.37,357.18,465.19,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.14,2128.4,1659.29,2501.97,469.11,373.57,842.68,0.2204,0.1755,0.3368,1.5079,569.13,0.2674,0.2275,842.68,373.57,469.11,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.15,2147.07,1674.04,2536.84,473.03,389.77,862.8,0.2203,0.1815,0.3401,1.5154,561.03,0.2613,0.2212,862.8,389.77,473.03,8,27,35,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__atmp_1,Cadre · Hors Alsace-Moselle · AT/MP 1 %,Executive · Outside Alsace-Moselle · AT/MP 1%,cadre,standard,atmp_1,salarié . cotisations . exonérations . RGDU,1.16,2165.74,1688.78,2571.72,476.96,405.98,882.93,0.2202,0.1875,0.3433,1.5228,552.91,0.2553,0.215,882.93,405.98,476.96,8,27,35,ok,
