country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_pln,retirement_employee_monthly_pln,retirement_employer_monthly_pln,disability_employee_monthly_pln,disability_employer_monthly_pln,sickness_employee_monthly_pln,accident_employer_monthly_pln,labour_fund_employer_monthly_pln,guaranteed_benefits_fund_employer_monthly_pln,health_insurance_monthly_pln,employee_contributions_monthly_pln,employer_contributions_monthly_pln,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_pln,income_tax_monthly_pln,net_after_income_tax_monthly_pln,employer_cost_monthly_pln,social_wedge_monthly_pln,total_wedge_after_income_tax_monthly_pln,below_minimum_wage,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_pln,delta_net_before_income_tax_monthly_pln,delta_net_after_income_tax_monthly_pln,delta_employer_cost_monthly_pln,delta_social_wedge_monthly_pln,delta_total_wedge_after_income_tax_monthly_pln,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.32,15955.92,1557.297792,1557.297792,239.3388,1037.1348,390.92004,266.463864,390.92004,15.95592,1239.152703,3426.709335,3267.772416,0.214761,0.20479999999999998,12529.210665,1725.876278,10803.334387,19223.692416,6694.481751,8420.358029,False,1.534309936210504,1.7794221420119103,48.05999999999949,37.738586000001305,24.467875000000276,57.902688000001945,20.16410200000064,33.43481300000167,0.7852389929255452,0.5091110070745014,1.2048000000000532,0.41956100707450794,0.6956889929255519
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.33,16003.98,1561.988448,1561.988448,240.0597,1040.2587,392.09751,267.266466,392.09751,16.00398,1242.885091,3437.030749,3277.615104,0.214761,0.20480000000000004,12566.949251,1739.146989,10827.802262,19281.595104,6714.645853,8453.792842,False,1.5343099362105042,1.7807487279353278,48.05999999999949,37.738585999999486,24.467874999998457,57.90268799999831,20.16410199999973,33.43481299999985,0.7852389929255074,0.5091110070744636,1.2047999999999774,0.41956100707448907,0.695688992925514
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.34,16052.04,1566.679104,1566.679104,240.7806,1043.3826,393.27498,268.069068,393.27498,16.05204,1246.617478,3447.352162,3287.457792,0.214761,0.20479999999999998,12604.687838,1752.417701,10852.270136,19339.497792,6734.809954,8487.227656,False,1.5343099362105042,1.7820693319328085,48.06000000000131,37.738586999999825,24.467873999999938,57.90268799999831,20.1641010000003,33.43481399999837,0.7852390137328089,0.5091109862671509,1.204799999999932,0.4195609862671609,0.695689013732781
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.35,16100.1,1571.36976,1571.36976,241.5015,1046.5065,394.45245,268.87167,394.45245,16.1001,1250.349866,3457.673576,3297.30048,0.214761,0.2048,12642.426424,1765.688413,10876.738011,19397.40048,6754.974056,8520.662469,False,1.534309936210504,1.7833839943744565,48.05999999999949,37.738585999999486,24.467875000000276,57.902688000001945,20.16410199999973,33.43481300000167,0.7852389929255074,0.5091110070745014,1.2048000000000532,0.41956100707448907,0.6956889929255519
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.36,16148.16,1576.060416,1576.060416,242.2224,1049.6304,395.62992,269.674272,395.62992,16.14816,1254.082254,3467.99499,3307.143168,0.214761,0.20480000000000004,12680.16501,1778.959124,10901.205886,19455.303168,6775.138158,8554.097282,False,1.534309936210504,1.7846927552679308,48.05999999999949,37.738586000001305,24.467875000000276,57.90268799999831,20.16410199999973,33.43481299999985,0.7852389929255452,0.5091110070745014,1.2047999999999774,0.41956100707448907,0.695688992925514
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.37,16196.22,1580.751072,1580.751072,242.9433,1052.7543,396.80739,270.476874,396.80739,16.19622,1257.814641,3478.316403,3316.985856,0.214761,0.2048,12717.903597,1792.229836,10925.67376,19513.205856,6795.302259,8587.532096,False,1.534309936210504,1.7859956542625048,48.05999999999949,37.738586999999825,24.467873999999938,57.902688000001945,20.1641010000003,33.43481400000019,0.7852390137328387,0.5091109862671701,1.2048000000000532,0.41956098626717675,0.6956890137328452
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.38,16244.28,1585.441728,1585.441728,243.6642,1055.8782,397.98486,271.279476,397.98486,16.24428,1261.547029,3488.637817,3326.828544,0.214761,0.2048,12755.642183,1805.500548,10950.141635,19571.108544,6815.466361,8620.966909,False,1.5343099362105042,1.7872927306530695,48.06000000000131,37.738585999999486,24.467875000000276,57.90268799999831,20.16410199999973,33.43481299999985,0.7852389929254777,0.5091110070744821,1.204799999999932,0.4195610070744732,0.6956889929254877
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.39,16292.34,1590.132384,1590.132384,244.3851,1059.0021,399.16233,272.082078,399.16233,16.29234,1265.279417,3498.959231,3336.671232,0.21476099999999998,0.2048,12793.380769,1818.77126,10974.60951,19629.011232,6835.630463,8654.401722,False,1.5343099362105042,1.7885840233840842,48.05999999999949,37.738585999999486,24.467875000000276,57.902688000001945,20.16410200000064,33.43481299999985,0.7852389929255074,0.5091110070745014,1.2048000000000532,0.41956100707450794,0.695688992925514
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.4,16340.4,1594.82304,1594.82304,245.106,1062.126,400.3398,272.88468,400.3398,16.3404,1269.011804,3509.280644,3346.51392,0.21476099999999998,0.20480000000000004,12831.119356,1832.041971,10999.077384,19686.91392,6855.794564,8687.836536,False,1.534309936210504,1.7898695710534744,48.05999999999949,37.738586999999825,24.467873999999938,57.90268799999831,20.16410099999939,33.43481400000019,0.7852390137328387,0.5091109862671701,1.2047999999999774,0.4195609862671578,0.6956890137328452
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.41,16388.46,1599.513696,1599.513696,245.8269,1065.2499,401.51727,273.687282,401.51727,16.38846,1272.744192,3519.602058,3356.356608,0.214761,0.20479999999999998,12868.857942,1845.312683,11023.545259,19744.816608,6875.958666,8721.271349,False,1.534309936210504,1.791149411916478,48.05999999999949,37.738586000001305,24.467875000000276,57.902688000001945,20.16410200000064,33.43481299999985,0.7852389929255452,0.5091110070745014,1.2048000000000532,0.41956100707450794,0.695688992925514
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.42,16436.52,1604.204352,1604.204352,246.5478,1068.3738,402.69474,274.489884,402.69474,16.43652,1276.47658,3529.923472,3366.199296,0.21476100000000004,0.2048,12906.596528,1858.583395,11048.013134,19802.719296,6896.122768,8754.706162,False,1.5343099362105042,1.7924235838894398,48.06000000000131,37.738585999999486,24.467875000000276,57.90268799999831,20.16410199999973,33.43481299999985,0.7852389929254777,0.5091110070744821,1.204799999999932,0.4195610070744732,0.6956889929254877
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.43,16484.58,1608.895008,1608.895008,247.2687,1071.4977,403.87221,275.292486,403.87221,16.48458,1280.208967,3540.244885,3376.041984,0.214761,0.20479999999999998,12944.335115,1871.854106,11072.481008,19860.621984,6916.286869,8788.140976,False,1.5343099362105042,1.793692124553554,48.06000000000131,37.738586999999825,24.467873999999938,57.902688000001945,20.16410099999939,33.43481400000019,0.7852390137328089,0.5091109862671509,1.2048000000000076,0.41956098626714194,0.6956890137328189
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.44,16532.64,1613.585664,1613.585664,247.9896,1074.6216,405.04968,276.095088,405.04968,16.53264,1283.941355,3550.566299,3385.884672,0.214761,0.20479999999999998,12982.073701,1885.124818,11096.948883,19918.524672,6936.450971,8821.575789,False,1.5343099362105042,1.794955071158563,48.05999999999767,37.738585999999486,24.467874999998457,57.90268799999831,20.16410200000064,33.43481299999985,0.7852389929255371,0.5091110070744828,1.2048000000000232,0.4195610070745239,0.6956889929255403
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.45,16580.7,1618.27632,1618.27632,248.7105,1077.7455,406.22715,276.89769,406.22715,16.5807,1287.673743,3560.887713,3395.72736,0.21476100000000004,0.20479999999999998,13019.812287,1898.39553,11121.416758,19976.42736,6956.615073,8855.010602,False,1.5343099362105042,1.7962124606264007,48.06000000000131,37.738586000001305,24.467875000000276,57.902688000001945,20.16410199999973,33.43481299999985,0.7852389929255156,0.5091110070744821,1.2048000000000076,0.4195610070744732,0.6956889929254877
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.46,16628.76,1622.966976,1622.966976,249.4314,1080.8694,407.40462,277.700292,407.40462,16.62876,1291.40613,3571.209126,3405.570048,0.214761,0.2048,13057.550874,1911.666241,11145.884632,20034.330048,6976.779174,8888.445416,False,1.5343099362105042,1.7974643295547896,48.05999999999767,37.738586999999825,24.467873999999938,57.90268799999831,20.1641010000003,33.43481400000019,0.7852390137328683,0.5091109862671894,1.2048000000000232,0.4195609862671926,0.6956890137328716
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.47,16676.82,1627.657632,1627.657632,250.1523,1083.9933,408.58209,278.502894,408.58209,16.67682,1295.138518,3581.53054,3415.412736,0.214761,0.20480000000000004,13095.28946,1924.936953,11170.352507,20092.232736,6996.943276,8921.880229,False,1.5343099362105042,1.7987107142207956,48.06000000000131,37.738585999999486,24.467875000000276,57.902688000001945,20.16410199999973,33.43481299999985,0.7852389929254777,0.5091110070744821,1.2048000000000076,0.4195610070744732,0.6956889929254877
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.48,16724.88,1632.348288,1632.348288,250.8732,1087.1172,409.75956,279.305496,409.75956,16.72488,1298.870906,3591.851954,3425.255424,0.214761,0.2048,13133.028046,1938.207665,11194.820382,20150.135424,7017.107378,8955.315042,False,1.5343099362105042,1.7999516505843287,48.06000000000131,37.738585999999486,24.467875000000276,57.90268799999831,20.16410199999973,33.43481299999985,0.7852389929254777,0.5091110070744821,1.204799999999932,0.4195610070744732,0.6956889929254877
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.49,16772.94,1637.038944,1637.038944,251.5941,1090.2411,410.93703,280.108098,410.93703,16.77294,1302.603293,3602.173367,3435.098112,0.21476099999999998,0.2048,13170.766633,1951.478376,11219.288256,20208.038112,7037.271479,8988.749856,False,1.5343099362105042,1.8011871742916024,48.05999999999767,37.738586999999825,24.467873999999938,57.90268799999831,20.1641010000003,33.43481400000019,0.7852390137328683,0.5091109862671894,1.2048000000000232,0.4195609862671926,0.6956890137328716
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.5,16821.0,1641.7296,1641.7296,252.315,1093.365,412.1145,280.9107,412.1145,16.821,1306.335681,3612.494781,3444.9408,0.214761,0.2048,13208.505219,1964.749088,11243.756131,20265.9408,7057.435581,9022.184669,False,1.5343099362105042,1.8024173206785468,48.06000000000131,37.738586000001305,24.467875000000276,57.902688000001945,20.16410199999973,33.43481299999985,0.7852389929255156,0.5091110070744821,1.2048000000000076,0.4195610070744732,0.6956889929254877
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.51,16869.06,1646.420256,1646.420256,253.0359,1096.4889,413.29197,281.713302,413.29197,16.86906,1310.068069,3622.816195,3454.783488,0.21476099999999998,0.2048,13246.243805,1978.0198,11268.224006,20323.843488,7077.599683,9055.619482,False,1.5343099362105042,1.803642124774178,48.06000000000131,37.738585999999486,24.467875000000276,57.90268799999831,20.16410200000064,33.43481299999985,0.7852389929254777,0.5091110070744821,1.204799999999932,0.41956100707449206,0.6956889929254877
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.52,16917.12,1651.110912,1651.110912,253.7568,1099.6128,414.46944,282.515904,414.46944,16.91712,1313.800456,3633.137608,3464.626176,0.21476100000000004,0.2048,13283.982392,1991.290511,11292.69188,20381.746176,7097.763784,9089.054296,False,1.5343099362105044,1.804861621303923,48.05999999999767,37.738586999999825,24.467873999999938,57.902688000001945,20.16410099999939,33.43481400000019,0.7852390137328683,0.5091109862671894,1.204800000000099,0.4195609862671737,0.6956890137328716
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.53,16965.18,1655.801568,1655.801568,254.4777,1102.7367,415.64691,283.318506,415.64691,16.96518,1317.532844,3643.459022,3474.468864,0.214761,0.2048,13321.720978,2004.561223,11317.159755,20439.648864,7117.927886,9122.489109,False,1.5343099362105044,1.8060758446929006,48.06000000000131,37.738585999999486,24.467875000000276,57.90268799999831,20.16410200000064,33.43481299999985,0.7852389929254777,0.5091110070744821,1.204799999999932,0.41956100707449206,0.6956889929254877
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.54,17013.24,1660.492224,1660.492224,255.1986,1105.8606,416.82438,284.121108,416.82438,17.01324,1321.265232,3653.780436,3484.311552,0.21476099999999998,0.2048,13359.459564,2017.831935,11341.62763,20497.551552,7138.091988,9155.923922,False,1.5343099362105042,1.8072848290691612,48.06000000000131,37.738586000001305,24.467875000000276,57.902688000001945,20.16410199999973,33.43481299999985,0.7852389929255156,0.5091110070744821,1.2048000000000076,0.4195610070744732,0.6956889929254877
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.55,17061.3,1665.18288,1665.18288,255.9195,1108.9845,418.00185,284.92371,418.00185,17.0613,1324.997619,3664.101849,3494.15424,0.21476099999999998,0.2048,13397.198151,2031.102646,11366.095504,20555.45424,7158.256089,9189.358736,False,1.534309936210504,1.8084886082668843,48.05999999999767,37.738586999999825,24.467873999999938,57.90268799999831,20.1641010000003,33.43481400000019,0.7852390137328683,0.5091109862671894,1.2048000000000232,0.4195609862671926,0.6956890137328716
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.56,17109.36,1669.873536,1669.873536,256.6404,1112.1084,419.17932,285.726312,419.17932,17.10936,1328.730007,3674.423263,3503.996928,0.214761,0.20479999999999998,13434.936737,2044.373358,11390.563379,20613.356928,7178.420191,9222.793549,False,1.5343099362105042,1.8096872158295367,48.06000000000131,37.738585999999486,24.467874999998457,57.902688000001945,20.16410199999973,33.43481299999985,0.7852389929254777,0.5091110070744442,1.2048000000000076,0.4195610070744732,0.6956889929254877
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.57,17157.42,1674.564192,1674.564192,257.3613,1115.2323,420.35679,286.528914,420.35679,17.15742,1332.462395,3684.744677,3513.839616,0.21476100000000004,0.2048,13472.675323,2057.64407,11415.031254,20671.259616,7198.584293,9256.228362,False,1.5343099362105044,1.8108806850129837,48.05999999999767,37.738585999999486,24.467875000000276,57.90268799999831,20.16410199999973,33.43481299999985,0.7852389929255371,0.5091110070745206,1.2048000000000232,0.41956100707450494,0.6956889929255403
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.58,17205.48,1679.254848,1679.254848,258.0822,1118.3562,421.53426,287.331516,421.53426,17.20548,1336.194782,3695.06609,3523.682304,0.214761,0.2048,13510.41391,2070.914781,11439.499128,20729.162304,7218.748394,9289.663176,False,1.5343099362105042,1.8120690487885687,48.06000000000131,37.738586999999825,24.467873999999938,57.902688000001945,20.1641010000003,33.43481400000019,0.7852390137328089,0.5091109862671509,1.2048000000000076,0.4195609862671609,0.6956890137328189
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.59,17253.54,1683.945504,1683.945504,258.8031,1121.4801,422.71173,288.134118,422.71173,17.25354,1339.92717,3705.387504,3533.524992,0.214761,0.2048,13548.152496,2084.185493,11463.967003,20787.064992,7238.912496,9323.097989,False,1.534309936210504,1.813252339846149,48.06000000000131,37.738586000001305,24.467875000000276,57.90268799999831,20.16410199999973,33.43481299999985,0.7852389929255156,0.5091110070744821,1.204799999999932,0.4195610070744732,0.6956889929254877
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.6,17301.6,1688.63616,1688.63616,259.524,1124.604,423.8892,288.93672,423.8892,17.3016,1343.659558,3715.708918,3543.36768,0.214761,0.20479999999999998,13585.891082,2097.456205,11488.434878,20844.96768,7259.076598,9356.532802,False,1.534309936210504,1.814430590597092,48.05999999999767,37.738585999999486,24.467875000000276,57.902688000001945,20.16410199999973,33.43481299999985,0.7852389929255371,0.5091110070745206,1.204800000000099,0.41956100707450494,0.6956889929255403
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.61,17349.66,1693.326816,1693.326816,260.2449,1127.7279,425.06667,289.739322,425.06667,17.34966,1347.391945,3726.030331,3553.210368,0.214761,0.2048,13623.629669,2110.726916,11512.902752,20902.870368,7279.240699,9389.967616,False,1.5343099362105042,1.8156038331772355,48.06000000000131,37.738586999999825,24.467873999999938,57.90268799999831,20.1641010000003,33.43481400000019,0.7852390137328089,0.5091109862671509,1.204799999999932,0.4195609862671609,0.6956890137328189
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.62,17397.72,1698.017472,1698.017472,260.9658,1130.8518,426.24414,290.541924,426.24414,17.39772,1351.124333,3736.351745,3563.053056,0.214761,0.20480000000000004,13661.368255,2123.997628,11537.370627,20960.773056,7299.404801,9423.402429,False,1.5343099362105042,1.8167720994498084,48.06000000000131,37.738585999999486,24.467875000000276,57.902688000001945,20.16410199999973,33.43481299999985,0.7852389929254777,0.5091110070744821,1.2048000000000076,0.4195610070744732,0.6956889929254877
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.63,17445.78,1702.708128,1702.708128,261.6867,1133.9757,427.42161,291.344526,427.42161,17.44578,1354.856721,3746.673159,3572.895744,0.214761,0.2048,13699.106841,2137.26834,11561.838502,21018.675744,7319.568903,9456.837242,False,1.5343099362105044,1.8179354210083167,48.05999999999767,37.738586000001305,24.467875000000276,57.90268799999831,20.16410200000064,33.43481299999985,0.785238992925575,0.5091110070745206,1.2048000000000232,0.4195610070745239,0.6956889929255403
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.64,17493.84,1707.398784,1707.398784,262.4076,1137.0996,428.59908,292.147128,428.59908,17.49384,1358.589108,3756.994572,3582.738432,0.21476100000000004,0.20480000000000004,13736.845428,2150.539052,11586.306376,21076.578432,7339.733004,9490.272056,False,1.5343099362105044,1.8190938291793899,48.06000000000131,37.738586999999825,24.467873999999938,57.90268799999831,20.16410099999939,33.43481400000019,0.7852390137328089,0.5091109862671509,1.204799999999932,0.41956098626714194,0.6956890137328189
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.65,17541.9,1712.08944,1712.08944,263.1285,1140.2235,429.77655,292.94973,429.77655,17.5419,1362.321496,3767.315986,3592.58112,0.214761,0.2048,13774.584014,2163.809763,11610.774251,21134.48112,7359.897106,9523.706869,False,1.5343099362105042,1.8202473550255942,48.06000000000131,37.738585999999486,24.467875000000276,57.902688000001945,20.16410200000064,33.43481299999985,0.7852389929254777,0.5091110070744821,1.2048000000000076,0.41956100707449206,0.6956889929254877
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.66,17589.96,1716.780096,1716.780096,263.8494,1143.3474,430.95402,293.752332,430.95402,17.58996,1366.053884,3777.6374,3602.423808,0.214761,0.2048,13812.3226,2177.080475,11635.242126,21192.383808,7380.061208,9557.141682,False,1.5343099362105042,1.8213960293482092,48.05999999999767,37.738585999999486,24.467874999998457,57.90268799999831,20.16410199999973,33.43481299999985,0.7852389929255371,0.5091110070744828,1.2048000000000232,0.41956100707450494,0.6956889929255403
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.67,17638.02,1721.470752,1721.470752,264.5703,1146.4713,432.13149,294.554934,432.13149,17.63802,1369.786271,3787.958813,3612.266496,0.214761,0.2048,13850.061187,2190.351187,11659.71,21250.286496,7400.225309,9590.576496,False,1.5343099362105042,1.8225398826899675,48.06000000000131,37.738586999999825,24.467873999999938,57.902688000001945,20.1641010000003,33.43481400000019,0.7852390137328089,0.5091109862671509,1.2048000000000076,0.4195609862671609,0.6956890137328189
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.68,17686.08,1726.161408,1726.161408,265.2912,1149.5952,433.30896,295.357536,433.30896,17.68608,1373.518659,3798.280227,3622.109184,0.214761,0.2048,13887.799773,2203.621898,11684.177875,21308.189184,7420.389411,9624.011309,False,1.5343099362105042,1.8236789453377646,48.06000000000131,37.738586000001305,24.467875000000276,57.90268799999831,20.16410199999973,33.43481299999985,0.7852389929255156,0.5091110070744821,1.204799999999932,0.4195610070744732,0.6956889929254877
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.69,17734.14,1730.852064,1730.852064,266.0121,1152.7191,434.48643,296.160138,434.48643,17.73414,1377.251047,3808.601641,3631.951872,0.21476099999999998,0.2048,13925.538359,2216.89261,11708.64575,21366.091872,7440.553513,9657.446122,False,1.5343099362105042,1.8248132473253293,48.05999999999767,37.738585999999486,24.467875000000276,57.902688000001945,20.16410199999973,33.43481299999985,0.7852389929255371,0.5091110070745206,1.204800000000099,0.41956100707450494,0.6956889929255403
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.7,17782.2,1735.54272,1735.54272,266.733,1155.843,435.6639,296.96274,435.6639,17.7822,1380.983434,3818.923054,3641.79456,0.21476099999999998,0.2048,13963.276946,2230.163322,11733.113624,21423.99456,7460.717614,9690.880936,False,1.534309936210504,1.8259428184358655,48.06000000000131,37.738586999999825,24.467873999999938,57.90268799999831,20.1641010000003,33.43481400000019,0.7852390137328089,0.5091109862671509,1.204799999999932,0.4195609862671609,0.6956890137328189
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.71,17830.26,1740.233376,1740.233376,267.4539,1158.9669,436.84137,297.765342,436.84137,17.83026,1384.715822,3829.244468,3651.637248,0.21476099999999998,0.2048,14001.015532,2243.434033,11757.581499,21481.897248,7480.881716,9724.315749,False,1.5343099362105042,1.8270676882046584,48.05999999999767,37.738585999999486,24.467875000000276,57.902688000001945,20.16410199999973,33.43481299999985,0.7852389929255371,0.5091110070745206,1.204800000000099,0.41956100707450494,0.6956889929255403
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.72,17878.32,1744.924032,1744.924032,268.1748,1162.0908,438.01884,298.567944,438.01884,17.87832,1388.44821,3839.565882,3661.479936,0.21476100000000004,0.20479999999999998,14038.754118,2256.704745,11782.049374,21539.799936,7501.045818,9757.750562,False,1.5343099362105042,1.8281878859216474,48.06000000000131,37.738586000001305,24.467875000000276,57.90268799999831,20.16410199999973,33.43481299999985,0.7852389929255156,0.5091110070744821,1.204799999999932,0.4195610070744732,0.6956889929254877
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.73,17926.38,1749.614688,1749.614688,268.8957,1165.2147,439.19631,299.370546,439.19631,17.92638,1392.180597,3849.887295,3671.322624,0.21476099999999998,0.2048,14076.492705,2269.975457,11806.517248,21597.702624,7521.209919,9791.185376,False,1.5343099362105042,1.8293034406339714,48.06000000000131,37.738586999999825,24.467873999999938,57.902688000001945,20.1641010000003,33.43481400000019,0.7852390137328089,0.5091109862671509,1.2048000000000076,0.4195609862671609,0.6956890137328189
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.74,17974.44,1754.305344,1754.305344,269.6166,1168.3386,440.37378,300.173148,440.37378,17.97444,1395.912985,3860.208709,3681.165312,0.214761,0.20479999999999998,14114.231291,2283.246168,11830.985123,21655.605312,7541.374021,9824.620189,False,1.5343099362105042,1.8304143811484757,48.05999999999767,37.738585999999486,24.467875000000276,57.90268799999831,20.16410199999973,33.43481299999985,0.7852389929255371,0.5091110070745206,1.2048000000000232,0.41956100707450494,0.6956889929255403
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.75,18022.5,1758.996,1758.996,270.3375,1171.4625,441.55125,300.97575,441.55125,18.0225,1399.645373,3870.530123,3691.008,0.214761,0.2048,14151.969878,2296.51688,11855.452998,21713.508,7561.538123,9858.055003,False,1.5343099362105042,1.8315207360341947,48.06000000000131,37.738586999999825,24.467875000000276,57.902688000001945,20.16410200000064,33.43481400000019,0.7852390137328089,0.5091110070744821,1.2048000000000076,0.41956100707449206,0.6956890137328189
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.76,18070.56,1763.686656,1763.686656,271.0584,1174.5864,442.72872,301.778352,442.72872,18.07056,1403.37776,3880.851536,3700.850688,0.21476099999999998,0.20480000000000004,14189.708464,2309.787592,11879.920872,21771.410688,7581.702224,9891.489816,False,1.5343099362105042,1.8326225336247999,48.06000000000131,37.738585999999486,24.467873999999938,57.90268799999831,20.16410099999939,33.43481299999985,0.7852389929254777,0.5091109862671509,1.204799999999932,0.41956098626714194,0.6956889929254877
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.77,18118.62,1768.377312,1768.377312,271.7793,1177.7103,443.90619,302.580954,443.90619,18.11862,1407.110148,3891.17295,3710.693376,0.214761,0.20480000000000004,14227.44705,2323.058303,11904.388747,21829.313376,7601.866326,9924.924629,False,1.5343099362105042,1.8337198020210175,48.05999999999767,37.738586000001305,24.467875000000276,57.90268799999831,20.16410200000064,33.43481299999985,0.785238992925575,0.5091110070745206,1.2048000000000232,0.4195610070745239,0.6956889929255403
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.78,18166.68,1773.067968,1773.067968,272.5002,1180.8342,445.08366,303.383556,445.08366,18.16668,1410.842535,3901.494363,3720.536064,0.214761,0.2048,14265.185637,2336.329015,11928.856621,21887.216064,7622.030427,9958.359443,False,1.5343099362105042,1.83481256909302,48.06000000000131,37.738586999999825,24.467873999999938,57.902688000001945,20.16410099999939,33.43481400000019,0.7852390137328089,0.5091109862671509,1.2048000000000076,0.41956098626714194,0.6956890137328189
Poland,PL,2026-01,2026-01-01,poland__standard_employee,Pologne · salarie standard,Poland · standard employee,3.79,18214.74,1777.758624,1777.758624,273.2211,1183.9581,446.26113,304.186158,446.26113,18.21474,1414.574923,3911.815777,3730.378752,0.21476099999999998,0.20479999999999998,14302.924223,2349.599727,11953.324496,21945.118752,7642.194529,9991.794256,False,1.5343099362105042,1.8359008624827826,48.06000000000131,37.738585999999486,24.467874999998457,57.90268799999831,20.16410200000064,33.43481299999985,0.7852389929254777,0.5091110070744442,1.204799999999932,0.41956100707449206,0.6956889929254877
