country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,region_code,region_label_fr,region_label_en,smic_multiple,gross_monthly_eur,employee_ss_monthly_eur,employer_ss_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_eur,irpf_monthly_eur,net_after_income_tax_monthly_eur,employer_cost_monthly_eur,social_wedge_monthly_eur,total_wedge_after_income_tax_monthly_eur,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_eur,delta_net_before_income_tax_monthly_eur,delta_net_after_income_tax_monthly_eur,delta_employer_cost_monthly_eur,delta_social_wedge_monthly_eur,delta_total_wedge_after_income_tax_monthly_eur,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.43,3461.535,225.0,1095.58,225.0,1095.58,0.065000065000065,0.31650120539009424,3236.535,653.65,2582.885,4557.115,1320.58,1974.23,1.4080227774456322,1.7643507163501275,14.24499999999989,13.315000000000055,8.475000000000364,18.75500000000011,5.439999999999827,10.279999999999973,0.9347139347139457,0.594945594945625,1.3166023166023344,0.3818883818883727,0.7216567216567252
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.44,3475.78,225.93,1100.08,225.93,1100.08,0.06500123713238468,0.3164987427282509,3249.85,658.48,2591.37,4575.86,1326.01,1984.49,1.4080219087034787,1.7658072756881495,14.245000000000346,13.315000000000055,8.484999999999673,18.74499999999989,5.430000000000064,10.259999999999991,0.9347139347139158,0.5956475956475582,1.3159003159002762,0.38118638118637643,0.7202527202527021
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.45,3490.025,226.85,1104.59,226.85,1104.59,0.06499953438728949,0.3164991654787573,3263.175,663.32,2599.855,4594.615,1331.44,1994.76,1.4080197966704204,1.7672581740135507,14.24499999999989,13.325000000000273,8.485000000000127,18.75500000000011,5.430000000000064,10.269999999999982,0.9354159354159617,0.5956475956476092,1.3166023166023344,0.3811863811863886,0.7209547209547252
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.46,3504.27,227.78,1109.1,227.78,1109.1,0.06500069914704061,0.3164995847922677,3276.49,668.15,2608.34,4613.37,1336.88,2005.03,1.408021999151531,1.7686996327165938,14.24499999999989,13.3149999999996,8.485000000000127,18.75500000000011,5.440000000000055,10.269999999999982,0.9347139347139137,0.5956475956476092,1.3166023166023344,0.38188838188838864,0.7209547209547252
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.47,3518.515,228.7,1113.61,228.7,1113.61,0.06499901236743341,0.316500000710527,3289.815,672.99,2616.825,4632.125,1342.31,2015.3,1.4080199038547758,1.7701317436206085,14.24499999999989,13.325000000000273,8.484999999999673,18.75500000000011,5.429999999999836,10.269999999999982,0.9354159354159617,0.5956475956475772,1.3166023166023344,0.3811863811863726,0.7209547209547252
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.48,3532.76,229.63,1118.12,229.63,1118.12,0.06500016983887952,0.3165004132746068,3303.13,677.82,2625.31,4650.88,1347.75,2025.57,1.4080220881406422,1.7715545973618354,14.245000000000346,13.315000000000055,8.485000000000127,18.75500000000011,5.440000000000055,10.269999999999982,0.9347139347139158,0.5956475956475902,1.3166023166022922,0.3818883818883764,0.7209547209547021
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.49,3547.005,230.56,1122.63,230.56,1122.63,0.0650013180133662,0.31650082252491896,3316.445,682.66,2633.785,4669.635,1353.19,2035.85,1.408024254887387,1.7729750150448877,14.24499999999989,13.315000000000055,8.474999999999909,18.75500000000011,5.440000000000055,10.279999999999973,0.9347139347139457,0.5949455949455931,1.3166023166023344,0.38188838188838864,0.7216567216567252
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.5,3561.25,231.48,1127.14,231.48,1127.14,0.064999648999649,0.3165012285012285,3329.77,687.49,2642.28,4688.39,1358.62,2046.11,1.4080221757058295,1.77437289007978,14.24499999999989,13.324999999999818,8.495000000000346,18.75500000000011,5.429999999999836,10.259999999999991,0.9354159354159298,0.5963495963496251,1.3166023166023344,0.3811863811863726,0.7202527202527251
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.51,3575.495,232.41,1131.65,232.41,1131.65,0.0650007901003917,0.3165016312426671,3343.085,692.33,2650.755,4707.145,1364.06,2056.39,1.4080243248376874,1.775775203668389,14.24499999999989,13.315000000000055,8.474999999999909,18.75500000000011,5.440000000000055,10.279999999999973,0.9347139347139457,0.5949455949455931,1.3166023166023344,0.38188838188838864,0.7216567216567252
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.52,3589.74,233.33,1136.15,233.33,1136.15,0.06499913642770785,0.3164992450706737,3356.41,697.16,2659.25,4725.89,1369.48,2066.64,1.4080192825072027,1.777151452477202,14.24499999999989,13.324999999999818,8.49499999999989,18.74499999999989,5.420000000000073,10.25,0.9354159354159298,0.5963495963495933,1.3159003159003184,0.3804843804843885,0.719550719550725
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.53,3603.985,234.26,1140.66,234.26,1140.66,0.06500027053386738,0.31649965246803197,3369.725,702.0,2667.725,4744.645,1374.92,2076.92,1.4080214260807633,1.778536018517651,14.245000000000346,13.315000000000055,8.474999999999909,18.75500000000011,5.440000000000055,10.2800000000002,0.9347139347139158,0.5949455949455741,1.3166023166022922,0.3818883818883764,0.7216567216567182
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.54,3618.23,235.18,1145.17,235.18,1145.17,0.06499863192776578,0.316500056657537,3383.05,706.83,2676.22,4763.4,1380.35,2087.18,1.4080193907864202,1.7798985135751169,14.24499999999989,13.325000000000273,8.49499999999989,18.7549999999992,5.429999999999836,10.259999999999764,0.9354159354159617,0.5963495963495933,1.3166023166022705,0.3811863811863726,0.7202527202527091
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.55,3632.475,236.11,1149.68,236.11,1149.68,0.06499975911740619,0.3165004576769283,3396.365,711.67,2684.695,4782.155,1385.79,2097.46,1.4080215171219819,1.7812656558752484,14.24499999999989,13.3149999999996,8.475000000000364,18.75500000000011,5.440000000000055,10.2800000000002,0.9347139347139137,0.594945594945625,1.3166023166023344,0.38188838188838864,0.7216567216567412
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.56,3646.72,237.04,1154.19,237.04,1154.19,0.06500087750087749,0.31650085556335555,3409.68,716.5,2693.18,4800.91,1391.23,2107.73,1.4080236268506134,1.7826175747629194,14.24499999999989,13.315000000000055,8.484999999999673,18.75500000000011,5.440000000000055,10.269999999999982,0.9347139347139457,0.5956475956475772,1.3166023166023344,0.38188838188838864,0.7209547209547252
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.57,3660.965,237.96,1158.7,237.96,1158.7,0.06499925566073426,0.3165012503533905,3423.005,721.34,2701.665,4819.665,1396.66,2118.0,1.4080216067461193,1.7839610018266516,14.245000000000346,13.325000000000273,8.485000000000127,18.75500000000011,5.430000000000064,10.269999999999982,0.9354159354159318,0.5956475956475902,1.3166023166022922,0.38118638118637643,0.7209547209547021
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.58,3675.21,238.89,1163.2,238.89,1163.2,0.06500036732594872,0.31649892115008393,3436.32,726.17,2710.15,4838.41,1402.09,2128.26,1.4080207896819852,1.7852923269929708,14.24499999999989,13.315000000000055,8.485000000000127,18.74499999999989,5.429999999999836,10.260000000000218,0.9347139347139457,0.5956475956476092,1.3159003159003184,0.3811863811863726,0.7202527202527411
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.59,3689.455,239.81,1167.71,239.81,1167.71,0.06499875997945496,0.31649932036032424,3449.645,731.01,2718.635,4857.165,1407.52,2138.53,1.4080187961369939,1.7866190202068315,14.24499999999989,13.324999999999818,8.485000000000127,18.75500000000011,5.430000000000064,10.269999999999982,0.9354159354159298,0.5956475956476092,1.3166023166023344,0.3811863811863886,0.7209547209547252
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.6,3703.7,240.74,1172.22,240.74,1172.22,0.064999864999865,0.3164997164997165,3462.96,735.84,2727.12,4875.92,1412.96,2148.8,1.4080208838681358,1.787937457830972,14.24499999999989,13.315000000000055,8.484999999999673,18.75500000000011,5.440000000000055,10.269999999999982,0.9347139347139457,0.5956475956475772,1.3166023166023344,0.38188838188838864,0.7209547209547252
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.61,3717.945,241.67,1176.73,241.67,1176.73,0.0650009615526857,0.3165001096035579,3476.275,740.67,2735.605,4894.675,1418.4,2159.07,1.4080229556062163,1.7892477166842435,14.245000000000346,13.315000000000055,8.485000000000127,18.75500000000011,5.440000000000055,10.269999999999982,0.9347139347139158,0.5956475956475902,1.3166023166022922,0.3818883818883764,0.7209547209547021
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.62,3732.19,242.59,1181.24,242.59,1181.24,0.0649993703428818,0.3165004997066066,3489.6,745.51,2744.09,4913.43,1423.83,2169.34,1.4080209766162313,1.7905498726353728,14.24499999999989,13.324999999999818,8.485000000000127,18.75500000000011,5.429999999999836,10.269999999999982,0.9354159354159298,0.5956475956476092,1.3166023166023344,0.3811863811863726,0.7209547209547252
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.63,3746.435,243.52,1185.75,243.52,1185.75,0.0650004604377228,0.3165008868430922,3502.915,750.36,2752.555,4932.185,1429.27,2179.63,1.4080230322460008,1.7918570201140394,14.24499999999989,13.315000000000055,8.46499999999969,18.75500000000011,5.440000000000055,10.289999999999964,0.9347139347139457,0.5942435942435771,1.3166023166023344,0.38188838188838864,0.7223587223587253
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.64,3760.68,244.44,1190.26,244.44,1190.26,0.06499888318070135,0.31650127104672554,3516.24,755.26,2760.98,4950.94,1434.7,2189.96,1.4080210679589562,1.7931821309824771,14.24499999999989,13.324999999999818,8.425000000000182,18.7549999999992,5.430000000000064,10.329999999999927,0.9354159354159298,0.5914355914356088,1.3166023166022705,0.3811863811863886,0.7251667251667256
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.65,3774.925,245.37,1194.77,245.37,1194.77,0.06499996688675934,0.316501652350709,3529.555,760.16,2769.395,4969.695,1440.14,2200.3,1.408023107728878,1.794505659178268,14.245000000000346,13.315000000000055,8.414999999999964,18.75500000000011,5.440000000000055,10.340000000000146,0.9347139347139158,0.5907335907335739,1.3166023166022922,0.3818883818883764,0.7258687258687184
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.66,3789.17,246.3,1199.27,246.3,1199.27,0.06500104244465146,0.3164993916873616,3542.87,765.06,2777.81,4988.44,1445.57,2210.63,1.4080223095964572,1.7958175685162054,14.24499999999989,13.315000000000055,8.414999999999964,18.74499999999989,5.429999999999836,10.329999999999927,0.9347139347139457,0.5907335907335927,1.3159003159003184,0.3811863811863726,0.7251667251667256
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.67,3803.415,247.22,1203.78,247.22,1203.78,0.06499948072981782,0.31649977717393446,3556.195,769.97,2786.225,5007.195,1451.0,2220.97,1.408020370086567,1.797125142441834,14.24499999999989,13.325000000000273,8.414999999999964,18.75500000000011,5.430000000000064,10.33999999999969,0.9354159354159617,0.5907335907335927,1.3166023166023344,0.3811863811863886,0.7258687258687098
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.68,3817.66,248.15,1208.29,248.15,1208.29,0.06500055007517694,0.31650015978374185,3569.51,774.86,2794.65,5025.95,1456.44,2231.3,1.4080223896277082,1.798418406598322,14.24499999999989,13.315000000000055,8.425000000000182,18.75500000000011,5.440000000000055,10.330000000000382,0.9347139347139457,0.5914355914356088,1.3166023166023344,0.38188838188838864,0.7251667251667575
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.69,3831.905,249.07,1212.8,249.07,1212.8,0.06499900180197578,0.3165005395488667,3582.835,779.77,2803.065,5044.705,1461.87,2241.64,1.4080204642413063,1.7997103170993183,14.245000000000346,13.324999999999818,8.414999999999964,18.75500000000011,5.429999999999836,10.33999999999969,0.9354159354159,0.5907335907335739,1.3166023166022922,0.38118638118636045,0.7258687258686866
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.7,3846.15,250.0,1217.31,250.0,1217.31,0.065000065000065,0.3165009165009165,3596.15,784.67,2811.48,5063.46,1467.31,2251.98,1.4080224684732283,1.8009944940031586,14.24499999999989,13.315000000000055,8.414999999999964,18.75500000000011,5.440000000000055,10.340000000000146,0.9347139347139457,0.5907335907335927,1.3166023166023344,0.38188838188838864,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.71,3860.395,250.93,1221.82,250.93,1221.82,0.06500112035167387,0.31650129067103233,3609.465,789.57,2819.895,5082.215,1472.75,2262.32,1.4080244579182788,1.80227100654457,14.24499999999989,13.315000000000055,8.414999999999964,18.75500000000011,5.440000000000055,10.340000000000146,0.9347139347139457,0.5907335907335927,1.3166023166023344,0.38188838188838864,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.72,3874.64,251.85,1226.32,251.85,1226.32,0.06499958705841058,0.3164990812049635,3622.79,794.47,2828.32,5100.96,1478.17,2272.64,1.4080197858556525,1.8035300107484298,14.24499999999989,13.324999999999818,8.425000000000182,18.74499999999989,5.420000000000073,10.319999999999709,0.9354159354159298,0.5914355914356088,1.3159003159003184,0.3804843804843885,0.7244647244647096
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.73,3888.885,252.78,1230.83,252.78,1230.83,0.06500063642920786,0.31649945935660223,3636.105,799.37,2836.735,5119.715,1483.61,2282.98,1.4080217705484304,1.8047914239433718,14.245000000000346,13.315000000000055,8.414999999999964,18.75500000000011,5.439999999999827,10.340000000000146,0.9347139347139158,0.5907335907335739,1.3166023166022922,0.3818883818883605,0.7258687258687184
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.74,3903.13,253.7,1235.34,253.7,1235.34,0.0649991160940066,0.3164998347480099,3649.43,804.27,2845.16,5138.47,1489.04,2293.31,1.408019882557002,1.8060390276820986,14.24499999999989,13.324999999999818,8.424999999999727,18.75500000000011,5.430000000000064,10.329999999999927,0.9354159354159298,0.5914355914355768,1.3166023166023344,0.3811863811863886,0.7251667251667256
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.75,3917.375,254.63,1239.85,254.63,1239.85,0.06500015954561408,0.3165002074092983,3662.745,809.18,2853.565,5157.225,1494.48,2303.66,1.4080218524631118,1.8072919313209967,14.24499999999989,13.315000000000055,8.4050000000002,18.75500000000011,5.440000000000055,10.349999999999909,0.9347139347139457,0.5900315900316085,1.3166023166023344,0.38188838188838864,0.7265707265707257
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.76,3931.62,255.56,1244.36,255.56,1244.36,0.06500119543597804,0.3165005773701426,3676.06,814.07,2861.99,5175.98,1499.92,2313.99,1.4080238080988885,1.8085248376129897,14.24499999999989,13.315000000000055,8.424999999999727,18.7549999999992,5.440000000000055,10.329999999999927,0.9347139347139457,0.5914355914355768,1.3166023166022705,0.38188838188838864,0.7251667251667256
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.77,3945.865,256.48,1248.87,256.48,1248.87,0.06499968954842601,0.3165009446597894,3689.385,818.98,2870.405,5194.735,1505.35,2324.33,1.408021933194828,1.8097568113210505,14.24499999999989,13.325000000000273,8.415000000000418,18.75500000000011,5.429999999999836,10.340000000000146,0.9354159354159617,0.5907335907336246,1.3166023166023344,0.3811863811863726,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.78,3960.11,257.41,1253.37,257.41,1253.37,0.06500071967697868,0.3164987841246834,3702.7,823.88,2878.82,5213.48,1510.78,2334.66,1.408021173738083,1.8109781090863617,14.245000000000346,13.3149999999996,8.414999999999964,18.74499999999989,5.430000000000064,10.329999999999927,0.934713934713884,0.5907335907335739,1.3159003159002762,0.38118638118637643,0.7251667251667024
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.79,3974.355,258.33,1257.88,258.33,1257.88,0.06499922628954886,0.31649915520883265,3716.025,828.78,2887.245,5232.235,1516.21,2344.99,1.4080193217214632,1.8121894747414926,14.24499999999989,13.325000000000273,8.424999999999727,18.75500000000011,5.430000000000064,10.329999999999927,0.9354159354159617,0.5914355914355768,1.3166023166023344,0.3811863811863886,0.7251667251667256
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.8,3988.6,259.26,1262.39,259.26,1262.39,0.06500025071453643,0.3164995236423808,3729.34,833.68,2895.66,5250.99,1521.65,2355.33,1.4080212584532383,1.813400053873728,14.24499999999989,13.315000000000055,8.414999999999964,18.75500000000011,5.440000000000055,10.340000000000146,0.9347139347139457,0.5907335907335927,1.3166023166023344,0.38188838188838864,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.81,4002.845,260.19,1266.9,260.19,1266.9,0.06500126784824294,0.3164998894536261,3742.655,838.58,2904.075,5269.745,1527.09,2365.67,1.4080231814046447,1.8146036173308198,14.24499999999989,13.315000000000055,8.414999999999964,18.75500000000011,5.439999999999827,10.340000000000146,0.9347139347139457,0.5907335907335927,1.3166023166023344,0.3818883818883727,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.82,4017.09,261.11,1271.41,261.11,1271.41,0.06499978840404373,0.3165002526704655,3755.98,843.48,2912.5,5288.5,1532.52,2376.0,1.4080213419666774,1.8157939914163093,14.245000000000346,13.324999999999818,8.425000000000182,18.75500000000011,5.430000000000064,10.329999999999927,0.9354159354159,0.5914355914355899,1.3166023166022922,0.38118638118637643,0.7251667251667024
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.83,4031.335,262.04,1275.92,262.04,1275.92,0.06500079998313214,0.3165006133204013,3769.295,848.39,2920.905,5307.255,1537.96,2386.35,1.408023251032355,1.8169899397618203,14.24499999999989,13.315000000000055,8.4050000000002,18.75500000000011,5.440000000000055,10.349999999999909,0.9347139347139457,0.5900315900316085,1.3166023166023344,0.38188838188838864,0.7265707265707257
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.84,4045.58,262.96,1280.43,262.96,1280.43,0.0649993326049664,0.3165009714305489,3782.62,853.29,2929.33,5326.01,1543.39,2396.68,1.4080214243037896,1.81816661147771,14.24499999999989,13.324999999999818,8.424999999999727,18.75500000000011,5.430000000000064,10.329999999999927,0.9354159354159298,0.5914355914355768,1.3166023166023344,0.3811863811863886,0.7251667251667256
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.85,4059.825,263.89,1284.94,263.89,1284.94,0.0650003386845492,0.31650132702764283,3795.935,858.19,2937.745,5344.765,1548.83,2407.02,1.4080233196827658,1.8193427271597773,14.24499999999989,13.315000000000055,8.414999999999964,18.75500000000011,5.439999999999827,10.340000000000146,0.9347139347139457,0.5907335907335927,1.3166023166023344,0.3818883818883727,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.86,4074.07,264.81,1289.44,264.81,1289.44,0.06499888318070136,0.3164992255901347,3809.26,863.09,2946.17,5363.51,1554.25,2417.34,1.4080188803074614,1.8205025507693042,14.245000000000346,13.325000000000273,8.425000000000182,18.74499999999989,5.420000000000073,10.320000000000164,0.9354159354159318,0.5914355914355899,1.3159003159002762,0.3804843804843764,0.7244647244647184
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.87,4088.315,265.74,1293.95,265.74,1293.95,0.06499988381521482,0.31649958479226775,3822.575,867.99,2954.585,5382.265,1559.69,2427.68,1.408020771338692,1.8216653100181583,14.24499999999989,13.3149999999996,8.414999999999964,18.75500000000011,5.440000000000055,10.33999999999969,0.9347139347139137,0.5907335907335927,1.3166023166023344,0.38188838188838864,0.7258687258687098
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.88,4102.56,266.67,1298.46,266.67,1298.46,0.06500087750087752,0.31649994149994154,3835.89,872.89,2963.0,5401.02,1565.13,2438.02,1.4080226492417667,1.822821464731691,14.245000000000346,13.315000000000055,8.414999999999964,18.75500000000011,5.440000000000055,10.340000000000146,0.9347139347139158,0.5907335907335739,1.3166023166022922,0.3818883818883764,0.7258687258687184
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.89,4116.805,267.59,1302.97,267.59,1302.97,0.06499943524164976,0.31650029573905003,3849.215,877.8,2971.415,5419.775,1570.56,2448.36,1.40802085620055,1.8239710710217187,14.24499999999989,13.325000000000273,8.414999999999964,18.7549999999992,5.429999999999836,10.340000000000146,0.9354159354159617,0.5907335907335927,1.3166023166022705,0.3811863811863726,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.9,4131.05,268.52,1307.48,268.52,1307.48,0.06500042362111327,0.3165006475351303,3862.53,882.69,2979.84,5438.53,1576.0,2458.69,1.408022720859126,1.8251080594931273,14.24499999999989,13.315000000000055,8.425000000000182,18.75500000000011,5.440000000000055,10.329999999999927,0.9347139347139457,0.5914355914356088,1.3166023166023344,0.38188838188838864,0.7251667251667256
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.91,4145.295,269.44,1311.99,269.44,1311.99,0.06499899283404438,0.316500996913368,3875.855,887.6,2988.255,5457.285,1581.43,2469.03,1.4080209398958423,1.8262447481891604,14.24499999999989,13.324999999999818,8.414999999999964,18.75500000000011,5.430000000000064,10.340000000000146,0.9354159354159298,0.5907335907335927,1.3166023166023344,0.3811863811863886,0.7258687258687416
Spain,ES,2026-01,2026-01-01,spain__standard_employee_la_rioja,Espagne · salarie standard (La Rioja),Spain · standard employee (La Rioja),la_rioja,La Rioja,La Rioja,2.92,4159.54,270.37,1316.49,270.37,1316.49,0.06499997595888007,0.31649893978661103,3889.17,892.5,2996.67,5476.03,1586.86,2479.36,1.4080202202526502,1.8273717159380245,14.24499999999989,13.315000000000055,8.414999999999964,18.74499999999989,5.429999999999836,10.329999999999927,0.9347139347139457,0.5907335907335927,1.3159003159003184,0.3811863811863726,0.7251667251667256
