country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_eur,employee_contribution_rate,employee_contributions_monthly_eur,ww_rate,aof_rate,zvw_rate,wko_rate,whk_rate,contribution_base_monthly_eur,ww_monthly_eur,aof_monthly_eur,zvw_monthly_eur,wko_monthly_eur,whk_monthly_eur,employer_contributions_monthly_eur,employer_contribution_rate,net_before_income_tax_monthly_eur,annual_income_eur,annual_box1_tax_eur,annual_algemene_heffingskorting_eur,annual_arbeidskorting_eur,annual_loonheffing_eur,loonheffing_monthly_eur,net_after_loonheffing_monthly_eur,employer_cost_monthly_eur,social_wedge_monthly_eur,total_wedge_after_loonheffing_monthly_eur,cost_to_net_ratio,cost_to_net_after_loonheffing_ratio,delta_gross_monthly_eur,delta_net_before_income_tax_monthly_eur,delta_net_after_loonheffing_monthly_eur,delta_employer_cost_monthly_eur,delta_social_wedge_monthly_eur,delta_total_wedge_after_loonheffing_monthly_eur,marginal_net_before_income_tax_rate,marginal_net_after_loonheffing_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_loonheffing_rate
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.76,8792.5344,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13915907545383047,8792.5344,105510.36,42159.78,0.0,1784.31,40375.47,3364.62,5427.9144,10016.095358,1223.560958,4588.180958,1.1391590754538305,1.8452935363166374,23.384400000000824,23.384400000000824,10.294399999999769,23.384400000000824,0.0,13.090000000000146,1.0,0.44022510733648956,1.0,0.0,0.5597748926634716
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.77,8815.9188,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13878995323777257,8815.9188,105791.04,42298.72,0.0,1766.04,40532.68,3377.72,5438.1988,10039.479758,1223.560958,4601.280958,1.1387899532377725,1.846103852988971,23.384399999999005,23.384399999999005,10.28440000000046,23.384399999999005,0.0,13.100000000000364,1.0,0.43979747181885775,1.0,0.0,0.5602025281812201
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.78,8839.3032,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13842278404931285,8839.3032,106071.6,42437.6,0.0,1747.78,40689.82,3390.82,5448.4832,10062.864158,1223.560958,4614.380958,1.1384227840493129,1.8469111106004694,23.384400000000824,23.384400000000824,10.28439999999955,23.384400000000824,0.0,13.099999999999454,1.0,0.43979747181878465,1.0,0.0,0.5602025281811376
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.79,8862.6876,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13805755242912995,8862.6876,106352.28,42576.53,0.0,1729.51,40847.02,3403.92,5458.7676,10086.248558,1223.560958,4627.480958,1.1380575524291299,1.8477153264410815,23.384399999999005,23.384399999999005,10.28440000000046,23.384399999999005,0.0,13.100000000000364,1.0,0.43979747181885775,1.0,0.0,0.5602025281812201
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.8,8886.072,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13769424308063224,8886.072,106632.84,42715.41,0.0,1711.24,41004.17,3417.01,5469.062,10109.632958,1223.560958,4640.570958,1.1376942430806323,1.8485131377190458,23.384400000000824,23.384400000000824,10.294399999999769,23.384400000000824,0.0,13.090000000000146,1.0,0.44022510733648956,1.0,0.0,0.5597748926634716
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.81,8909.4564,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.1373328408678222,8909.4564,106913.52,42854.35,0.0,1692.97,41161.38,3430.12,5479.3364,10133.017358,1223.560958,4653.680958,1.1373328408678223,1.8493147013204005,23.384399999999005,23.384399999999005,10.274400000000242,23.384399999999005,0.0,13.109999999999673,1.0,0.43936983630115284,1.0,0.0,0.5606301636988861
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.82,8932.8408,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.1369733308131944,8932.8408,107194.08,42993.22,0.0,1674.7,41318.52,3443.21,5489.6308,10156.401758,1223.560958,4666.770958,1.1369733308131944,1.8501065241035881,23.384400000000824,23.384400000000824,10.294399999999769,23.384400000000824,0.0,13.090000000000146,1.0,0.44022510733648956,1.0,0.0,0.5597748926634716
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.83,8956.2252,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13661569809566645,8956.2252,107474.76,43132.16,0.0,1656.43,41475.73,3456.31,5499.9152,10179.786158,1223.560958,4679.870958,1.1366156980956665,1.8508987480388785,23.384400000000824,23.384400000000824,10.28440000000046,23.384400000000824,0.0,13.100000000000364,1.0,0.43979747181882356,1.0,0.0,0.5602025281811764
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.84,8979.6096,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13625992804854234,8979.6096,107755.32,43271.04,0.0,1638.17,41632.87,3469.41,5510.1996,10203.170558,1223.560958,4692.970958,1.1362599280485424,1.8516880147136594,23.384399999999005,23.384399999999005,10.28439999999955,23.384399999999005,0.0,13.099999999999454,1.0,0.4397974718188189,1.0,0.0,0.5602025281811811
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.85,9002.994,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13590600615750714,9002.994,108035.88,43409.91,0.0,1619.9,41790.01,3482.5,5520.494,10226.554958,1223.560958,4706.060958,1.1359060061575073,1.8524709850241663,23.384400000000824,23.384400000000824,10.294399999999769,23.384400000000824,0.0,13.090000000000146,1.0,0.44022510733648956,1.0,0.0,0.5597748926634716
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.86,9026.3784,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13555391805865352,9026.3784,108316.56,43548.85,0.0,1601.63,41947.22,3495.6,5530.7784,10249.939358,1223.560958,4719.160958,1.1355539180586536,1.8532543914614263,23.384399999999005,23.384399999999005,10.28440000000046,23.384399999999005,0.0,13.100000000000364,1.0,0.43979747181885775,1.0,0.0,0.5602025281812201
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.87,9049.7628,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13520364953653813,9049.7628,108597.12,43687.73,0.0,1583.37,42104.36,3508.7,5541.0628,10273.323758,1223.560958,4732.260958,1.135203649536538,1.8540348898409884,23.384400000000824,23.384400000000824,10.28439999999955,23.384400000000824,0.0,13.099999999999454,1.0,0.43979747181878465,1.0,0.0,0.5602025281811376
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.88,9073.1472,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13485518652226872,9073.1472,108877.8,43826.66,0.0,1565.09,42261.57,3521.8,5551.3472,10296.708158,1223.560958,4745.360958,1.1348551865222687,1.8548124963252164,23.384399999999005,23.384399999999005,10.28440000000046,23.384399999999005,0.0,13.100000000000364,1.0,0.43979747181885775,1.0,0.0,0.5602025281812201
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.89,9096.5316,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.1345085150916202,9096.5316,109158.36,43965.54,0.0,1546.83,42418.71,3534.89,5561.6416,10320.092558,1223.560958,4758.450958,1.13450851509162,1.8555838905549036,23.384400000000824,23.384400000000824,10.294399999999769,23.384400000000824,0.0,13.090000000000146,1.0,0.44022510733648956,1.0,0.0,0.5597748926634716
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.9,9119.916,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13416362146318014,9119.916,109439.04,44104.48,0.0,1528.56,42575.92,3547.99,5571.926,10343.476958,1223.560958,4771.550958,1.13416362146318,1.8563557660313508,23.384399999999005,23.384399999999005,10.28440000000046,23.384399999999005,0.0,13.099999999999454,1.0,0.43979747181885775,1.0,0.0,0.5602025281811811
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.91,9143.3004,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.1338204919965224,9143.3004,109719.6,44243.36,0.0,1510.29,42733.07,3561.09,5582.2104,10366.861358,1223.560958,4784.650958,1.1338204919965225,1.857124797374173,23.384400000000824,23.384400000000824,10.28439999999955,23.384400000000824,0.0,13.100000000000364,1.0,0.43979747181878465,1.0,0.0,0.5602025281811764
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.92,9166.6848,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.1334791131904088,9166.6848,110000.16,44382.23,0.0,1492.03,42890.2,3574.18,5592.5048,10390.245758,1223.560958,4797.740958,1.1334791131904087,1.8578876781652471,23.384400000000824,23.384400000000824,10.294399999999769,23.384399999999005,0.0,13.090000000000146,1.0,0.44022510733648956,0.9999999999999222,0.0,0.5597748926634716
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.93,9190.0692,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13313947168101847,9190.0692,110280.84,44521.17,0.0,1473.76,43047.41,3587.28,5602.7892,10413.630158,1223.560958,4810.840958,1.1331394716810184,1.8586510729334598,23.384399999999005,23.384399999999005,10.28440000000046,23.384400000000824,0.0,13.099999999999454,1.0,0.43979747181885775,1.0000000000000777,0.0,0.5602025281811811
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.94,9213.4536,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13280155424020368,9213.4536,110561.4,44660.05,0.0,1455.49,43204.56,3600.38,5613.0736,10437.014558,1223.560958,4823.940958,1.1328015542402037,1.859411670283461,23.384400000000824,23.384400000000824,10.28439999999955,23.384400000000824,0.0,13.100000000000364,1.0,0.43979747181878465,1.0,0.0,0.5602025281811764
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.95,9236.838,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.1324653477737728,9236.838,110842.08,44798.98,0.0,1437.22,43361.76,3613.48,5623.358,10460.398958,1223.560958,4837.040958,1.1324653477737727,1.860169485563608,23.384399999999005,23.384399999999005,10.28440000000046,23.384399999999005,0.0,13.099999999999454,1.0,0.43979747181885775,1.0,0.0,0.5602025281811811
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.96,9260.2224,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13213083931979863,9260.2224,111122.64,44937.86,0.0,1418.96,43518.9,3626.58,5633.6424,10483.783358,1223.560958,4850.140958,1.1321308393197986,1.8609245340101812,23.384400000000824,23.384400000000824,10.28439999999955,23.384400000000824,0.0,13.100000000000364,1.0,0.43979747181878465,1.0,0.0,0.5602025281811764
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.97,9283.6068,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13179801604695277,9283.6068,111403.32,45076.8,0.0,1400.68,43676.12,3639.68,5643.9268,10507.167758,1223.560958,4863.240958,1.1317980160469527,1.8616768307484073,23.384399999999005,23.384399999999005,10.28440000000046,23.384399999999005,0.0,13.100000000000364,1.0,0.43979747181885775,1.0,0.0,0.5602025281812201
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.98,9306.9912,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13146686525286497,9306.9912,111683.88,45215.67,0.0,1382.42,43833.25,3652.77,5654.2212,10530.552158,1223.560958,4876.330958,1.131466865252865,1.8624230969244713,23.384400000000824,23.384400000000824,10.294399999999769,23.384400000000824,0.0,13.089999999999236,1.0,0.44022510733648956,1.0,0.0,0.5597748926634327
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",3.99,9330.3756,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.1311373743625069,9330.3756,111964.56,45354.61,0.0,1364.15,43990.46,3665.87,5664.5056,10553.936558,1223.560958,4889.430958,1.1311373743625068,1.8631699398443526,23.384399999999005,23.384399999999005,10.28440000000046,23.384399999999005,0.0,13.100000000000364,1.0,0.43979747181885775,1.0,0.0,0.5602025281812201
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",4.0,9353.76,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13080953092660064,9353.76,112245.12,45493.49,0.0,1345.88,44147.61,3678.97,5674.79,10577.320958,1223.560958,4902.530958,1.1308095309266006,1.8639140757631558,23.384400000000824,23.384400000000824,10.28439999999955,23.384400000000824,0.0,13.100000000000364,1.0,0.43979747181878465,1.0,0.0,0.5602025281811764
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",4.01,9377.1444,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13048332262005052,9377.1444,112525.68,45632.36,0.0,1327.62,44304.74,3692.06,5685.0844,10600.705358,1223.560958,4915.620958,1.1304833226200506,1.8646522394636744,23.384399999999005,23.384399999999005,10.294399999999769,23.384399999999005,0.0,13.090000000000146,1.0,0.44022510733652376,1.0,0.0,0.5597748926635151
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",4.02,9400.5288,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.13015873724039864,9400.5288,112806.36,45771.3,0.0,1309.35,44461.95,3705.16,5695.3688,10624.089758,1223.560958,4928.720958,1.1301587372403987,1.8653910099728748,23.384400000000824,23.384400000000824,10.28440000000046,23.384400000000824,0.0,13.099999999999454,1.0,0.43979747181882356,1.0,0.0,0.5602025281811376
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",4.03,9423.9132,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.12983576270630334,9423.9132,113086.92,45910.18,0.0,1291.08,44619.1,3718.26,5705.6532,10647.474158,1223.560958,4941.820958,1.1298357627063034,1.8661271172247202,23.384400000000824,23.384400000000824,10.28439999999955,23.384400000000824,0.0,13.100000000000364,1.0,0.43979747181878465,1.0,0.0,0.5602025281811764
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",4.04,9447.2976,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.12951438705604024,9447.2976,113367.6,46049.12,0.0,1272.81,44776.31,3731.36,5715.9376,10670.858558,1223.560958,4954.920958,1.1295143870560402,1.8668605755948073,23.384399999999005,23.384399999999005,10.28440000000046,23.384399999999005,0.0,13.099999999999454,1.0,0.43979747181885775,1.0,0.0,0.5602025281811811
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",4.05,9470.682,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.12919459844602532,9470.682,113648.16,46187.99,0.0,1254.54,44933.45,3744.45,5726.232,10694.242958,1223.560958,4968.010958,1.1291945984460252,1.8675881378889292,23.384400000000824,23.384400000000824,10.294399999999769,23.384400000000824,0.0,13.090000000000146,1.0,0.44022510733648956,1.0,0.0,0.5597748926634716
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",4.06,9494.0664,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.12887638514936026,9494.0664,113928.84,46326.93,0.0,1236.27,45090.66,3757.56,5736.5064,10717.627358,1223.560958,4981.120958,1.1288763851493602,1.8683196026766395,23.384399999999005,23.384399999999005,10.274400000000242,23.384399999999005,0.0,13.110000000000582,1.0,0.43936983630115284,1.0,0.0,0.5606301636989249
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",4.07,9517.4508,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.12855973555439865,9517.4508,114209.4,46465.81,0.0,1218.01,45247.8,3770.65,5746.8008,10741.011758,1223.560958,4994.210958,1.1285597355543986,1.8690419473039677,23.384400000000824,23.384400000000824,10.294399999999769,23.384400000000824,0.0,13.089999999999236,1.0,0.44022510733648956,1.0,0.0,0.5597748926634327
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",4.08,9540.8352,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.12824463816333398,9540.8352,114490.08,46604.74,0.0,1199.73,45405.01,3783.75,5757.0852,10764.396158,1223.560958,5007.310958,1.128244638163334,1.86976495640537,23.384399999999005,23.384399999999005,10.28440000000046,23.384399999999005,0.0,13.100000000000364,1.0,0.43979747181885775,1.0,0.0,0.5602025281812201
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",4.09,9564.2196,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.12793108159080746,9564.2196,114770.64,46743.62,0.0,1181.47,45562.15,3796.85,5767.3696,10787.780558,1223.560958,5020.410958,1.1279310815908075,1.8704853869604612,23.384400000000824,23.384400000000824,10.28439999999955,23.384400000000824,0.0,13.100000000000364,1.0,0.43979747181878465,1.0,0.0,0.5602025281811764
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",4.1,9587.604,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.12761905456253722,9587.604,115051.2,46882.5,0.0,1163.21,45719.29,3809.94,5777.664,10811.164958,1223.560958,5033.500958,1.1276190545625373,1.8712000140541232,23.384399999999005,23.384399999999005,10.294399999999769,23.384399999999005,0.0,13.089999999999236,1.0,0.44022510733652376,1.0,0.0,0.5597748926634762
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",4.11,9610.9884,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.12730854591396656,9610.9884,115331.88,47021.43,0.0,1144.93,45876.5,3823.04,5787.9484,10834.549358,1223.560958,5046.600958,1.1273085459139665,1.8719153332465783,23.384400000000824,23.384400000000824,10.28440000000046,23.384400000000824,0.0,13.100000000000364,1.0,0.43979747181882356,1.0,0.0,0.5602025281811764
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",4.12,9634.3728,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.12699954458893264,9634.3728,115612.44,47160.31,0.0,1126.67,46033.64,3836.14,5798.2328,10857.933758,1223.560958,5059.700958,1.1269995445889327,1.8726281148973525,23.384399999999005,23.384399999999005,10.28439999999955,23.384399999999005,0.0,13.100000000000364,1.0,0.4397974718188189,1.0,0.0,0.5602025281812201
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",4.13,9657.7572,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.12669203963835413,9657.7572,115893.12,47299.25,0.0,1108.4,46190.85,3849.24,5808.5172,10881.318158,1223.560958,5072.800958,1.1266920396383542,1.8733383724851498,23.384400000000824,23.384400000000824,10.28440000000046,23.384400000000824,0.0,13.099999999999454,1.0,0.43979747181882356,1.0,0.0,0.5602025281811376
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",4.14,9681.1416,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.12638602021893783,9681.1416,116173.68,47438.12,0.0,1090.13,46347.99,3862.33,5818.8116,10904.702558,1223.560958,5085.890958,1.1263860202189377,1.8740428987252313,23.384400000000824,23.384400000000824,10.294399999999769,23.384400000000824,0.0,13.090000000000146,1.0,0.44022510733648956,1.0,0.0,0.5597748926634716
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",4.15,9704.526,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.12608147559190422,9704.526,116454.36,47577.06,0.0,1071.86,46505.2,3875.43,5829.096,10928.086958,1223.560958,5098.990958,1.1260814755919042,1.8747481527152752,23.384399999999005,23.384399999999005,10.28439999999955,23.384399999999005,0.0,13.100000000000364,1.0,0.4397974718188189,1.0,0.0,0.5602025281812201
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",4.16,9727.9104,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.1257783951217314,9727.9104,116734.92,47715.94,0.0,1053.6,46662.34,3888.53,5839.3804,10951.471358,1223.560958,5112.090958,1.1257783951217313,1.8754509224985583,23.384400000000824,23.384400000000824,10.28440000000046,23.384400000000824,0.0,13.099999999999454,1.0,0.43979747181882356,1.0,0.0,0.5602025281811376
Netherlands,NL,2026-07,2026-07-01,netherlands__standard_permanent_contract,"Pays-Bas · contrat à durée indéterminée, grand employeur","Netherlands · permanent contract, large employer",4.17,9751.2948,0.0,0.0,0.0274,0.0763,0.061,0.005,0.0152,6617.42,181.317308,504.909146,403.66262,33.0871,100.584784,1223.560958,0.1254767682749167,9751.2948,117015.48,47854.82,0.0,1035.33,46819.49,3901.62,5849.6748,10974.855758,1223.560958,5125.180958,1.1254767682749167,1.8761480139032687,23.384399999999005,23.384399999999005,10.294399999999769,23.384399999999005,0.0,13.090000000000146,1.0,0.44022510733652376,1.0,0.0,0.5597748926635151
