country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_sek,arbetsgivaravgifter_monthly_sek,grundavdrag_annual_sek,kommunalskatt_annual_sek,statlig_skatt_annual_sek,jobbskatteavdrag_annual_sek,employee_contributions_monthly_sek,employer_contributions_monthly_sek,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_sek,income_tax_monthly_sek,net_after_income_tax_monthly_sek,employer_cost_monthly_sek,social_wedge_monthly_sek,total_wedge_after_income_tax_monthly_sek,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_sek,delta_net_before_income_tax_monthly_sek,delta_net_after_income_tax_monthly_sek,delta_employer_cost_monthly_sek,delta_social_wedge_monthly_sek,delta_total_wedge_after_income_tax_monthly_sek,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.09,72042.3,22635.69,17400.0,258791.37,40821.52,47552.0,0.0,22635.69,0.0,0.31419999083871564,72042.3,21005.07,51037.23,94677.99,22635.69,43640.76,1.3141999908387156,1.8550769702822825,344.6999999999971,344.6999999999971,170.4600000000064,453.0,108.29999999999927,282.5400000000009,1.0,0.49451697127939614,1.3141862489121086,0.314186248912098,0.8196692776327336
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.1,72387.0,22744.0,17400.0,260055.04,41648.8,47552.0,0.0,22744.0,0.0,0.31420006354732205,72387.0,21179.32,51207.68,95131.0,22744.0,43923.32,1.314200063547322,1.8577486814477828,344.6999999999971,344.6999999999971,170.4499999999971,453.00999999999476,108.31000000000131,282.5599999999977,1.0,0.4944879605453975,1.314215259646065,0.3142152596460755,0.8197272991006674
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.11,72731.7,22852.3,17400.0,261318.71,42476.08,47552.0,0.0,22852.3,0.0,0.31419999807511717,72731.7,21353.57,51378.13,95584.0,22852.3,44205.87,1.3141999980751173,1.8604024708567635,344.6999999999971,344.6999999999971,170.4499999999971,453.0,108.29999999999927,282.5500000000029,1.0,0.4944879605453975,1.3141862489121086,0.314186248912098,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.12,73076.4,22960.6,17400.0,262582.38,43303.36,47552.0,0.0,22960.6,0.0,0.3141999332205746,73076.4,21527.81,51548.59,96037.0,22960.6,44488.41,1.3141999332205745,1.8630383488665738,344.6999999999971,344.6999999999971,170.45999999999913,453.0,108.29999999999927,282.5400000000009,1.0,0.494516971279375,1.3141862489121086,0.314186248912098,0.8196692776327336
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.13,73421.1,23068.91,17400.0,263846.05,44130.64,47552.0,0.0,23068.91,0.0,0.3142000051756239,73421.1,21702.06,51719.04,96490.01,23068.91,44770.97,1.314200005175624,1.8656574058605884,344.70000000001164,344.70000000001164,170.45000000000437,453.00999999999476,108.31000000000131,282.5599999999977,1.0,0.4944879605453978,1.3142152596460095,0.31421525964606223,0.8197272991006328
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.14,73765.8,23177.21,17400.0,265109.72,44957.92,47552.0,0.0,23177.21,0.0,0.3141999408940186,73765.8,21876.3,51889.5,96943.01,23177.21,45053.51,1.3141999408940188,1.8682587035912854,344.6999999999971,344.6999999999971,170.45999999999913,453.0,108.29999999999927,282.5400000000009,1.0,0.494516971279375,1.3141862489121086,0.314186248912098,0.8196692776327336
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.15,74110.5,23285.52,17400.0,266373.39,45785.2,47552.0,0.0,23285.52,0.0,0.3142000121440282,74110.5,22050.55,52059.95,97396.02,23285.52,45336.07,1.3142000121440283,1.8708435179057992,344.6999999999971,344.6999999999971,170.4499999999971,453.0100000000093,108.31000000000131,282.5599999999977,1.0,0.4944879605453975,1.3142152596461072,0.3142152596460755,0.8197272991006674
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.16,74455.2,23393.82,17400.0,267637.06,46612.48,47552.0,0.0,23393.82,0.0,0.31419994842536175,74455.2,22224.8,52230.4,97849.02,23393.82,45618.62,1.314199948425362,1.873411270064943,344.6999999999971,344.6999999999971,170.45000000000437,453.0,108.29999999999927,282.5500000000029,1.0,0.49448796054541866,1.3141862489121086,0.314186248912098,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.17,74799.9,23502.13,17400.0,268900.73,47439.76,47552.0,0.0,23502.13,0.0,0.31420001898398264,74799.9,22399.04,52400.86,98302.03,23502.13,45901.17,1.3142000189839826,1.8759621502395192,344.6999999999971,344.6999999999971,170.45999999999913,453.00999999999476,108.31000000000131,282.54999999999563,1.0,0.494516971279375,1.314215259646065,0.3142152596460755,0.8196982883666899
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.18,75144.6,23610.43,17400.0,270164.4,48267.04,47552.0,0.0,23610.43,0.0,0.31419995581851523,75144.6,22573.29,52571.31,98755.03,23610.43,46183.72,1.3141999558185151,1.878496655304956,344.70000000001164,344.70000000001164,170.4499999999971,453.0,108.29999999999927,282.5500000000029,1.0,0.49448796054537664,1.314186248912053,0.31418624891208474,0.8196982883666765
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.19,75489.3,23718.74,17400.0,271428.07,49094.32,47552.0,0.0,23718.74,0.0,0.31420002569900635,75489.3,22747.53,52741.77,99208.04,23718.74,46466.27,1.3142000256990065,1.8810146113791781,344.6999999999971,344.6999999999971,170.45999999999913,453.00999999999476,108.31000000000131,282.54999999999563,1.0,0.494516971279375,1.314215259646065,0.3142152596460755,0.8196982883666899
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.2,75834.0,23827.04,17400.0,272691.74,49921.6,47552.0,0.0,23827.04,0.0,0.3141999630772477,75834.0,22921.78,52912.22,99661.04,23827.04,46748.82,1.3141999630772478,1.8835165109307455,344.6999999999971,344.6999999999971,170.45000000000437,453.0,108.29999999999927,282.5500000000029,1.0,0.49448796054541866,1.3141862489121086,0.314186248912098,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.21,76178.7,23935.35,17400.0,273955.41,50748.88,47552.0,0.0,23935.35,0.0,0.3142000322924912,76178.7,23096.02,53082.68,100114.05,23935.35,47031.37,1.3142000322924912,1.8860021762277264,344.6999999999971,344.6999999999971,170.45999999999913,453.0100000000093,108.30999999999767,282.5500000000029,1.0,0.494516971279375,1.3142152596461072,0.31421525964606495,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.22,76523.4,24043.65,17400.0,275219.08,51576.16,47552.0,0.0,24043.65,0.0,0.31419997020519214,76523.4,23270.27,53253.13,100567.05,24043.65,47313.92,1.3141999702051923,1.8884720954430285,344.6999999999971,344.6999999999971,170.4499999999971,453.0,108.30000000000291,282.54999999999563,1.0,0.4944879605453975,1.3141862489121086,0.31418624891210856,0.8196982883666899
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.23,76868.1,24151.96,17400.0,276482.75,52403.44,47552.0,0.0,24151.96,0.0,0.31420003876770725,76868.1,23444.52,53423.58,101020.06,24151.96,47596.48,1.314200038767707,1.8909264410958606,344.70000000001164,344.70000000001164,170.45000000000437,453.00999999999476,108.30999999999767,282.56000000000495,1.0,0.4944879605453978,1.3142152596460095,0.3142152596460517,0.8197272991006539
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.24,77212.8,24260.26,17400.0,277746.42,53230.72,47552.0,0.0,24260.26,0.0,0.31419997720585185,77212.8,23618.76,53594.04,101473.06,24260.26,47879.02,1.314199977205852,1.89336463532139,344.6999999999971,344.6999999999971,170.45999999999913,453.0,108.29999999999927,282.5399999999936,1.0,0.494516971279375,1.3141862489121086,0.314186248912098,0.8196692776327125
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.25,77557.5,24368.57,17400.0,279010.1,54058.0,47552.0,0.0,24368.57,0.0,0.3142000451278084,77557.5,23793.01,53764.49,101926.07,24368.57,48161.58,1.3142000451278084,1.8957879075947712,344.6999999999971,344.6999999999971,170.4499999999971,453.0100000000093,108.31000000000131,282.56000000000495,1.0,0.4944879605453975,1.3142152596461072,0.3142152596460755,0.8197272991006885
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.26,77902.2,24476.87,17400.0,280273.77,54885.28,47552.0,0.0,24476.87,0.0,0.31419998408260613,77902.2,23967.25,53934.95,102379.07,24476.87,48444.12,1.3141999840826062,1.8981953260362714,344.6999999999971,344.6999999999971,170.45999999999913,453.0,108.29999999999927,282.5400000000009,1.0,0.494516971279375,1.3141862489121086,0.314186248912098,0.8196692776327336
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.27,78246.9,24585.18,17400.0,281537.44,55712.56,47552.0,0.0,24585.18,0.0,0.3142000513758373,78246.9,24141.5,54105.4,102832.08,24585.18,48726.68,1.3142000513758372,1.9005881113530256,344.6999999999971,344.6999999999971,170.45000000000437,453.00999999999476,108.31000000000131,282.5599999999977,1.0,0.49448796054541866,1.314215259646065,0.3142152596460755,0.8197272991006674
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.28,78591.6,24693.48,17400.0,282801.11,56539.84,47552.0,0.0,24693.48,0.0,0.31419999083871564,78591.6,24315.75,54275.85,103285.08,24693.48,49009.23,1.3141999908387156,1.902965683632776,344.70000000001164,344.70000000001164,170.4499999999971,453.0,108.29999999999927,282.5500000000029,1.0,0.49448796054537664,1.314186248912053,0.31418624891208474,0.8196982883666765
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.29,78936.3,24801.79,17400.0,284064.78,57367.12,47552.0,0.0,24801.79,0.0,0.31420005751473024,78936.3,24489.99,54446.31,103738.09,24801.79,49291.78,1.3142000575147301,1.905328203141774,344.6999999999971,344.6999999999971,170.45999999999913,453.00999999999476,108.31000000000131,282.54999999999563,1.0,0.494516971279375,1.314215259646065,0.3142152596460755,0.8196982883666899
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.3,79281.0,24910.09,17400.0,285328.45,58194.4,47552.0,0.0,24910.09,0.0,0.31419999747732746,79281.0,24664.24,54616.76,104191.09,24910.09,49574.33,1.3141999974773275,1.9076761419022294,344.6999999999971,344.6999999999971,170.45000000000437,453.0,108.29999999999927,282.5500000000029,1.0,0.49448796054541866,1.3141862489121086,0.314186248912098,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.31,79625.7,25018.39,17400.0,286592.12,59021.68,47552.0,0.0,25018.39,0.0,0.3141999379597291,79625.7,24838.48,54787.22,104644.09,25018.39,49856.87,1.3141999379597291,1.910009122565445,344.6999999999971,344.6999999999971,170.45999999999913,453.0,108.29999999999927,282.5400000000009,1.0,0.494516971279375,1.3141862489121086,0.314186248912098,0.8196692776327336
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.32,79970.4,25126.7,17400.0,287855.79,59848.96,47552.0,0.0,25126.7,0.0,0.31420000400148057,79970.4,25012.73,54957.67,105097.1,25126.7,50139.43,1.3142000040014805,1.9123281609282197,344.6999999999971,344.6999999999971,170.4499999999971,453.0100000000093,108.31000000000131,282.5599999999977,1.0,0.4944879605453975,1.3142152596461072,0.3142152596460755,0.8197272991006674
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.33,80315.1,25235.0,17400.0,289119.46,60676.24,47552.0,0.0,25235.0,0.0,0.3141999449667621,80315.1,25186.98,55128.12,105550.1,25235.0,50421.98,1.314199944966762,1.914632677479297,344.70000000001164,344.70000000001164,170.45000000000437,453.0,108.29999999999927,282.5500000000029,1.0,0.4944879605453978,1.314186248912053,0.31418624891208474,0.8196982883666765
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.34,80659.8,25343.31,17400.0,290383.13,61503.52,47552.0,0.0,25343.31,0.0,0.31420001041410967,80659.8,25361.22,55298.58,106003.11,25343.31,50704.53,1.3142000104141096,1.9169228215263396,344.6999999999971,344.6999999999971,170.45999999999913,453.00999999999476,108.31000000000131,282.54999999999563,1.0,0.494516971279375,1.314215259646065,0.3142152596460755,0.8196982883666899
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.35,81004.5,25451.61,17400.0,291646.8,62330.8,47552.0,0.0,25451.61,0.0,0.3141999518545266,81004.5,25535.47,55469.03,106456.11,25451.61,50987.08,1.3141999518545266,1.9191990557613863,344.6999999999971,344.6999999999971,170.4499999999971,453.0,108.29999999999927,282.5500000000029,1.0,0.4944879605453975,1.3141862489121086,0.314186248912098,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.36,81349.2,25559.92,17400.0,292910.47,63158.08,47552.0,0.0,25559.92,0.0,0.3142000167180501,81349.2,25709.71,55639.49,106909.12,25559.92,51269.63,1.31420001671805,1.9214611780230193,344.6999999999971,344.6999999999971,170.45999999999913,453.00999999999476,108.30999999999767,282.54999999999563,1.0,0.494516971279375,1.314215259646065,0.31421525964606495,0.8196982883666899
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.37,81693.9,25668.22,17400.0,294174.14,63985.36,47552.0,0.0,25668.22,0.0,0.31419995862604183,81693.9,25883.96,55809.94,107362.12,25668.22,51552.18,1.3141999586260418,1.9237096474212299,344.6999999999971,344.6999999999971,170.45000000000437,453.0,108.30000000000291,282.5500000000029,1.0,0.49448796054541866,1.3141862489121086,0.31418624891210856,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.38,82038.6,25776.53,17400.0,295437.81,64812.64,47552.0,0.0,25776.53,0.0,0.314200022916042,82038.6,26058.2,55980.4,107815.13,25776.53,51834.73,1.314200022916042,1.9259442590621003,344.70000000001164,344.70000000001164,170.45999999999913,453.0100000000093,108.30999999999767,282.5500000000029,1.0,0.4945169712793541,1.3142152596460517,0.3142152596460517,0.8196982883666765
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.39,82383.3,25884.83,17400.0,296701.48,65639.92,47552.0,0.0,25884.83,0.0,0.3141999652842263,82383.3,26232.45,56150.85,108268.13,25884.83,52117.28,1.3141999652842262,1.9281654685547946,344.6999999999971,344.6999999999971,170.4499999999971,453.0,108.30000000000291,282.54999999999563,1.0,0.4944879605453975,1.3141862489121086,0.31418624891210856,0.8196982883666899
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.4,82728.0,25993.14,17400.0,297965.15,66467.2,47552.0,0.0,25993.14,0.0,0.31420002901073396,82728.0,26406.7,56321.3,108721.14,25993.14,52399.84,1.314200029010734,1.9303734111250983,344.6999999999971,344.6999999999971,170.45000000000437,453.00999999999476,108.30999999999767,282.5599999999977,1.0,0.49448796054541866,1.314215259646065,0.31421525964606495,0.8197272991006674
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.41,83072.7,26101.44,17400.0,299228.82,67294.48,47552.0,0.0,26101.44,0.0,0.3141999718319014,83072.7,26580.94,56491.76,109174.14,26101.44,52682.38,1.3141999718319015,1.9325675107307685,344.6999999999971,344.6999999999971,170.45999999999913,453.0,108.29999999999927,282.5400000000009,1.0,0.494516971279375,1.3141862489121086,0.314186248912098,0.8196692776327336
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.42,83417.4,26209.75,17400.0,300492.49,68121.76,47552.0,0.0,26209.75,0.0,0.3142000350046873,83417.4,26755.19,56662.21,109627.15,26209.75,52964.94,1.3142000350046872,1.9347489270185545,344.6999999999971,344.6999999999971,170.4499999999971,453.00999999999476,108.31000000000131,282.56000000000495,1.0,0.4944879605453975,1.314215259646065,0.3142152596460755,0.8197272991006885
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.43,83762.1,26318.05,17400.0,301756.16,68949.04,47552.0,0.0,26318.05,0.0,0.3141999782717959,83762.1,26929.43,56832.67,110080.15,26318.05,53247.48,1.314199978271796,1.9369167417261937,344.70000000001164,344.70000000001164,170.45999999999913,453.0,108.29999999999927,282.5400000000009,1.0,0.4945169712793541,1.314186248912053,0.31418624891208474,0.8196692776326989
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.44,84106.8,26426.36,17400.0,303019.83,69776.32,47552.0,0.0,26426.36,0.0,0.31420004090037906,84106.8,27103.68,57003.12,110533.16,26426.36,53530.04,1.3142000409003791,1.9390721069302872,344.6999999999971,344.6999999999971,170.45000000000437,453.0100000000093,108.31000000000131,282.5599999999977,1.0,0.49448796054541866,1.3142152596461072,0.3142152596460755,0.8197272991006674
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.45,84451.5,26534.66,17400.0,304283.5,70603.6,47552.0,0.0,26534.66,0.0,0.3141999846065493,84451.5,27277.93,57173.57,110986.16,26534.66,53812.59,1.3141999846065493,1.941214445765762,344.6999999999971,344.6999999999971,170.4499999999971,453.0,108.29999999999927,282.54999999999563,1.0,0.4944879605453975,1.3141862489121086,0.314186248912098,0.8196982883666899
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.46,84796.2,26642.97,17400.0,305547.17,71430.88,47552.0,0.0,26642.97,0.0,0.3142000467002059,84796.2,27452.17,57344.03,111439.17,26642.97,54095.14,1.314200046700206,1.943343884271824,344.6999999999971,344.6999999999971,170.45999999999913,453.00999999999476,108.31000000000131,282.5500000000029,1.0,0.494516971279375,1.314215259646065,0.3142152596460755,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.47,85140.9,26751.27,17400.0,306810.84,72258.16,47552.0,0.0,26751.27,0.0,0.3141999908387156,85140.9,27626.42,57514.48,111892.17,26751.27,54377.69,1.3141999908387156,1.9454608648117828,344.6999999999971,344.6999999999971,170.45000000000437,453.0,108.29999999999927,282.5500000000029,1.0,0.49448796054541866,1.3141862489121086,0.314186248912098,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.48,85485.6,26859.58,17400.0,308074.51,73085.44,47552.0,0.0,26859.58,0.0,0.3142000524064872,85485.6,27800.66,57684.94,112345.18,26859.58,54660.24,1.3142000524064872,1.94756517038936,344.70000000001164,344.70000000001164,170.45999999999913,453.00999999999476,108.31000000000131,282.54999999999563,1.0,0.4945169712793541,1.3142152596460095,0.31421525964606223,0.8196982883666554
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.49,85830.3,26967.88,17400.0,309338.18,73912.72,47552.0,0.0,26967.88,0.0,0.3141999969707667,85830.3,27974.91,57855.39,112798.18,26967.88,54942.79,1.3141999969707667,1.9496572402329326,344.6999999999971,344.6999999999971,170.4499999999971,453.0,108.29999999999927,282.5500000000029,1.0,0.4944879605453975,1.3141862489121086,0.314186248912098,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.5,86175.0,27076.19,17400.0,310601.85,74740.0,47552.0,0.0,27076.19,0.0,0.31420005802146794,86175.0,28149.15,58025.85,113251.19,27076.19,55225.34,1.3142000580214679,1.9517368552119445,344.6999999999971,344.6999999999971,170.45999999999913,453.0100000000093,108.30999999999767,282.54999999999563,1.0,0.494516971279375,1.3142152596461072,0.31421525964606495,0.8196982883666899
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.51,86519.7,27184.49,17400.0,311865.52,75567.28,47552.0,0.0,27184.49,0.0,0.314200003005096,86519.7,28323.4,58196.3,113704.19,27184.49,55507.89,1.314200003005096,1.9538044514857476,344.6999999999971,344.6999999999971,170.45000000000437,453.0,108.30000000000291,282.5500000000029,1.0,0.49448796054541866,1.3141862489121086,0.31418624891210856,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.52,86864.4,27292.79,17400.0,313129.19,76394.56,47552.0,0.0,27292.79,0.0,0.31419994842536186,86864.4,28497.65,58366.75,114157.19,27292.79,55790.44,1.314199948425362,1.9558599716448153,344.6999999999971,344.6999999999971,170.4499999999971,453.0,108.29999999999927,282.5500000000029,1.0,0.4944879605453975,1.3141862489121086,0.314186248912098,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.53,87209.1,27401.1,17400.0,314392.86,77221.84,47552.0,0.0,27401.1,0.0,0.3142000089440208,87209.1,28671.89,58537.21,114610.2,27401.1,56072.99,1.3142000089440207,1.957903357539589,344.70000000001164,344.70000000001164,170.45999999999913,453.00999999999476,108.30999999999767,282.54999999999563,1.0,0.4945169712793541,1.3142152596460095,0.3142152596460517,0.8196982883666554
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.54,87553.8,27509.4,17400.0,315656.53,78049.12,47552.0,0.0,27509.4,0.0,0.3141999547706667,87553.8,28846.14,58707.66,115063.2,27509.4,56355.54,1.3141999547706669,1.9599350408447553,344.6999999999971,344.6999999999971,170.45000000000437,453.0,108.30000000000291,282.5500000000029,1.0,0.49448796054541866,1.3141862489121086,0.31418624891210856,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.55,87898.5,27617.71,17400.0,316920.2,78876.4,47552.0,0.0,27617.71,0.0,0.31420001478978593,87898.5,29020.38,58878.12,115516.21,27617.71,56638.09,1.3142000147897859,1.9619547974697562,344.6999999999971,344.6999999999971,170.45999999999913,453.0100000000093,108.30999999999767,282.54999999999563,1.0,0.494516971279375,1.3142152596461072,0.31421525964606495,0.8196982883666899
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.56,88243.2,27726.01,17400.0,318183.87,79703.68,47552.0,0.0,27726.01,0.0,0.31419996101682623,88243.2,29194.63,59048.57,115969.21,27726.01,56920.64,1.3141999610168262,1.9639630561756196,344.6999999999971,344.6999999999971,170.4499999999971,453.0,108.29999999999927,282.5500000000029,1.0,0.4944879605453975,1.3141862489121086,0.314186248912098,0.819698288366711
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.57,88587.9,27834.32,17400.0,319447.54,80530.96,47552.0,0.0,27834.32,0.0,0.31420002054456647,88587.9,29368.88,59219.02,116422.22,27834.32,57203.2,1.3142000205445665,1.9659599230112221,344.6999999999971,344.6999999999971,170.4499999999971,453.00999999999476,108.31000000000131,282.5599999999977,1.0,0.4944879605453975,1.314215259646065,0.3142152596460755,0.8197272991006674
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.58,88932.6,27942.62,17400.0,320711.21,81358.24,47552.0,0.0,27942.62,0.0,0.314199967166146,88932.6,29543.12,59389.48,116875.22,27942.62,57485.74,1.314199967166146,1.967944827939224,344.70000000001164,344.70000000001164,170.4600000000064,453.0,108.29999999999927,282.5400000000009,1.0,0.4945169712793752,1.314186248912053,0.31418624891208474,0.8196692776326989
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.59,89277.3,28050.93,17400.0,321974.88,82185.52,47552.0,0.0,28050.93,0.0,0.3142000262104701,89277.3,29717.37,59559.93,117328.23,28050.93,57768.3,1.31420002621047,1.9699188699516603,344.6999999999971,344.6999999999971,170.4499999999971,453.00999999999476,108.31000000000131,282.56000000000495,1.0,0.4944879605453975,1.314215259646065,0.3142152596460755,0.8197272991006885
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.6,89622.0,28159.23,17400.0,323238.55,83012.8,47552.0,0.0,28159.23,0.0,0.31419997322086096,89622.0,29891.61,59730.39,117781.23,28159.23,58050.84,1.314199973220861,1.9718811479382605,344.6999999999971,344.6999999999971,170.45999999999913,453.0,108.29999999999927,282.5399999999936,1.0,0.494516971279375,1.3141862489121086,0.314186248912098,0.8196692776327125
Sweden,SE,2026-01,2026-01-01,sweden__standard_employee_stockholm,Suede · salarie standard (Stockholm),Sweden · standard employee (Stockholm),2.61,89966.7,28267.54,17400.0,324502.22,83840.08,47552.0,0.0,28267.54,0.0,0.3142000317895399,89966.7,30065.86,59900.84,118234.24,28267.54,58333.4,1.31420003178954,1.9738327542652156,344.6999999999971,344.6999999999971,170.4499999999971,453.0100000000093,108.31000000000131,282.56000000000495,1.0,0.4944879605453975,1.3142152596461072,0.3142152596460755,0.8197272991006885
